Date;Close;High;Low;Open;Volume
2025-03-17;5.740600109100342;5.806399822235107;5.679926872253418;5.740600109100342;0
2025-03-18;5.678069114685059;5.712900161743164;5.669400215148926;5.678069114685059;0
2025-03-19;5.672100067138672;5.725800037384033;5.648600101470947;5.672100067138672;0
2025-03-20;5.648099899291992;5.690100193023682;5.640410900115967;5.648099899291992;0
2025-03-21;5.673900127410889;5.7322998046875;5.666698932647705;5.673900127410889;0
2025-03-24;5.729599952697754;5.770599842071533;5.700153827667236;5.729599952697754;0
2025-03-25;5.760799884796143;5.793499946594238;5.673147201538086;5.760799884796143;0
2025-03-26;5.698400020599365;5.741000175476074;5.691009998321533;5.698400020599365;0
2025-03-27;5.733500003814697;5.769000053405762;5.7221999168396;5.733500003814697;0
2025-03-28;5.739299774169922;5.780099868774414;5.732447147369385;5.739299774169922;0
2025-03-31;5.7581000328063965;5.811500072479248;5.723267078399658;5.7581000328063965;0
2025-04-01;5.698400020599365;5.7484002113342285;5.68149995803833;5.698400020599365;0
2025-04-02;5.681300163269043;5.711999893188477;5.658329010009766;5.681300163269043;0
2025-04-03;5.663700103759766;5.747600078582764;5.586723804473877;5.663700103759766;0
2025-04-04;5.6305999755859375;5.8221001625061035;5.619939804077148;5.6305999755859375;0
2025-04-07;5.840030193328857;5.92549991607666;5.799403190612793;5.840030193328857;0
2025-04-08;5.913599967956543;5.992599964141846;5.861499786376953;5.913599967956543;0
2025-04-09;6.013299942016602;6.118199825286865;6.002468109130859;6.013299942016602;0
2025-04-10;5.8180999755859375;5.950300216674805;5.809665203094482;5.8180999755859375;0
2025-04-11;5.884300231933594;5.915500164031982;5.8152008056640625;5.884300231933594;0
2025-04-14;5.864200115203857;5.9197998046875;5.824900150299072;5.864200115203857;0
2025-04-15;5.8541998863220215;5.894700050354004;5.828458786010742;5.8541998863220215;0
2025-04-16;5.8846001625061035;5.973199844360352;5.851442813873291;5.8846001625061035;0
2025-04-17;5.8653998374938965;5.895999908447266;5.825616836547852;5.8653998374938965;0
2025-04-22;5.80709981918335;5.807799816131592;5.73548698425293;5.8069000244140625;0
2025-04-23;5.719900131225586;5.747099876403809;5.655546188354492;5.719900131225586;0
2025-04-24;5.703400135040283;5.752600193023682;5.662571907043457;5.703400135040283;0
2025-04-25;5.678699970245361;5.705599784851074;5.671331882476807;5.678699970245361;0
2025-04-28;5.684700012207031;5.734499931335449;5.646500110626221;5.684700012207031;0
2025-04-29;5.652900218963623;5.680799961090088;5.619999885559082;5.652900218963623;0
2025-04-30;5.619999885559082;5.674699783325195;5.600599765777588;5.619999885559082;0
2025-05-01;5.672900199890137;5.69890022277832;5.664124011993408;5.672900199890137;0
2025-05-02;5.67710018157959;5.751699924468994;5.6210432052612305;5.67710018157959;0
2025-05-05;5.666900157928467;5.7378997802734375;5.625594139099121;5.666900157928467;0
2025-05-06;5.686299800872803;5.735799789428711;5.67861795425415;5.686299800872803;0
2025-05-07;5.712800025939941;5.746099948883057;5.697299957275391;5.712800025939941;0
2025-05-08;5.74459981918335;5.763199806213379;5.660299777984619;5.74459981918335;0
2025-05-09;5.661600112915039;5.685100078582764;5.635700225830078;5.661600112915039;0
2025-05-12;5.648200035095215;5.752299785614014;5.640229225158691;5.648200035095215;0
2025-05-13;5.6697998046875;5.690499782562256;5.595713138580322;5.6697998046875;0
2025-05-14;5.60046911239624;5.63129997253418;5.575557231903076;5.60046911239624;0
2025-05-15;5.636499881744385;5.649899959564209;5.6100969314575195;5.636499881744385;0
