Date;Close;High;Low;Open;Volume
2025-03-17;6.265664100646973;6.325110912322998;6.203474044799805;6.246096134185791;0
2025-03-18;6.199627876281738;6.23052978515625;6.184291839599609;6.203474044799805;0
2025-03-19;6.199627876281738;6.238303184509277;6.138734817504883;6.199627876281738;0
2025-03-20;6.15763521194458;6.165227890014648;6.11246919631958;6.15763521194458;0
2025-03-21;6.15384578704834;6.199627876281738;6.134969234466553;6.15763521194458;0
2025-03-24;6.23052978515625;6.25;6.169031143188477;6.199627876281738;0
2025-03-25;6.218904972076416;6.2617411613464355;6.1312079429626465;6.21504020690918;0
2025-03-26;6.142506122589111;6.188118934631348;6.134969234466553;6.142506122589111;0
2025-03-27;6.15384578704834;6.21504020690918;6.15384578704834;6.15763521194458;0
2025-03-28;6.191949844360352;6.253909111022949;6.172840118408203;6.188118934631348;0
2025-03-31;6.226650238037109;6.281406879425049;6.172840118408203;6.222774982452393;0
2025-04-01;6.15763521194458;6.195786952972412;6.127450942993164;6.161428928375244;0
2025-04-02;6.127450942993164;6.191949844360352;6.11246919631958;6.123699188232422;0
2025-04-03;6.169031143188477;6.373486042022705;6.15763521194458;6.169031143188477;0
2025-04-04;6.211180210113525;6.389776229858398;6.188118934631348;6.211180210113525;0
2025-04-07;6.414368152618408;6.4683051109313965;6.36942720413208;6.406149864196777;0
2025-04-08;6.447453022003174;6.531679153442383;6.4102559089660645;6.451612949371338;0
2025-04-09;6.596305847167969;6.752193927764893;6.591958045959473;6.591958045959473;0
2025-04-10;6.365372180938721;6.671113967895508;6.365372180938721;6.36942720413208;0
2025-04-11;6.618134021759033;6.7430877685546875;6.596305847167969;6.618134021759033;0
2025-04-14;6.64451789855957;6.7430877685546875;6.578947067260742;6.64451789855957;0
2025-04-15;6.63129997253418;6.675567150115967;6.605020046234131;6.63129997253418;0
2025-04-16;6.640106201171875;6.779661178588867;6.640106201171875;6.64451789855957;0
2025-04-17;6.680027008056641;6.702413082122803;6.618134021759033;6.675567150115967;0
2025-04-22;6.680027008056641;6.6979241371154785;6.565988063812256;6.680027008056641;0
2025-04-23;6.485084056854248;6.553080081939697;6.418485164642334;6.489293098449707;0
2025-04-24;6.455778121948242;6.544503211975098;6.426734924316406;6.451612949371338;0
2025-04-25;6.451612949371338;6.472492218017578;6.422607898712158;6.451612949371338;0
2025-04-28;6.443298816680908;6.501951217651367;6.4102559089660645;6.447453022003174;0
2025-04-29;6.443298816680908;6.4641242027282715;6.397953033447266;6.447453022003174;0
2025-04-30;6.393861770629883;6.443298816680908;6.373486042022705;6.397953033447266;0
2025-05-01;6.418485164642334;6.451612949371338;6.385695934295654;6.422607898712158;0
2025-05-02;6.406149864196777;6.518905162811279;6.373486042022705;6.4102559089660645;0
2025-05-05;6.4102559089660645;6.506180763244629;6.38162088394165;6.4020490646362305;0
2025-05-06;6.426734924316406;6.506180763244629;6.406149864196777;6.422607898712158;0
2025-05-07;6.472492218017578;6.523157119750977;6.4641242027282715;6.472492218017578;0
2025-05-08;6.489293098449707;6.506180763244629;6.365372180938721;6.485084056854248;0
2025-05-09;6.34920597076416;6.393861770629883;6.3331217765808105;6.353240013122559;0
2025-05-12;6.3371357917785645;6.38162088394165;6.2617411613464355;6.3371357917785645;0
2025-05-13;6.285355091094971;6.313130855560303;6.25;6.281406879425049;0
2025-05-14;6.265664100646973;6.3331217765808105;6.2617411613464355;6.2617411613464355;0
2025-05-15;6.297228813171387;6.321113109588623;6.281406879425049;6.297228813171387;0
2025-05-16;6.353240013122559;6.389776229858398;6.317119121551514;6.353240013122559;0
2025-05-19;6.329113960266113;6.4020490646362305;6.321113109588623;6.329113960266113;0
2025-05-20;6.3331217765808105;6.385695934295654;6.325110912322998;6.329113960266113;0
2025-05-21;6.389776229858398;6.455778121948242;6.389776229858398;6.393861770629883;0
2025-05-22;6.389776229858398;6.4102559089660645;6.329113960266113;6.389776229858398;0
2025-05-23;6.443298816680908;6.561679840087891;6.426734924316406;6.439149856567383;0
