Date;Close;High;Low;Open;Volume
2025-03-17;0.17419782280921936;0.1760586053133011;0.172223761677742;0.17419782280921936;0
2025-03-18;0.1761162132024765;0.17638550698757172;0.17504243552684784;0.1761162132024765;0
2025-03-19;0.17630153894424438;0.17703501880168915;0.17464807629585266;0.17630153894424438;0
2025-03-20;0.17705069482326508;0.17729204893112183;0.17574383318424225;0.17705069482326508;0
2025-03-21;0.17624561488628387;0.1764695793390274;0.17445005476474762;0.17624561488628387;0
2025-03-24;0.17453224956989288;0.17543385922908783;0.17329220473766327;0.17453224956989288;0
2025-03-25;0.17358700931072235;0.17626900970935822;0.17260722815990448;0.17358700931072235;0
2025-03-26;0.17548786103725433;0.17571572959423065;0.17418567836284637;0.17548786103725433;0
2025-03-27;0.1744135320186615;0.1747579574584961;0.17334026098251343;0.1744135320186615;0
2025-03-28;0.17423728108406067;0.17444556951522827;0.17300738394260406;0.17423728108406067;0
2025-03-31;0.17366839945316315;0.17472538352012634;0.1720726191997528;0.17366839945316315;0
2025-04-01;0.17548786103725433;0.176009863615036;0.17396144568920135;0.17548786103725433;0
2025-04-02;0.17601604759693146;0.17673061788082123;0.17507003247737885;0.17601604759693146;0
2025-04-03;0.17656302452087402;0.1789957880973816;0.17398566007614136;0.17656302452087402;0
2025-04-04;0.17760096490383148;0.177937850356102;0.17175932228565216;0.17760096490383148;0
2025-04-07;0.17123198509216309;0.17243152856826782;0.16876213252544403;0.17123198509216309;0
2025-04-08;0.16910172998905182;0.17060479521751404;0.16687247157096863;0.16910172998905182;0
2025-04-09;0.166298046708107;0.1665981411933899;0.16344676911830902;0.166298046708107;0
2025-04-10;0.1718774139881134;0.17212696373462677;0.16805875301361084;0.1718774139881134;0
2025-04-11;0.16994373500347137;0.17196311056613922;0.16904741525650024;0.16994373500347137;0
2025-04-14;0.17052623629570007;0.17167676985263824;0.16892462968826294;0.17052623629570007;0
2025-04-15;0.1708175390958786;0.17157194018363953;0.16964390873908997;0.1708175390958786;0
2025-04-16;0.16993507742881775;0.17089802026748657;0.16741445660591125;0.16993507742881775;0
2025-04-17;0.17049136757850647;0.17165564000606537;0.1696065217256546;0.17049136757850647;0
2025-04-22;0.17220300436019897;0.17435310781002045;0.17218224704265594;0.17220892012119293;0
2025-04-23;0.17482823133468628;0.17681758105754852;0.1740007996559143;0.17482823133468628;0
2025-04-24;0.17533400654792786;0.1765982061624527;0.173834428191185;0.17533400654792786;0
2025-04-25;0.17609664797782898;0.17632542550563812;0.17526641488075256;0.17609664797782898;0
2025-04-28;0.17591077089309692;0.17710085213184357;0.17438311874866486;0.17591077089309692;0
2025-04-29;0.17690034210681915;0.17793594300746918;0.17603154480457306;0.17690034210681915;0
2025-04-30;0.17793594300746918;0.1785522997379303;0.17622077465057373;0.17793594300746918;0
2025-05-01;0.17627668380737305;0.17654980719089508;0.1754724532365799;0.17627668380737305;0
2025-05-02;0.1761462688446045;0.1779029220342636;0.17386163771152496;0.1761462688446045;0
2025-05-05;0.176463320851326;0.17775900661945343;0.17427979409694672;0.176463320851326;0
2025-05-06;0.17586128413677216;0.17609918117523193;0.17434360086917877;0.17586128413677216;0
