Date;Open;High;Low;Close;Adj Close;Volume;ret;tret;Adj Low;Adj High;Adj Open;Returns;Target;Vol;MM20;Detrend
2017-01-02;6.010000228881836;6.010000228881836;6.010000228881836;6.010000228881836;3.625201940536499;0;;;3.625201940536499;3.625201940536499;3.625201940536499;;0.0;;;
2017-01-03;6.010000228881836;6.010000228881836;6.010000228881836;6.010000228881836;3.625201940536499;0;0.0;0.0;3.625201940536499;3.625201940536499;3.625201940536499;0.0;0.0;;;
2017-01-04;6.010000228881836;6.010000228881836;6.010000228881836;6.010000228881836;3.625201940536499;0;0.0;0.0;3.625201940536499;3.625201940536499;3.625201940536499;0.0;0.0;;;
2017-01-05;6.010000228881836;6.010000228881836;6.010000228881836;6.010000228881836;3.625201940536499;0;0.0;0.0;3.625201940536499;3.625201940536499;3.625201940536499;0.0;0.0;;;
2017-01-06;6.010000228881836;6.010000228881836;6.010000228881836;6.010000228881836;3.625201940536499;0;0.0;0.0;3.625201940536499;3.625201940536499;3.625201940536499;0.0;0.0;;;
2017-01-09;6.010000228881836;6.010000228881836;6.010000228881836;6.010000228881836;3.625201940536499;0;0.0;0.0;3.625201940536499;3.625201940536499;3.625201940536499;0.0;0.0;;;
2017-01-10;6.010000228881836;6.010000228881836;6.010000228881836;6.010000228881836;3.625201940536499;0;0.0;0.0;3.625201940536499;3.625201940536499;3.625201940536499;0.0;0.0;;;
2017-01-11;6.010000228881836;6.010000228881836;6.010000228881836;6.010000228881836;3.625201940536499;0;0.0;0.0;3.625201940536499;3.625201940536499;3.625201940536499;0.0;0.0;;;
2017-01-12;6.010000228881836;6.010000228881836;6.010000228881836;6.010000228881836;3.625201940536499;0;0.0;0.0;3.625201940536499;3.625201940536499;3.625201940536499;0.0;0.0;;;
2017-01-13;6.010000228881836;6.010000228881836;6.010000228881836;6.010000228881836;3.625201940536499;0;0.0;0.0;3.625201940536499;3.625201940536499;3.625201940536499;0.0;0.0;;;
2017-01-16;6.010000228881836;6.010000228881836;6.010000228881836;6.010000228881836;3.625201940536499;0;0.0;0.0;3.625201940536499;3.625201940536499;3.625201940536499;0.0;0.0;;;
2017-01-17;6.010000228881836;6.010000228881836;6.010000228881836;6.010000228881836;3.625201940536499;0;0.0;0.0;3.625201940536499;3.625201940536499;3.625201940536499;0.0;0.0;;;
2017-01-18;6.010000228881836;6.010000228881836;6.010000228881836;6.010000228881836;3.625201940536499;0;0.0;0.0;3.625201940536499;3.625201940536499;3.625201940536499;0.0;0.0;;;
2017-01-19;6.010000228881836;6.010000228881836;6.010000228881836;6.010000228881836;3.625201940536499;0;0.0;0.0;3.625201940536499;3.625201940536499;3.625201940536499;0.0;0.0;;;
2017-01-20;6.010000228881836;6.010000228881836;6.010000228881836;6.010000228881836;3.625201940536499;0;0.0;0.0;3.625201940536499;3.625201940536499;3.625201940536499;0.0;0.0;;;
2017-01-23;6.010000228881836;6.010000228881836;6.010000228881836;6.010000228881836;3.625201940536499;0;0.0;0.0;3.625201940536499;3.625201940536499;3.625201940536499;0.0;0.07082209183845611;;;
2017-01-24;6.010000228881836;6.010000228881836;6.010000228881836;6.010000228881836;3.881946325302124;0;7.08;7.08;3.881946325302124;3.881946325302124;3.881946325302124;0.07082209183845611;0.0;;;
2017-01-26;6.010000228881836;6.010000228881836;6.010000228881836;6.010000228881836;3.881946325302124;0;0.0;7.08;3.881946325302124;3.881946325302124;3.881946325302124;0.0;0.0;;;
