Date;Close;High;Low;Open;Volume;ret;tret;Returns;Target;Vol;MM20;Detrend
2023-12-11;6.021674633026123;6.138223529868917;5.953688278250326;6.138223529868917;5931900;;;;-0.008064542311765233;;;
2023-12-12;5.9731125831604;6.060523670537781;5.9731125831604;6.060523670537781;1990100;-0.81;-0.81;-0.008064542311765233;0.08943078786814374;;;
2023-12-13;6.507292747497559;6.507292747497559;5.973112262235005;5.973112262235005;5871000;8.94;8.129999999999999;0.08943078786814374;0.02388064819970004;;;
2023-12-14;6.662691116333008;7.022048973851852;6.458731151120204;6.458731151120204;10066200;2.39;10.52;0.02388064819970004;-0.02332366398533825;;;
2023-12-15;6.507292747497559;6.72096531210038;6.487868010999325;6.72096531210038;5522400;-2.33;8.19;-0.02332366398533825;-0.007462565167377866;;;
2023-12-18;6.458731651306152;6.5849926801440155;6.419882175221008;6.5849926801440155;5716800;-0.75;7.4399999999999995;-0.007462565167377866;0.009022482340640403;;;
2023-12-19;6.517005443572998;6.633553864283982;6.487868106834124;6.507292843619288;4582700;0.9;8.34;0.009022482340640403;0.004470865947116653;;;
2023-12-20;6.546142101287842;6.614128909354735;6.4684431567098155;6.4684431567098155;5697500;0.45;8.79;0.004470865947116653;0.041543225996311994;;;
2023-12-21;6.818089962005615;6.827802563193972;6.584993090952857;6.614129968273294;10339500;4.15;12.94;0.041543225996311994;-0.019943111797675495;;;
2023-12-22;6.6821160316467285;6.876363402226236;6.643266557530827;6.837513928110335;4989300;-1.99;10.95;-0.019943111797675495;0.04215118758007064;;;
2023-12-26;6.963775157928467;6.992912032821954;6.604417280093616;6.65297889262352;6073800;4.22;15.169999999999998;0.04215118758007064;-0.01813114746240696;;;
2023-12-27;6.8375139236450195;6.973487082961876;6.8375139236450195;6.934637608871346;5659200;-1.81;13.359999999999998;-0.01813114746240696;0.019886387807052763;;;
2023-12-28;6.973487377166748;7.0220494533898306;6.779239998518982;6.856938949978089;4717700;1.99;15.349999999999998;0.019886387807052763;-0.04038999585830949;;;
2024-01-02;6.69182825088501;6.9249255615684175;6.6724035135882485;6.9249255615684175;3178000;-4.04;11.309999999999999;-0.04038999585830949;0.005805491763053672;;;
2024-01-03;6.730677604675293;6.779239678606732;6.633553919934676;6.740390204710485;2245200;0.58;11.889999999999999;0.005805491763053672;-0.011543894286280665;;;
2024-01-04;6.652979373931885;6.798665148305756;6.536430939681712;6.750103069140362;3034800;-1.15;10.739999999999998;-0.011543894286280665;0.01459844388480791;;;
2024-01-05;6.750102519989014;6.944350357725339;6.623841958051016;6.652978832681987;4324500;1.46;12.2;0.01459844388480791;0.0287770739611235;;;
2024-01-08;6.944350719451904;6.963775457925132;6.691828656177659;6.750102871597339;2798200;2.88;15.079999999999998;0.0287770739611235;0.009790117788073482;;;
2024-01-09;7.012336730957031;7.07061140666029;6.847226693538711;6.934637780849052;5027700;0.98;16.06;0.009790117788073482;-0.03324093073708467;;;
2024-01-10;6.779240131378174;7.041474329253051;6.759815393132712;7.041474329253051;3749800;-3.32;12.739999999999998;-0.03324093073708467;-0.005730776121173009;;6.6515220403671265;0.12771809101104736
2024-01-11;6.740389823913574;6.84722610265369;6.682115616361393;6.798664031465756;2963700;-0.57;12.169999999999998;-0.005730776121173009;0.01585031065488307;0.4789;6.687457799911499;0.052932024002075195
2024-01-12;6.847227096557617;6.983200267249787;6.769527678754076;6.808377619216997;3843800;1.59;13.759999999999998;0.01585031065488307;0.004255318852598;0.4771;6.73116352558136;0.11606357097625697
2024-01-15;6.876364231109619;6.915213709908473;6.750103193452184;6.856939491710192;2689400;0.43;14.189999999999998;0.004255318852598;-0.00564983269630126;0.3652;6.749617099761963;0.12674713134765625
2024-01-16;6.8375139236450195;6.905500734864579;6.76952711242546;6.866651260774049;2830200;-0.56;13.629999999999997;-0.00564983269630126;-0.019886318068670805;0.3578;6.7583582401275635;0.07915568351745605
2024-01-17;6.701540946960449;6.905500923055239;6.61412939631346;6.837514109982885;9991800;-1.99;11.639999999999997;-0.019886318068670805;0.0;0.3548;6.768070650100708;-0.06652970314025897
2024-01-18;6.701540946960449;6.75981515968435;6.623841996661914;6.701540946960449;2778900;0.0;11.639999999999997;0.0;0.01449265875204131;0.3533;6.780211114883423;-0.07867016792297399
2024-01-19;6.798664093017578;6.798664093017578;6.633553605230451;6.730677285363397;3347900;1.45;13.089999999999996;0.01449265875204131;-0.05857131715396846;0.3552;6.794294047355652;0.004370045661926447
2024-01-22;6.400457382202148;6.847226816466103;6.3907447817031455;6.798664740215649;5298600;-5.86;7.229999999999996;-0.05857131715396846;0.01820933324154872;0.4156;6.787009811401367;-0.3865524291992184
2024-01-23;6.517005443572998;6.5849922538822;6.410169159693468;6.419881759647178;4992700;1.82;9.049999999999995;0.01820933324154872;-0.008941805062371855;0.3916;6.771955585479736;-0.2549501419067379
2024-01-24;6.458731651306152;6.5849926801440155;6.410169574638579;6.526718002894013;5443000;-0.89;8.159999999999995;-0.008941805062371855;0.019548847089932098;0.3868;6.760786366462708;-0.30205471515655535
2024-01-25;6.584992408752441;6.701540832204489;6.381032436150224;6.4490187849361185;4055300;1.95;10.109999999999994;0.019548847089932098;0.014749238399302422;0.3605;6.741847229003906;-0.15685482025146502
2024-01-26;6.6821160316467285;6.750102379788425;6.546142409118811;6.584992346356975;4371100;1.47;11.579999999999995;0.014749238399302422;-0.014534860279933226;0.3605;6.734077334403992;-0.051961302757263184
