Date;Close;High;Low;Open;Volume;ret;tret;Returns;Target;Vol;MM20;Detrend
2024-11-18;22.3126277923584;22.62063823135683;21.923086804581565;22.3216871261985;2065500;;;;0.016646345951268016;;;
2024-11-19;22.684051513671875;22.92864659363585;22.222035897020433;22.511927642082256;2801100;1.66;1.66;0.016646345951268016;-0.005990510701442631;;;
2024-11-21;22.54816246032715;22.747464324028577;22.3941572601447;22.684050722993046;979000;-0.6;1.06;-0.005990510701442631;0.013258379843019696;;;
2024-11-22;22.84711456298828;23.32724885069385;22.548163481784353;22.548163481784353;2417000;1.33;2.39;0.013258379843019696;0.00634430045645229;;;
2024-11-25;22.992063522338867;23.22760103124134;22.75652774132774;22.847117628843705;1422300;0.63;3.02;0.00634430045645229;0.001576096753542755;;;
2024-11-26;23.028301239013672;23.390665978720968;22.80182306071019;23.10077418695513;1118400;0.16;3.18;0.001576096753542755;0.008654518480283535;;;
2024-11-27;23.22760009765625;23.372545985325612;22.810881102579653;23.13701021378136;1261200;0.87;4.05;0.008654518480283535;-0.02106084832654953;;;
2024-11-28;22.738407135009766;23.28195505324374;22.720288467894022;23.236658385454376;1472500;-2.11;1.94;-0.02106084832654953;0.011155415848744799;;;
2024-11-29;22.992063522338867;23.04641952831806;22.040855880290454;22.647817457260697;1494500;1.12;3.06;0.011155415848744799;-0.0074861899696403444;;;
2024-12-02;22.8199405670166;23.046418733781262;22.502870787967822;22.92864911944452;1351300;-0.75;2.31;-0.0074861899696403444;0.00833652270381835;;;
2024-12-03;23.01017951965332;23.01923885293145;22.566282556371775;22.684052161096332;1177000;0.83;3.14;0.00833652270381835;-0.03346454783797792;;;
2024-12-04;22.240154266357422;23.019239677264768;22.231096660646077;23.001121010059663;1576000;-3.35;-0.20999999999999996;-0.03346454783797792;0.02199584811503974;;;
2024-12-05;22.729345321655273;22.729345321655273;22.294507725665834;22.466629860813104;1042700;2.2;1.9900000000000002;0.02199584811503974;-0.013550956919951895;;;
2024-12-06;22.421340942382812;22.829002377946363;22.240157698156462;22.783705702944037;2339600;-1.36;0.6300000000000001;-0.013550956919951895;-0.005656626321538294;;;
2024-12-09;22.294511795043945;22.56628491017086;22.194860846481458;22.30357112926702;1823100;-0.57;0.060000000000000164;-0.005656626321538294;-0.011783899811314225;;;
2024-12-10;22.031795501708984;22.557224772697754;21.87779028118342;22.520989164987114;1880600;-1.18;-1.1199999999999997;-0.011783899811314225;0.0028782774418090185;;;
2024-12-11;22.0952091217041;22.520989175774098;21.778141074491888;22.031795512261656;1854000;0.29;-0.8299999999999996;0.0028782774418090185;-0.05043052840783091;;;
2024-12-12;20.98093605041504;22.068031880879616;20.971876716907197;22.058972547371773;1670400;-5.04;-5.869999999999999;-0.05043052840783091;-0.01986172248442808;;;
