Date;Close;High;Low;Open;Volume;ret;tret;Returns;Target;Vol;MM20;Detrend
2024-05-02;28.506441116333008;28.83091850787158;28.26785356766034;28.83091850787158;2063300;;;;0.0023435014420647438;;;
2024-05-03;28.573246002197266;28.850006618539194;28.42055011312339;28.73548561187308;3242800;0.23;0.23;0.0023435014420647438;-0.0046760445669434825;;;
2024-05-06;28.43963623046875;28.773659176252764;28.353744563830613;28.41100688844178;1484600;-0.47;-0.23999999999999996;-0.0046760445669434825;-0.011073829554356096;;;
2024-05-07;28.12470054626465;28.554158876707415;27.857483647570128;28.544615155999956;3329200;-1.11;-1.35;-0.011073829554356096;0.0006785825288531111;;;
2024-05-08;28.14378547668457;28.382373012248475;27.924285380832607;28.029264478969825;6264100;0.07;-1.28;0.0006785825288531111;-0.024414980526854868;;;
2024-05-09;27.456655502319336;28.143786986300462;27.380307559654767;28.143786986300462;2643000;-2.44;-3.7199999999999998;-0.024414980526854868;-0.00834201968087267;;;
2024-05-10;27.227611541748047;27.771590858119158;27.227611541748047;27.48528470931221;1526900;-0.83;-4.55;-0.00834201968087267;-0.015071757765789506;;;
2024-05-13;26.817243576049805;27.342135508671294;26.817243576049805;27.179895886179043;1535500;-1.51;-6.06;-0.015071757765789506;0.016725866697050895;;;
2024-05-14;27.265785217285156;27.265785217285156;26.779066391594107;26.817241273740184;2330300;1.67;-4.39;0.016725866697050895;0.09380464275790823;;;
2024-05-15;29.823442459106445;30.042942558738638;28.038806861430988;28.27739440110384;8888900;9.38;4.990000000000001;0.09380464275790823;-0.010879905715456828;;;
2024-05-16;29.498966217041016;30.252903791729285;29.20311814786347;29.670749554072707;2633700;-1.09;3.9000000000000012;-0.010879905715456828;0.013587845922728103;;;
2024-05-17;29.89979362487793;30.12883746924198;29.355814266978474;29.422618494049825;5261500;1.36;5.260000000000002;0.013587845922728103;-0.004149373093555231;;;
2024-05-20;29.775728225708008;30.195641020842732;29.537140665631114;29.92842411853493;1801400;-0.41;4.850000000000001;-0.004149373093555231;0.001922931932155425;;;
2024-05-21;29.832984924316406;29.918876580608206;29.489418299149204;29.775724426881336;999500;0.19;5.040000000000002;0.001922931932155425;-0.04030707350312723;;;
2024-05-22;28.630504608154297;29.68983386114511;28.525525508768624;29.680290141175647;2254300;-4.03;1.0100000000000016;-0.04030707350312723;0.006666742168716544;;;
2024-05-23;28.82137680053711;28.82137680053711;28.143787211229935;28.63050603221095;3784900;0.67;1.6800000000000015;0.006666742168716544;0.008278172648762405;;;
2024-05-24;29.059965133666992;29.14585679969979;28.830919477393802;28.9168111434266;1433300;0.83;2.5100000000000016;0.008278172648762405;-0.004926229297842144;;;
2024-05-27;28.91680908203125;29.184027781781662;28.6018736024547;29.059963062066615;1031100;-0.49;2.0200000000000014;-0.004926229297842144;-0.006930600203050807;;;
2024-05-28;28.716398239135742;29.269921293417912;28.582789790947192;29.269921293417912;1369500;-0.69;1.3300000000000014;-0.006930600203050807;0.006646734853191116;;;
2024-05-29;28.907268524169922;29.012245808716195;28.525526986726394;28.802289419345097;1389600;0.66;1.9900000000000015;0.006646734853191116;0.001980834448532809;;28.621917152404784;0.28535137176513814
2024-05-31;28.964529037475586;29.670747969563763;28.77365826868265;29.42261669824437;2845700;0.2;2.1900000000000017;0.001980834448532809;-0.006919313527710691;0.4036;28.644821548461913;0.3197074890136733
2024-06-03;28.764114379882812;29.13631219482302;28.18196199700046;28.9931582089268;1727800;-0.69;1.5000000000000018;-0.006919313527710691;0.0006636305524685415;0.4045;28.65436496734619;0.10974941253662251
2024-06-04;28.783203125;28.92635529710453;28.411007113472493;28.649594673739585;1173600;0.07;1.5700000000000018;0.0006636305524685415;-0.004641935477030623;0.4041;28.671543312072753;0.1116598129272468
2024-06-05;28.649593353271484;29.021789347644372;28.57324541031606;28.811832959586585;814200;-0.46;1.1100000000000019;-0.004641935477030623;0.0033312166899968076;0.4022;28.697787952423095;-0.04819459915161062
2024-06-06;28.745031356811523;28.964531485278446;28.420552114608807;28.64959596434978;1331900;0.33;1.440000000000002;0.0033312166899968076;-0.006640313058306924;0.4022;28.727850246429444;0.017181110382079368
2024-06-07;28.554155349731445;28.745026099747346;28.34419898093666;28.735482380218713;935600;-0.66;0.7800000000000019;-0.006640313058306924;-0.004010593829866904;0.3919;28.782725238800047;-0.2285698890686021
2024-06-10;28.43963623046875;28.620963284513547;28.2010486720914;28.554159059412466;1045300;-0.4;0.3800000000000019;-0.004010593829866904;0.00973155937805159;0.3907;28.843326473236083;-0.40369024276733256
2024-06-11;28.716398239135742;28.754571301355934;28.3537441365117;28.382375298385785;1370800;0.97;1.3500000000000019;0.00973155937805159;-0.01661687034307291;0.3858;28.93828420639038;-0.22188596725463938
2024-06-12;28.239221572875977;28.85000509695808;28.143786192168527;28.773657156447815;1209700;-1.66;-0.30999999999999805;-0.01661687034307291;0.0023656773148599264;0.389;28.98695602416992;-0.7477344512939439
2024-06-13;28.306026458740234;28.3537432400765;27.924286747214516;28.00063468951966;1361200;0.24;-0.06999999999999806;0.0023656773148599264;-0.0010114881496660066;0.1846;28.911085224151613;-0.6050587654113784
2024-06-14;28.277395248413086;28.391918071810167;27.886111817247397;28.391918071810167;1477700;-0.1;-0.16999999999999807;-0.0010114881496660066;-0.00843735512713606;0.182;28.850006675720216;-0.5726114273071303
2024-06-17;28.038808822631836;28.49689831425685;27.962460877407434;28.344202423808042;1171900;-0.84;-1.009999999999998;-0.00843735512713606;-0.0044247742461077655;0.1735;28.75695743560791;-0.7181486129760728
2024-06-18;27.914743423461914;28.153330974089794;27.676155872834038;28.153330974089794;2557500;-0.44;-1.449999999999998;-0.0044247742461077655;0.002051264180975343;0.1735;28.663908195495605;-0.7491647720336907
2024-06-19;27.972003936767578;28.038808159724688;27.714330765401378;27.905199713810468;1397600;0.21;-1.239999999999998;0.002051264180975343;0.0064824751288510285;0.1736;28.570859146118163;-0.5988552093505852
2024-06-20;28.153331756591797;28.229679702103613;27.84793997454453;27.991092144844362;1661500;0.65;-0.589999999999998;0.0064824751288510285;0.008474536081342743;0.1078;28.54700050354004;-0.3936687469482436
2024-06-21;28.391918182373047;28.49689728587263;28.07698269215282;28.153330634622012;2156000;0.85;0.260000000000002;0.008474536081342743;0.021176454307139103;0.1096;28.525527572631837;-0.13360939025879048
2024-06-24;28.9931583404541;29.269920772811876;28.325114291114858;28.50644133920173;2023000;2.12;2.380000000000002;0.021176454307139103;0.0023042261359871308;0.1311;28.52218723297119;0.47097110748291016
2024-06-25;29.059965133666992;29.107681916894727;28.70685474883454;29.107681916894727;595800;0.23;2.610000000000002;0.0023042261359871308;0.003940786533498608;0.1301;28.52934503555298;0.5306200981140137
2024-06-26;29.174484252929688;29.174484252929688;28.7832008309003;29.107680032623957;1885600;0.39;3.000000000000002;0.003940786533498608;0.011776345346889316;0.1278;28.552249336242674;0.6222349166870131
2024-06-27;29.51805305480957;29.51805305480957;29.107682162584293;29.26037805453622;1498000;1.18;4.180000000000002;0.011776345346889316;0.0006466157416653573;0.1321;28.58278856277466;0.9352644920349107
2024-06-28;29.537139892578125;29.73755256406373;29.413073345229208;29.603944116406662;979000;0.06;4.240000000000002;0.0006466157416653573;-0.012277953822454002;0.1321;28.611419105529784;0.9257207870483413
2024-07-01;29.174484252929688;29.38444245420881;29.021788372151313;29.298550793736165;833600;-1.23;3.010000000000002;-0.012277953822454002;-0.006215222552130584;0.1376;28.63193759918213;0.5425466537475572
2024-07-02;28.9931583404541;29.231745890992094;28.678222846555098;29.212660270360754;1667600;-0.62;2.390000000000002;-0.006215222552130584;-0.010533219874131361;0.1398;28.642435359954835;0.35072298049926687
2024-07-03;28.687767028808594;29.088594192975837;28.659137687261452;28.907268962248658;1032400;-1.05;1.3400000000000019;-0.010533219874131361;0.0026613207991248444;0.1441;28.64434404373169;0.04342298507690501
2024-07-04;28.764114379882812;29.079049872353114;28.64004965508844;28.68776643686815;695300;0.27;1.6100000000000019;0.0026613207991248444;-0.00796283721954183;0.1439;28.645298194885253;0.1188161849975593
2024-07-05;28.535070419311523;28.945441293728262;28.37283081361836;28.85000591033019;1208800;-0.8;0.8100000000000018;-0.00796283721954183;-0.010367903148237101;0.1448;28.64434394836426;-0.1092735290527358
2024-07-08;28.239221572875977;28.535069614818433;28.038807091362482;28.535069614818433;1442300;-1.04;-0.2299999999999982;-0.010367903148237101;-0.006421066246732221;0.1489;28.63432321548462;-0.395101642608644
2024-07-09;28.05789566040039;28.239222709011948;27.96246027585333;28.239222709011948;1207800;-0.64;-0.8699999999999982;-0.006421066246732221;0.0013606003581951853;0.1454;28.601398086547853;-0.5435024261474624
2024-07-10;28.096071243286133;28.27739647614293;27.838396244664033;28.010179577078766;1044600;0.14;-0.7299999999999982;0.0013606003581951853;0.0044156882557355726;0.1335;28.594240570068358;-0.49816932678222514
2024-07-11;28.220134735107422;28.248765896014405;27.97200346808247;28.105613732036538;3028500;0.44;-0.2899999999999982;0.0044156882557355726;0.03821444633285931;0.1342;28.589945983886718;-0.36981124877929616
2024-07-12;29.298551559448242;29.44170372388441;28.248765986452128;28.25830970678501;2389200;3.82;3.5300000000000016;0.03821444633285931;0.0016286177373052713;0.191;28.641003799438476;0.6575477600097663
2024-07-15;29.346267700195312;29.489419861506423;28.935896836232576;29.260376039352952;1056700;0.16;3.6900000000000017;0.0016286177373052713;-0.0039024051637941426;0.1871;28.70637674331665;0.6398909568786628
