Date;Open;High;Low;Close;Adj Close;Volume;ret;tret;Adj Low;Adj High;Adj Open;Returns;Target;Vol;MM20;Detrend
2023-03-13;7.159999847412109;7.159999847412109;6.909999847412109;6.949999809265137;6.79862642288208;8700;;;6.758626461029053;7.008626461029053;7.008626461029053;;0.004316668973014082;;;
2023-03-14;7.090000152587891;7.090000152587891;6.980000019073486;6.980000019073486;6.82797384262085;1600;0.43;0.43;6.82797384262085;6.937973976135254;6.937973976135254;0.004316668973014082;-0.008596021355514627;;;
2023-03-15;6.980000019073486;7.050000190734863;6.880000114440918;6.920000076293945;6.769280433654785;1600;-0.86;-0.43;6.729280471801758;6.899280548095703;6.829280376434326;-0.008596021355514627;0.02745662398626103;;;
2023-03-16;6.949999809265137;7.110000133514404;6.949999809265137;7.110000133514404;6.955142021179199;2700;2.75;2.32;6.795141696929932;6.955142021179199;6.795141696929932;0.02745662398626103;0.0;;;
2023-03-17;7.170000076293945;7.170000076293945;7.010000228881836;7.110000133514404;6.955142021179199;3700;0.0;2.32;6.855142116546631;7.01514196395874;7.01514196395874;0.0;-0.023909930008179092;;;
2023-03-20;7.039999961853027;7.039999961853027;6.929999828338623;6.940000057220459;6.788845062255859;6000;-2.39;-0.07000000000000028;6.778844833374023;6.888844966888428;6.888844966888428;-0.023909930008179092;-0.014409253478904649;;;
2023-03-21;6.929999828338623;6.989999771118164;6.840000152587891;6.840000152587891;6.691022872924805;16000;-1.44;-1.5100000000000002;6.691022872924805;6.841022491455078;6.781022548675537;-0.014409253478904649;0.005847951966107434;;;
2023-03-22;6.849999904632568;6.909999847412109;6.840000152587891;6.880000114440918;6.730151653289795;2400;0.58;-0.9300000000000003;6.690151691436768;6.760151386260986;6.700151443481445;0.005847951966107434;-0.0029069407008611714;;;
2023-03-23;6.880000114440918;6.880000114440918;6.650000095367432;6.860000133514404;6.710587501525879;18700;-0.29;-1.2200000000000002;6.500587463378906;6.730587482452393;6.730587482452393;-0.0029069407008611714;0.002915415641248531;;;
2023-03-24;6.860000133514404;6.880000114440918;6.650000095367432;6.880000114440918;6.730151653289795;7200;0.29;-0.9300000000000002;6.500151634216309;6.730151653289795;6.710151672363281;0.002915415641248531;0.0;;;
2023-03-27;6.710000038146973;7.0;6.639999866485596;6.880000114440918;6.730151653289795;14100;0.0;-0.9300000000000002;6.490151405334473;6.850151538848877;6.56015157699585;0.0;0.013081339430193184;;;
2023-03-28;6.860000133514404;7.0;6.75;6.96999979019165;6.818191051483154;20300;1.31;0.3799999999999999;6.598191261291504;6.848191261291504;6.708191394805908;0.013081339430193184;-0.025824925100269014;;;
2023-03-29;6.960000038146973;7.0;6.760000228881836;6.789999961853027;6.642111778259277;7600;-2.58;-2.2;6.612112045288086;6.85211181640625;6.812111854553223;-0.025824925100269014;-0.004418243330458371;;;
