Date;Close;High;Low;Open;Volume;ret;tret;Returns;Target;Vol;MM20;Detrend
2024-01-08;23.271514892578125;23.45156426502288;23.226501261646103;23.334532258788514;2700;;;;0.007736922029844218;;;
2024-01-09;23.45156478881836;23.45156478881836;23.16348441279686;23.22650178041475;1900;0.77;0.77;0.007736922029844218;-0.0019193397451756633;;;
2024-01-10;23.406553268432617;23.640619007168283;23.406553268432617;23.640619007168283;300;-0.19;0.5800000000000001;-0.0019193397451756633;0.0;;;
2024-01-11;23.406553268432617;23.478573363651705;23.388547815354215;23.478573363651705;1100;0.0;0.5800000000000001;0.0;-0.00346160192800149;;;
2024-01-12;23.325529098510742;23.496577458680306;23.325529098510742;23.487574732661443;500;-0.35;0.2300000000000001;-0.00346160192800149;0.007333129178746622;;;
2024-01-15;23.496578216552734;23.496578216552734;23.487575490243493;23.487575490243493;700;0.73;0.9600000000000001;0.007333129178746622;-0.008429192236301453;;;
2024-01-16;23.298521041870117;23.40655203756504;23.298521041870117;23.316526494001675;900;-0.84;0.1200000000000001;-0.008429192236301453;0.0003864058809011084;;;
2024-01-17;23.307523727416992;23.6946323621004;23.22650091006026;23.298521001366865;3400;0.04;0.16000000000000011;0.0003864058809011084;0.006952455655161227;;;
2024-01-18;23.469568252563477;23.469568252563477;23.469568252563477;23.469568252563477;100;0.7;0.8600000000000001;0.006952455655161227;-0.0026849656309283487;;;
2024-01-19;23.406553268432617;23.496578816730107;23.226502171837637;23.244507624916036;2000;-0.27;0.5900000000000001;-0.0026849656309283487;-0.013461540812148232;;;
2024-01-22;23.09146499633789;23.406553560767122;23.02844762687095;23.406553560767122;1600;-1.35;-0.76;-0.013461540812148232;0.007797248735357032;;;
2024-01-23;23.271514892578125;23.271514892578125;23.17248662162212;23.19049207399493;500;0.78;0.020000000000000018;0.007797248735357032;-0.008510712585616087;;;
2024-01-24;23.073457717895508;23.39754898334036;23.073457717895508;23.28951970625501;1000;-0.85;-0.83;-0.008510712585616087;0.0039017496453912504;;;
2024-01-25;23.163484573364258;23.19949547916381;23.14547912046448;23.190492752713922;700;0.39;-0.43999999999999995;0.0039017496453912504;-0.0038865851631093573;;;
2024-01-26;23.073457717895508;23.28951970625501;23.073457717895508;23.18148871207526;600;-0.39;-0.83;-0.0038865851631093573;-0.0003900923003516965;;;
2024-01-29;23.064456939697266;23.109468852750553;22.66834557986956;22.794380310094297;2500;-0.04;-0.87;-0.0003900923003516965;-0.019515947927039923;;;
2024-01-30;22.61433219909668;22.866401673571836;22.54231210394742;22.866401673571836;400;-1.95;-2.82;-0.019515947927039923;0.014331135115540405;;;
2024-01-31;22.93842124938965;22.93842124938965;22.929418523063003;22.929418523063003;200;1.43;-1.39;0.014331135115540405;-0.018838318128235;;;
2024-02-01;22.50629997253418;23.19049169775055;22.50629997253418;23.05545424133423;2800;-1.88;-3.2699999999999996;-0.018838318128235;0.009600007050977188;;;
2024-02-02;22.722360610961914;23.05545461142384;22.41627478905456;22.470289429069258;4100;0.96;-2.3099999999999996;0.009600007050977188;0.015451612310219742;;23.16798553466797;-0.4456249237060561
2024-02-05;23.073457717895508;23.08246044383502;22.236224810653642;22.44328235597923;5300;1.55;-0.7599999999999996;0.015451612310219742;-0.02965263599147472;0.1575;23.158082675933837;-0.08462495803832937
2024-02-06;22.38926887512207;23.08246163736357;22.38926887512207;23.02844699602795;5500;-2.97;-3.7299999999999995;-0.02965263599147472;0.01648577215427105;0.1854;23.104967880249024;-0.7156990051269538
2024-02-07;22.758373260498047;22.902413456309873;22.48829660552994;22.83939608527902;1400;1.65;-2.0799999999999996;0.01648577215427105;0.004351177704350118;0.197;23.072558879852295;-0.31418561935424805
2024-02-08;22.857398986816406;23.12747563191699;22.63233597444651;22.92941908209099;3700;0.44;-1.6399999999999997;0.004351177704350118;-0.004332326979787804;0.198;23.045101165771484;-0.18770217895507812
2024-02-09;22.758373260498047;22.77637699715359;22.758373260498047;22.77637699715359;600;-0.43;-2.07;-0.004332326979787804;-0.04984184468881936;0.1981;23.01674337387085;-0.258370113372802
2024-02-14;21.624053955078125;23.118472172470735;21.624053955078125;22.857398262192834;8800;-4.98;-7.050000000000001;-0.04984184468881936;0.05495415459434905;0.2599;22.92311716079712;-1.2990632057189941
2024-02-15;22.81238555908203;22.81238555908203;21.75909066232383;22.06517647622583;2900;5.5;-1.5500000000000007;0.05495415459434905;-0.02328327310610301;0.3328;22.898810386657715;-0.0864248275756836
2024-02-16;22.281238555908203;22.812387410366103;22.281238555908203;22.812387410366103;1200;-2.33;-3.880000000000001;-0.02328327310610301;0.02666655595300238;0.3421;22.847496128082277;-0.5662575721740737
2024-02-19;22.875402450561523;22.875402450561523;22.875402450561523;22.875402450561523;100;2.67;-1.2100000000000009;0.02666655595300238;0.003541977899492066;0.3559;22.817787837982177;0.057614612579346414
2024-02-20;22.9564266204834;23.001438534862245;22.731363614400227;22.731363614400227;600;0.35;-0.8600000000000009;0.003541977899492066;0.015686230197480278;0.3562;22.795281505584718;0.16114511489868022
2024-02-21;23.316526412963867;23.586603042715296;22.605328227183374;22.875403139840387;11400;1.57;0.7099999999999992;0.015686230197480278;0.0019305374624476457;0.3574;22.806534576416016;0.5099918365478509
2024-02-22;23.361539840698242;23.361539840698242;23.082460487330668;23.361539840698242;800;0.19;0.8999999999999992;0.0019305374624476457;0.0;0.3565;22.81103582382202;0.5505040168762214
2024-02-23;23.361539840698242;23.361539840698242;23.361539840698242;23.361539840698242;200;0.0;0.8999999999999992;0.0;-0.006936380317884128;0.3549;22.825439929962158;0.536099910736084
2024-02-26;23.199495315551758;23.199495315551758;22.992437759948057;23.00143876923997;1200;-0.69;0.2099999999999993;-0.006936380317884128;-0.008537132898311373;0.3557;22.827240467071533;0.3722548484802246
2024-02-27;23.00143814086914;23.54158968963535;23.00143814086914;23.478572323746608;2500;-0.85;-0.6400000000000007;-0.008537132898311373;0.01761259992016173;0.3569;22.823639488220216;0.17779865264892436
2024-02-28;23.406553268432617;23.406553268432617;23.397550541893416;23.397550541893416;400;1.76;1.1199999999999992;0.01761259992016173;0.0;0.3622;22.840744304656983;0.565808963775634
2024-02-29;23.406553268432617;23.406553268432617;23.406553268432617;23.406553268432617;0;0.0;1.1199999999999992;0.0;0.0003846224364445483;0.3541;22.88035535812378;0.5261979103088379
2024-03-01;23.415555953979492;23.415555953979492;22.96542993037457;22.96542993037457;1700;0.04;1.1599999999999993;0.0003846224364445483;-0.001153423676709009;0.3511;22.904212093353273;0.5113438606262193
2024-03-04;23.388547897338867;23.388547897338867;23.388547897338867;23.388547897338867;300;-0.12;1.0399999999999991;-0.001153423676709009;0.0003848369825159015;0.3432;22.948324489593507;0.4402234077453606
2024-03-05;23.39754867553711;23.39754867553711;22.596324965499278;22.875402597575203;1300;0.04;1.0799999999999992;0.0003848369825159015;-0.01885334490253321;0.3421;22.982083892822267;0.41546478271484233
2024-03-06;22.9564266204834;23.40655263264974;22.803383707663063;23.397549906355074;2600;-1.89;-0.8100000000000007;-0.01885334490253321;-0.01568623019748039;0.3454;22.97623233795166;-0.01980571746826243
2024-03-07;22.59632682800293;22.70435611257144;22.50630127946616;22.66834692341344;7200;-1.57;-2.380000000000001;-0.01568623019748039;-0.0023904820324296416;0.3329;22.986585235595705;-0.39025840759277486
2024-03-08;22.54231071472168;22.803382899638088;22.54231071472168;22.803382899638088;1800;-0.24;-2.620000000000001;-0.0023904820324296416;-0.00958475590682295;0.3277;22.975782108306884;-0.43347139358520437
2024-03-11;22.326248168945312;22.83939323419959;22.326248168945312;22.83939323419959;3300;-0.96;-3.580000000000001;-0.00958475590682295;0.004435565719159706;0.3288;22.94922456741333;-0.622976398468019
2024-03-12;22.425277709960938;22.60532880103259;22.425277709960938;22.452285888750023;400;0.44;-3.140000000000001;0.004435565719159706;0.0;0.3291;22.932569789886475;-0.5072920799255378
2024-03-13;22.425277709960938;22.425277709960938;22.425277709960938;22.425277709960938;1000;0.0;-3.140000000000001;0.0;0.0008029051558078315;0.2728;22.972630977630615;-0.5473532676696777
2024-03-14;22.443283081054688;22.86640091131505;22.443283081054688;22.857398185084687;300;0.08;-3.060000000000001;0.0008029051558078315;0.014841488860469765;0.1877;22.954175853729247;-0.5108927726745591
2024-03-15;22.77637481689453;22.839393898987485;22.56931726987235;22.58732272189891;1300;1.48;-1.580000000000001;0.014841488860469765;0.0474308664492713;0.1754;22.978932666778565;-0.2025578498840339
2024-03-18;23.856678009033203;24.216778465750668;22.875403191294094;22.875403191294094;7400;4.74;3.1599999999999993;0.0474308664492713;0.018113220821937004;0.2241;23.027996444702147;0.8286815643310561
2024-03-19;24.288799285888672;24.288799285888672;23.856678724861773;23.856678724861773;2000;1.81;4.969999999999999;0.018113220821937004;-0.00852483280230143;0.2312;23.094615077972414;1.1941842079162583
2024-03-20;24.081741333007812;24.26179242233537;24.000718514519857;24.26179242233537;600;-0.85;4.119999999999999;-0.00852483280230143;-0.008971889868402472;0.2294;23.132875823974608;0.9488655090332045
2024-03-21;23.86568260192871;24.009722795882926;23.58660494077924;23.613611403961556;1400;-0.9;3.2199999999999993;-0.008971889868402472;0.0033948475966936176;0.2325;23.158082962036133;0.7075996398925781
2024-03-22;23.94670295715332;23.955705682984245;23.94670295715332;23.94670295715332;700;0.34;3.559999999999999;0.0033948475966936176;0.014285738180635832;0.2326;23.187341117858885;0.759361839294435
2024-03-25;24.288799285888672;24.288799285888672;24.288799285888672;24.288799285888672;300;1.43;4.989999999999999;0.014285738180635832;-0.019644149207425632;0.2348;23.241806316375733;1.0469929695129387
2024-03-26;23.81166648864746;24.2887989577584;23.6946327650997;24.2887989577584;1200;-1.96;3.0299999999999994;-0.019644149207425632;0.003780707585629761;0.2447;23.28231773376465;0.5293487548828111
2024-03-27;23.901691436767578;24.117753441583467;23.69463387567142;23.69463387567142;5000;0.38;3.4099999999999993;0.003780707585629761;0.016572489679899327;0.2377;23.307074642181398;0.5946167945861802
2024-03-28;24.297801971435547;24.306804697745306;23.72164122436663;24.288799245125787;1800;1.66;5.069999999999999;0.016572489679899327;-0.002593522309284335;0.2439;23.351637077331542;0.9461648941040046
2024-04-01;24.234785079956055;24.270794268807286;23.766653605228502;24.252790532928923;1300;-0.26;4.81;-0.002593522309284335;0.006314965826793584;0.2444;23.39259853363037;0.842186546325685
2024-04-02;24.387826919555664;24.387826919555664;23.86568082605158;24.198773105874405;1000;0.63;5.4399999999999995;0.006314965826793584;-0.008120992519696002;0.2446;23.44256248474121;0.9452644348144545
2024-04-03;24.189773559570312;24.49585767963406;23.919696911851197;24.216780022376053;3600;-0.81;4.629999999999999;-0.008120992519696002;0.010420418582969493;0.2473;23.482173728942872;0.7075998306274407
2024-04-04;24.44184112548828;24.44184112548828;24.44184112548828;24.44184112548828;100;1.04;5.669999999999999;0.010420418582969493;-0.04235719607783772;0.2365;23.556444454193116;0.8853966712951653
2024-04-05;23.406553268432617;24.75693134161142;23.406553268432617;23.85667929282555;5400;-4.24;1.4299999999999988;-0.04235719607783772;0.03346158155605039;0.2798;23.5969557762146;-0.19040250778198242
2024-04-08;24.189773559570312;24.189773559570312;23.856679542511763;23.856679542511763;300;3.35;4.779999999999999;0.03346158155605039;0.004465871150021394;0.3006;23.67932891845703;0.5104446411132812
2024-04-09;24.297801971435547;24.31580742405507;24.261792783290975;24.261792783290975;400;0.45;5.2299999999999995;0.004465871150021394;0.013338282945206448;0.2965;23.777906608581542;0.5198953628540046
2024-04-10;24.62189292907715;24.63089565526949;24.23478428827867;24.23478428827867;1300;1.33;6.56;0.013338282945206448;0.005484406454647095;0.2982;23.887737369537355;0.7341555595397935
2024-04-11;24.756929397583008;24.756929397583008;24.324808860200573;24.324808860200573;900;0.55;7.109999999999999;0.005484406454647095;-0.021818198347411832;0.2977;24.004319953918458;0.7526094436645501
2024-04-12;24.216777801513672;24.65790106352989;24.216777801513672;24.43283806961788;1600;-2.18;4.93;-0.021818198347411832;-0.028252757477888135;0.3125;24.092994689941406;0.12378311157226562
2024-04-15;23.5325870513916;24.48685542071083;23.40655231914336;24.47785269453675;6500;-2.83;2.0999999999999996;-0.028252757477888135;-0.004973150514923419;0.3296;24.13080530166626;-0.5982182502746589
2024-04-16;23.415555953979492;23.730644513921842;23.415555953979492;23.46056786950218;1500;-0.5;1.5999999999999996;-0.004973150514923419;0.014994181971319964;0.2826;24.108749198913575;-0.6931932449340827
2024-04-17;23.766653060913086;23.766653060913086;23.766653060913086;23.766653060913086;200;1.5;3.0999999999999996;0.014994181971319964;0.0;0.28;24.082641887664796;-0.3159888267517097
2024-04-18;23.766653060913086;23.856678606621117;23.541590055190245;23.829670427780368;1000;0.0;3.0999999999999996;0.0;0.00037879484014013975;0.2786;24.06688747406006;-0.3002344131469741
2024-04-19;23.77565574645996;23.973710573002737;23.27151509529096;23.442563460133723;4300;0.04;3.1399999999999997;0.00037879484014013975;0.013631210053580034;0.2768;24.062386131286623;-0.2867303848266616
2024-04-22;24.099746704101562;24.837953077085505;24.099746704101562;24.837953077085505;500;1.36;4.5;0.013631210053580034;-0.006350429688217196;0.2809;24.070038318634033;0.029708385467529297
2024-04-23;23.94670295715332;24.12675232248868;23.85667741593845;23.85667741593845;2400;-0.64;3.86;-0.006350429688217196;0.0018797338328753188;0.2769;24.052933502197266;-0.10623054504394602
2024-04-24;23.991716384887695;24.009721837687035;23.91069356438514;24.009721837687035;4400;0.19;4.05;0.0018797338328753188;-0.0225140872542815;0.2676;24.06193599700928;-0.07021961212158345
