Date;Close;High;Low;Open;Volume;ret;tret;Returns;Target;Vol;MM20;Detrend
2023-12-13;24.84521484375;24.97652156114762;24.216815599330175;24.606048781501492;36160000;;;;0.006606224696853458;;;
2023-12-14;25.009347915649414;25.117207251384123;24.573220025245753;25.089069333354317;36873200;0.66;0.66;0.006606224696853458;0.024001416706598055;;;
2023-12-15;25.609607696533203;25.609607696533203;24.770178641218358;24.97182923638158;36441400;2.4;3.06;0.024001416706598055;0.000732489697850891;;;
2023-12-18;25.628366470336914;25.80656790851447;25.40326671562491;25.637743986940272;15518200;0.07;3.13;0.000732489697850891;0.0036596189004025614;;;
2023-12-19;25.722156524658203;25.754983200265066;25.46423187821015;25.590849822230755;15467000;0.37;3.5;0.0036596189004025614;-0.011668183568842472;;;
2023-12-20;25.422025680541992;25.79250020371793;25.35168357152;25.722156305776295;15653800;-1.17;2.33;-0.011668183568842472;0.001475864096257773;;;
2023-12-21;25.459545135498047;25.698711189414787;25.271962583819192;25.698711189414787;20008000;0.15;2.48;0.001475864096257773;0.0027628580893779286;;;
2023-12-22;25.52988624572754;25.614298211768247;25.356373555052627;25.558024164047684;14606400;0.28;2.76;0.0027628580893779286;0.009184526006810856;;;
2023-12-26;25.764366149902344;25.773745456962217;25.46423547966603;25.529888840165235;7966400;0.92;3.6799999999999997;0.009184526006810856;-0.0014562537551965349;;;
2023-12-27;25.72684669494629;25.778431981263825;25.5955399944432;25.698708778158643;6745000;-0.15;3.53;-0.0014562537551965349;0.009661056041479599;;;
2023-12-28;25.97539520263672;25.97539520263672;25.647126622390125;25.72684983522651;11680800;0.97;4.5;0.009661056041479599;-0.011374013223691026;;;
2024-01-02;25.679950714111328;25.92380729804105;25.53457594657683;25.848774640594957;16341000;-1.14;3.3600000000000003;-0.011374013223691026;0.0009131226283434213;;;
2024-01-03;25.703399658203125;25.82532705468895;25.55802310296418;25.642435065500386;16296800;0.09;3.45;0.0009131226283434213;-0.01058201018938576;;;
2024-01-04;25.431406021118164;25.745606512078858;25.37982073238434;25.675262611274608;16199800;-1.06;2.39;-0.01058201018938576;0.011986007150024403;;;
2024-01-05;25.73622703552246;25.853465676806284;25.323546517305886;25.407958482143815;16455800;1.2;3.59;0.011986007150024403;0.008564094715892034;;;
2024-01-08;25.956634521484375;26.017599115982918;25.68933056188576;25.815948509419794;18107600;0.86;4.45;0.008564094715892034;-0.014995423533326169;;;
2024-01-09;25.56740379333496;25.862845678211922;25.45485390755144;25.834707759536105;15367600;-1.5;2.95;-0.014995423533326169;-0.0016507663776905712;;;
