Date;Open;High;Low;Close;Adj Close;Volume;ret;tret;Adj Low;Adj High;Adj Open;Returns;Target;Vol;MM20;Detrend
2017-01-02;14.119999885559082;14.119999885559082;14.119999885559082;14.119999885559082;7.2931694984436035;0;;;7.2931694984436035;7.2931694984436035;7.2931694984436035;;0.0;;;
2017-01-03;14.119999885559082;14.119999885559082;14.119999885559082;14.119999885559082;7.2931694984436035;0;0.0;0.0;7.2931694984436035;7.2931694984436035;7.2931694984436035;0.0;0.0;;;
2017-01-04;14.119999885559082;14.119999885559082;14.119999885559082;14.119999885559082;7.2931694984436035;0;0.0;0.0;7.2931694984436035;7.2931694984436035;7.2931694984436035;0.0;0.0;;;
2017-01-05;14.119999885559082;14.119999885559082;14.119999885559082;14.119999885559082;7.2931694984436035;0;0.0;0.0;7.2931694984436035;7.2931694984436035;7.2931694984436035;0.0;0.0;;;
2017-01-06;14.119999885559082;14.119999885559082;14.119999885559082;14.119999885559082;7.2931694984436035;0;0.0;0.0;7.2931694984436035;7.2931694984436035;7.2931694984436035;0.0;0.0;;;
2017-01-09;14.119999885559082;14.119999885559082;14.119999885559082;14.119999885559082;7.2931694984436035;0;0.0;0.0;7.2931694984436035;7.2931694984436035;7.2931694984436035;0.0;0.0;;;
2017-01-10;14.119999885559082;14.119999885559082;14.119999885559082;14.119999885559082;7.2931694984436035;0;0.0;0.0;7.2931694984436035;7.2931694984436035;7.2931694984436035;0.0;0.0;;;
2017-01-11;14.119999885559082;14.119999885559082;14.119999885559082;14.119999885559082;7.2931694984436035;0;0.0;0.0;7.2931694984436035;7.2931694984436035;7.2931694984436035;0.0;0.0;;;
2017-01-12;14.119999885559082;14.119999885559082;14.119999885559082;14.119999885559082;7.2931694984436035;0;0.0;0.0;7.2931694984436035;7.2931694984436035;7.2931694984436035;0.0;0.0;;;
2017-01-13;14.119999885559082;14.119999885559082;14.119999885559082;14.119999885559082;7.2931694984436035;0;0.0;0.0;7.2931694984436035;7.2931694984436035;7.2931694984436035;0.0;0.0;;;
2017-01-16;14.119999885559082;14.119999885559082;14.119999885559082;14.119999885559082;7.2931694984436035;0;0.0;0.0;7.2931694984436035;7.2931694984436035;7.2931694984436035;0.0;0.0;;;
2017-01-17;14.119999885559082;14.119999885559082;14.119999885559082;14.119999885559082;7.2931694984436035;0;0.0;0.0;7.2931694984436035;7.2931694984436035;7.2931694984436035;0.0;0.0;;;
