Date;Close;High;Low;Open;Volume;ret;tret;Returns;Target;Vol;MM20;Detrend
2024-01-29;6.085126876831055;6.450412545770021;5.969304446492535;6.405865751293969;11600;;;;-0.013177200434183134;;;
2024-01-30;6.004941940307617;6.076217574844271;5.96039514666019;6.076217574844271;4100;-1.32;-1.32;-0.013177200434183134;0.0044511054947100614;;;
2024-01-31;6.031670570373535;6.120764585663307;5.951485744195852;6.04948937343149;3900;0.45;-0.8700000000000001;0.0044511054947100614;0.007385529510258726;;;
2024-02-01;6.0762176513671875;6.147492861967709;6.049489234975109;6.08512684027537;2700;0.74;-0.13000000000000012;0.007385529510258726;0.017595335764205355;;;
2024-02-02;6.183130741119385;6.236587151437365;6.085127109786195;6.085127109786195;1900;1.76;1.63;0.017595335764205355;0.0014408151791880375;;;
2024-02-05;6.192039489746094;6.192039489746094;6.094036290221396;6.165311498906178;2000;0.14;1.77;0.0014408151791880375;-0.005755276902623563;;;
2024-02-06;6.156402587890625;6.236587419227511;6.085127371072862;6.183131006614188;4800;-0.58;1.19;-0.005755276902623563;0.013024564027700025;;;
2024-02-07;6.236587047576904;6.236587047576904;6.1474930318639895;6.156402221018393;2200;1.3;2.49;0.013024564027700025;-0.012857105829611304;;;
2024-02-08;6.156402587890625;6.236587419227511;6.040580572978662;6.227677804708389;6200;-1.29;1.2000000000000002;-0.012857105829611304;-0.005788746759330388;;;
2024-02-09;6.12076473236084;6.156402339330882;6.076217936065181;6.156402339330882;3200;-0.58;0.6200000000000002;-0.005788746759330388;0.0;;;
2024-02-14;6.12076473236084;6.325681184855475;6.049489518420756;6.12076473236084;5500;0.0;0.6200000000000002;0.0;0.0;;;
2024-02-15;6.12076473236084;6.227677553270967;6.067308321905777;6.12076473236084;7800;0.0;0.6200000000000002;0.0;0.005822451456329647;;;
2024-02-16;6.156402587890625;6.236587419227511;6.129674594000866;6.129674594000866;1200;0.58;1.2000000000000002;0.005822451456329647;0.010130190648034887;;;
2024-02-19;6.218768119812012;6.218768119812012;6.147492908670015;6.147492908670015;1600;1.01;2.21;0.010130190648034887;-0.00429805864295929;;;
2024-02-20;6.192039489746094;6.2276770940884845;6.147492696734982;6.2276770940884845;4700;-0.43;1.78;-0.00429805864295929;-0.007194096128279481;;;
2024-02-21;6.147493362426758;6.218768578829698;6.147493362426758;6.192040160261695;8100;-0.72;1.06;-0.007194096128279481;0.0014492452351912988;;;
2024-02-22;6.156402587890625;6.192040196299507;6.129674594000866;6.147493398205307;4900;0.14;1.2000000000000002;0.0014492452351912988;0.010130190648034887;;;
2024-02-23;6.218768119812012;6.218768119812012;6.111855303099016;6.15640209764588;3700;1.01;2.21;0.010130190648034887;-0.007163328835454119;;;
2024-02-26;6.174221038818359;6.218768259197459;6.147493046457923;6.2098586451881275;3200;-0.72;1.49;-0.007163328835454119;-0.012986975876332574;;;
2024-02-27;6.09403657913208;6.281134223216576;6.085126965207211;6.2098585863189495;3200;-1.3;0.18999999999999995;-0.012986975876332574;-0.004385952214380429;;6.142147278785705;-0.04811069965362513
2024-02-28;6.06730842590332;6.174221248646001;5.96039560316064;6.156402444855554;11200;-0.44;-0.25000000000000006;-0.004385952214380429;0.004405273533589993;0.1416;6.141256356239319;-0.07394793033599889
2024-02-29;6.09403657913208;6.29004341230767;6.058398973100155;6.281134223216576;3500;0.44;0.18999999999999995;0.004405273533589993;-0.001462036235807207;0.1336;6.145711088180542;-0.05167450904846227
2024-03-01;6.085126876831055;6.1385832851025794;5.969304446492535;6.094036490626526;4200;-0.15;0.03999999999999995;-0.001462036235807207;-0.0029281971088520597;0.1331;6.148383903503418;-0.0632570266723631
2024-03-04;6.06730842590332;6.0940368440058865;5.996033210741533;6.0940368440058865;2300;-0.29;-0.25;-0.0029281971088520597;-0.001468398314124042;0.131;6.147938442230225;-0.08063001632690447
2024-03-05;6.058399200439453;6.102945997234075;5.969304757182627;6.004942364551841;2500;-0.15;-0.4;-0.001468398314124042;0.013235176520442149;0.1132;6.141701865196228;-0.08330266475677472
2024-03-06;6.138583183288574;6.183130401859539;6.049489170980406;6.058398784628103;1600;1.32;0.92;0.013235176520442149;0.001451504178104246;0.1238;6.139029049873352;-0.0004458665847781873
2024-03-07;6.147493362426758;6.200949774728962;6.120764943858755;6.147493362426758;1200;0.15;1.07;0.001451504178104246;-0.0014494003674151434;0.1223;6.1385835886001585;0.008909773826599299
2024-03-08;6.138583183288574;6.147492796936271;6.049489170980406;6.147492796936271;1700;-0.14;0.93;-0.0014494003674151434;-0.010159597102335938;0.1122;6.133683395385742;0.004899787902831854
2024-03-11;6.0762176513671875;6.147492861967709;5.951485607982509;6.138583248225761;9700;-1.02;-0.08999999999999997;-0.010159597102335938;0.0014662452820237704;0.1087;6.1296741485595705;-0.05345649719238299
2024-03-12;6.085126876831055;6.147492898898051;6.004942052006884;6.049489271316705;3700;0.15;0.060000000000000026;0.0014662452820237704;0.024890223952853008;0.1072;6.127892255783081;-0.04276537895202637
2024-03-13;6.236587047576904;6.236587047576904;6.067308205305478;6.111855425578824;2700;2.49;2.5500000000000003;0.024890223952853008;0.014285647658002665;0.1395;6.133683371543884;0.1029036760330202
2024-03-14;6.325680732727051;6.780060826368921;6.227677108147357;6.227677108147357;19400;1.43;3.9800000000000004;0.014285647658002665;0.04647889319951881;0.1472;6.143929171562195;0.18175156116485613
2024-03-15;6.619691371917725;6.682057393867309;6.379137322731852;6.503869366631021;19400;4.65;8.63;0.04647889319951881;-0.06348734474967366;0.2167;6.1670936107635494;0.45259776115417516
2024-03-18;6.199424743652344;6.520876309438285;6.034106908147805;6.520876309438285;17600;-6.35;2.280000000000001;-0.06348734474967366;0.013333373329838194;0.3205;6.166126441955567;0.033298301696777166
2024-03-19;6.282083988189697;6.39229588041752;6.217793498751902;6.254530796161177;3200;1.33;3.610000000000001;0.013333373329838194;0.0073098872555550365;0.3235;6.170628666877747;0.11145532131195068
2024-03-20;6.328005313873291;6.328005313873291;6.236162071469211;6.282083911642814;1400;0.73;4.340000000000002;0.0073098872555550365;-0.005805532738106245;0.3227;6.179654264450074;0.14835104942321742
2024-03-21;6.2912678718566895;6.401479760200479;6.2912678718566895;6.35555835902879;4400;-0.58;3.7600000000000016;-0.005805532738106245;-0.01021893328997947;0.3238;6.186397528648376;0.10487034320831334
2024-03-22;6.226977825164795;6.373927009683053;6.226977825164795;6.309636522484757;1700;-1.02;2.7400000000000015;-0.01021893328997947;0.014749230009007741;0.3245;6.186808013916016;0.04016981124877894
2024-03-25;6.318820953369141;6.410664192063408;6.291267762789307;6.30963641052816;1300;1.47;4.210000000000002;0.014749230009007741;-0.0014534172964808523;0.3271;6.194038009643554;0.12478294372558629
2024-03-26;6.309637069702148;6.309637069702148;6.309637069702148;6.309637069702148;800;-0.15;4.060000000000001;-0.0014534172964808523;0.016011616451541144;0.323;6.2048180341720585;0.10481903553008998
2024-03-27;6.4106645584106445;6.4106645584106445;6.272899473524893;6.309636771102009;1400;1.6;5.660000000000002;0.016011616451541144;-0.004298081438914081;0.3258;6.221985840797425;0.18867871761321986
2024-03-28;6.383111000061035;6.575982020247569;6.291267761387235;6.328005056856755;4400;-0.43;5.230000000000002;-0.004298081438914081;0.001438928030739417;0.3267;6.236439561843872;0.14667143821716344
2024-04-01;6.392295837402344;6.511692272150605;6.300452594497192;6.3831112941402655;3400;0.14;5.370000000000002;0.001438928030739417;-0.020114927952583406;0.3264;6.251798009872436;0.14049782752990758
2024-04-02;6.2637152671813965;6.355558509644412;6.226977970196191;6.291268020948739;3900;-2.01;3.360000000000002;-0.020114927952583406;0.008797603951838262;0.3359;6.26161835193634;0.0020969152450565076
2024-04-03;6.318820953369141;6.346373706005868;6.26371501015258;6.346373706005868;1200;0.88;4.240000000000002;0.008797603951838262;0.011627942075811859;0.3365;6.274639439582825;0.04418151378631574
2024-04-04;6.392295837402344;6.456586326407514;6.373927188821313;6.456586326407514;4800;1.16;5.400000000000002;0.011627942075811859;-0.014367784367387504;0.3359;6.287325072288513;0.10497076511383074
