Date;Close;High;Low;Open;Volume;ret;tret;Returns;Target;Vol;MM20;Detrend
2025-03-17;43.58429718017578;43.625259239867084;41.945789790884994;42.06867596995891;36400;;;;-0.011278329736948423;;;
2025-03-18;43.09273910522461;44.657513392357785;43.01081499341421;43.60067859910363;23900;-1.13;-1.13;-0.011278329736948423;0.009483377289414285;;;
2025-03-19;43.50140380859375;43.50140380859375;41.888974118745374;42.238759730367896;20000;0.95;-0.17999999999999994;0.009483377289414285;-0.029221479612811074;;;
2025-03-20;42.230228424072266;44.34600513438004;41.56478344184591;42.707985715221234;7000;-2.92;-3.0999999999999996;-0.029221479612811074;0.010100989115028547;;;
2025-03-21;42.656795501708984;42.656795501708984;41.308839201716474;42.1363820758753;7400;1.01;-2.09;0.010100989115028547;0.005999969773452074;;;
2025-03-24;42.91273498535156;43.07483288869763;42.656794867040354;42.784766553423545;2100;0.6;-1.4899999999999998;0.005999969773452074;-0.0057654172040326745;;;
2025-03-25;42.66532516479492;43.08336319008475;42.40085511717246;42.64826531062042;5100;-0.58;-2.07;-0.0057654172040326745;0.0017997294281288934;;;
2025-03-26;42.74211120605469;43.58671725643343;42.417921877546505;43.08336689911702;12200;0.18;-1.89;0.0017997294281288934;0.013173532128089027;;;
2025-03-27;43.30517578125;44.35453577622346;41.82925110127922;42.742106231351;10600;1.32;-0.5699999999999998;0.013173532128089027;0.00157608327977532;;;
2025-03-28;43.37342834472656;43.42461766921933;42.665324000957995;43.35636523656231;4100;0.16;-0.4099999999999998;0.00157608327977532;0.042486229653184715;;;
2025-03-31;45.21620178222656;45.21620178222656;42.37525773075198;42.673857242364285;8100;4.25;3.8400000000000003;0.042486229653184715;-0.031698055775187584;;;
2025-04-01;43.782936096191406;45.03704696700381;43.37343123631406;43.714686913439515;11800;-3.17;0.6700000000000004;-0.031698055775187584;0.02026506970111952;;;
2025-04-02;44.67020034790039;44.67020034790039;43.75734511140636;43.79147133161027;22200;2.03;2.7;0.02026506970111952;-0.025783207123810548;;;
2025-04-03;43.51845932006836;44.65313158991505;43.26251920982217;44.65313158991505;9900;-2.58;0.1200000000000001;-0.025783207123810548;-0.017251422081304812;;;
2025-04-04;42.767704010009766;44.34600413916146;42.733577792596;44.34600413916146;8000;-1.73;-1.6099999999999999;-0.017251422081304812;-0.006183941073008792;;;
2025-04-07;42.503231048583984;43.08336373146307;41.4282812270464;42.65679577372581;9400;-0.62;-2.23;-0.006183941073008792;-0.008831743982009588;;;
2025-04-08;42.12785339355469;43.765872827083;42.05107102920459;42.511765215305175;19400;-0.88;-3.11;-0.008831743982009588;0.03280680041334483;;;
2025-04-09;43.50993347167969;43.50993347167969;41.846317717459684;42.05960170506596;12500;3.28;0.16999999999999993;0.03280680041334483;-0.03333345607717009;;;
2025-04-10;42.05959701538086;43.057767658398035;42.05959701538086;42.580010407826435;5400;-3.33;-3.16;-0.03333345607717009;0.0139960642758159;;;
2025-04-11;42.64826583862305;43.12601986834883;41.67568816142004;42.6567957658159;5500;1.4;-1.7600000000000002;0.0139960642758159;-0.009001799375974229;;43.14343109130859;-0.49516525268554545
2025-04-14;42.26435470581055;43.646433999611126;42.230228487579595;43.10895745306718;3600;-0.9;-2.66;-0.009001799375974229;-0.010698464449213518;0.3288;43.07743396759033;-0.8130792617797837
2025-04-15;41.812191009521484;42.55442162092132;41.812191009521484;42.55442162092132;1400;-1.07;-3.7300000000000004;-0.010698464449213518;-0.010814068114460507;0.3285;43.01340656280517;-1.2012155532836886
2025-04-16;41.36003112792969;42.093728577394195;41.325904908313795;41.80366221956998;5600;-1.08;-4.8100000000000005;-0.010814068114460507;0.010725968808785957;0.3276;42.906337928771975;-1.546306800842288
2025-04-17;41.80365753173828;42.14491318071817;41.001710987427124;41.001710987427124;3600;1.07;-3.74;0.010725968808785957;0.017142917630371457;0.3145;42.885009384155275;-1.0813518524169936
2025-04-22;42.520294189453125;42.520294189453125;41.04436944510522;41.04436944510522;2500;1.71;-2.0300000000000002;0.017142917630371457;0.004213452905142745;0.3186;42.87818431854248;-0.35789012908935547
