Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
15/12/2025;0,9166;DIVIDENDO;23/12/2025							  ;1;INTB3
01/08/2025;0,2117;DIVIDENDO;15/08/2025							  ;1;INTB3
05/03/2025;0,2746;DIVIDENDO;17/03/2025							  ;1;INTB3
01/08/2024;0,1859;DIVIDENDO;15/08/2024							  ;1;INTB3
22/03/2024;0,1232;JRS CAP PROPRIO;15/08/2024							  ;1;INTB3
04/03/2024;0,1787;DIVIDENDO;15/03/2024							  ;1;INTB3
26/12/2023;0,1603;JRS CAP PROPRIO;15/03/2024							  ;1;INTB3
01/08/2023;0,1656;DIVIDENDO;15/08/2023							  ;1;INTB3
29/03/2023;0,1187;JRS CAP PROPRIO;15/08/2023							  ;1;INTB3
02/03/2023;0,0898;DIVIDENDO;15/03/2023							  ;1;INTB3
28/12/2022;0,1974;JRS CAP PROPRIO;15/03/2023							  ;1;INTB3
01/08/2022;0,1266;DIVIDENDO;15/08/2022							  ;1;INTB3
28/06/2022;0,0607;JRS CAP PROPRIO;15/08/2022							  ;1;INTB3
10/03/2022;0,0319;JRS CAP PROPRIO;21/03/2022							  ;1;INTB3
10/03/2022;0,1458;DIVIDENDO;21/03/2022							  ;1;INTB3
03/08/2021;0,0300;JRS CAP PROPRIO;12/08/2021							  ;1;INTB3
03/08/2021;0,1345;DIVIDENDO;12/08/2021							  ;1;INTB3
;;;;;INTB3
2025;1,403;;;;INTB3
2024;0,488;;;;INTB3
2023;0,534;;;;INTB3
2022;0,562;;;;INTB3
2021;0,165;;;;INTB3
