Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
03/09/2025;0,2911;JRS CAP PROPRIO;12/09/2025							  ;1;BSLI3
14/04/2025;0,1173;JRS CAP PROPRIO;25/04/2025							  ;1;BSLI3
17/12/2024;0,0045;DIVIDENDO;30/12/2024							  ;1;BSLI3
23/05/2024;0,0673;JRS CAP PROPRIO;30/12/2024							  ;1;BSLI3
23/05/2024;0,0023;DIVIDENDO;30/12/2024							  ;1;BSLI3
21/09/2023;0,0953;JRS CAP PROPRIO;29/09/2023							  ;1;BSLI3
01/06/2023;0,0448;JRS CAP PROPRIO;13/06/2023							  ;1;BSLI3
15/03/2023;0,0009;DIVIDENDO;24/03/2023							  ;1;BSLI3
09/09/2022;0,1227;JRS CAP PROPRIO;20/09/2022							  ;1;BSLI3
01/06/2022;0,0723;JRS CAP PROPRIO;10/06/2022							  ;1;BSLI3
09/03/2022;0,1785;DIVIDENDO;18/03/2022							  ;1;BSLI3
03/02/2022;0,6732;DIVIDENDO;14/02/2022							  ;1;BSLI3
01/12/2021;0,0478;JRS CAP PROPRIO;09/12/2021							  ;1;BSLI3
01/12/2021;0,1482;DIVIDENDO;09/12/2021							  ;1;BSLI3
01/09/2021;0,1274;JRS CAP PROPRIO;10/09/2021							  ;1;BSLI3
01/06/2021;0,1200;JRS CAP PROPRIO;10/06/2021							  ;1;BSLI3
01/03/2021;0,0457;DIVIDENDO;09/03/2021							  ;1;BSLI3
15/12/2020;0,3263;JRS CAP PROPRIO;23/12/2020							  ;1;BSLI3
01/12/2020;0,8164;JRS CAP PROPRIO;09/12/2020							  ;1;BSLI3
01/09/2020;0,5936;JRS CAP PROPRIO;09/09/2020							  ;1;BSLI3
01/06/2020;0,6880;JRS CAP PROPRIO;09/06/2020							  ;1;BSLI3
02/03/2020;1,5704;DIVIDENDO;11/03/2020							  ;1;BSLI3
03/12/2019;0,2612;DIVIDENDO;10/12/2019							  ;1;BSLI3
01/10/2019;0,6765;JRS CAP PROPRIO;-							  ;1;BSLI3
01/10/2019;0,1314;DIVIDENDO;-							  ;1;BSLI3
02/09/2019;1,6466;JRS CAP PROPRIO;-							  ;1;BSLI3
02/09/2019;0,2416;DIVIDENDO;-							  ;1;BSLI3
07/12/2018;0,7026;JRS CAP PROPRIO;-							  ;1;BSLI3
08/11/2018;0,2103;JRS CAP PROPRIO;-							  ;1;BSLI3
05/09/2018;0,2456;JRS CAP PROPRIO;19/09/2018							  ;1;BSLI3
15/08/2018;0,2962;JRS CAP PROPRIO;29/08/2018							  ;1;BSLI3
30/05/2018;0,5767;JRS CAP PROPRIO;13/06/2018							  ;1;BSLI3
13/04/2018;0,2693;JRS CAP PROPRIO;30/04/2018							  ;1;BSLI3
08/03/2018;0,4186;DIVIDENDO;20/04/2018							  ;1;BSLI3
28/11/2017;0,5655;JRS CAP PROPRIO;-							  ;1;BSLI3
13/10/2017;0,7540;JRS CAP PROPRIO;-							  ;1;BSLI3
17/08/2017;0,3353;JRS CAP PROPRIO;-							  ;1;BSLI3
09/05/2017;1,2826;DIVIDENDO;-							  ;1;BSLI3
25/04/2017;0,5925;JRS CAP PROPRIO;-							  ;1;BSLI3
03/04/2017;0,1551;DIVIDENDO;-							  ;1;BSLI3
18/10/2016;0,6732;JRS CAP PROPRIO;-							  ;1;BSLI3
08/12/2015;0,5386;JUROS;-							  ;1;BSLI3
24/08/2015;0,0141;DIVIDENDO;-							  ;1;BSLI3
26/06/2015;0,1885;JUROS;-							  ;1;BSLI3
06/01/2015;0,0943;JRS CAP PROPRIO;-							  ;1;BSLI3
02/09/2014;0,2962;JRS CAP PROPRIO;-							  ;1;BSLI3
27/08/2014;0,0018;DIVIDENDO;-							  ;1;BSLI3
30/06/2014;0,5386;JRS CAP PROPRIO;-							  ;1;BSLI3
27/02/2014;0,0358;DIVIDENDO;-							  ;1;BSLI3
30/01/2014;0,3232;JRS CAP PRÓPRIO;-							  ;1;BSLI3
15/08/2013;0,0918;DIVIDENDO;-							  ;1;BSLI3
26/07/2013;0,6330;JRS CAP PRÓPRIO;-							  ;1;BSLI3
01/03/2013;0,0694;DIVIDENDO;-							  ;1;BSLI3
28/01/2013;0,5749;JRS CAP PRÓPRIO;-							  ;1;BSLI3
17/08/2012;0,1087;DIVIDENDO;-							  ;1;BSLI3
01/08/2012;0,6272;JRS CAP PRÓPRIO;-							  ;1;BSLI3
03/08/2011;0,5820;JRS CAP PRÓPRIO;-							  ;1;BSLI3
03/08/2011;0,0086;DIVIDENDO;-							  ;1;BSLI3
28/02/2011;0,0785;DIVIDENDO;-							  ;1;BSLI3
31/01/2011;0,4655;JRS CAP PRÓPRIO;-							  ;1;BSLI3
12/08/2010;0,4655;JRS CAP PRÓPRIO;-							  ;1;BSLI3
12/08/2010;0,1701;DIVIDENDO;-							  ;1;BSLI3
23/04/2010;0,0015;DIVIDENDO;-							  ;1;BSLI3
01/02/2010;0,4002;DIVIDENDO;-							  ;1;BSLI3
01/02/2010;0,3431;JRS CAP PRÓPRIO;-							  ;1;BSLI3
31/07/2009;0,3662;JRS CAP PRÓPRIO;-							  ;1;BSLI3
31/07/2009;0,0856;DIVIDENDO;-							  ;1;BSLI3
27/03/2009;0,0269;DIVIDENDO;-							  ;1;BSLI3
30/01/2009;0,2289;JRS CAP PRÓPRIO;-							  ;1;BSLI3
31/07/2008;0,4390;DIVIDENDO;-							  ;1;BSLI3
31/07/2008;0,2962;JRS CAP PRÓPRIO;-							  ;1;BSLI3
28/02/2008;0,4039;DIVIDENDO;-							  ;1;BSLI3
31/01/2008;0,2154;JRS CAP PRÓPRIO;-							  ;1;BSLI3
30/08/2007;0,2693;JRS CAP PRÓPRIO;-							  ;1;BSLI3
30/08/2007;0,2370;DIVIDENDO;-							  ;1;BSLI3
11/08/2006;0,0256;JRS CAP PRÓPRIO;-							  ;1;BSLI3
30/06/2006;0,1683;JRS CAP PRÓPRIO;-							  ;1;BSLI3
16/03/2006;0,0001;DIVIDENDO;-							  ;1;BSLI3
24/02/2006;0,1387;JRS CAP PRÓPRIO;-							  ;1;BSLI3
28/07/2005;0,0116;JRS CAP PRÓPRIO;-							  ;1;BSLI3
10/03/2005;0,0005;DIVIDENDO;-							  ;1000;BSLI3
18/02/2005;0,0862;JRS CAP PRÓPRIO;-							  ;1000;BSLI3
26/08/2004;0,0005;DIVIDENDO;-							  ;1000;BSLI3
