;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;16/11/2023;0,0426;DIVIDENDO;30/11/2023 ;1;EZTC3
1;17/08/2023;0,0820;DIVIDENDO;31/08/2023 ;1;EZTC3
2;18/05/2023;0,0460;DIVIDENDO;31/05/2023 ;1;EZTC3
3;23/03/2023;0,0343;DIVIDENDO;31/03/2023 ;1;EZTC3
4;17/11/2022;0,1148;DIVIDENDO;30/11/2022 ;1;EZTC3
5;16/08/2022;0,0905;DIVIDENDO;31/08/2022 ;1;EZTC3
6;17/05/2022;0,1125;DIVIDENDO;31/05/2022 ;1;EZTC3
7;22/03/2022;0,4603;DIVIDENDO;31/03/2022 ;1;EZTC3
8;29/04/2021;0,4240;DIVIDENDO;21/05/2021 ;1;EZTC3
9;28/04/2020;0,2941;DIVIDENDO;30/11/2020 ;1;EZTC3
10;26/04/2019;0,1404;DIVIDENDO;29/11/2019 ;1;EZTC3
11;27/04/2018;0,5165;DIVIDENDO;- ;1;EZTC3
12;06/12/2017;2,6700;DIVIDENDO;- ;1;EZTC3
13;28/04/2017;1,0922;DIVIDENDO;- ;1;EZTC3
14;29/04/2016;0,9898;DIVIDENDO;- ;1;EZTC3
15;30/04/2015;1,1086;Dividendo;- ;1;EZTC3
16;30/04/2014;0,9485;DIVIDENDO;- ;1;EZTC3
17;26/04/2013;0,5441;DIVIDENDO;- ;1;EZTC3
18;27/04/2012;0,5325;DIVIDENDO;- ;1;EZTC3
19;26/04/2011;0,3945;DIVIDENDO;- ;1;EZTC3
20;29/04/2010;0,2701;DIVIDENDO;- ;1;EZTC3
21;17/04/2009;0,1264;DIVIDENDO;- ;1;EZTC3
22;15/04/2008;0,0731;DIVIDENDO;- ;1;EZTC3
23;;;;;;EZTC3
24;2023;0,205;;;;EZTC3
25;2022;0,778;;;;EZTC3
26;2021;0,424;;;;EZTC3
27;2020;0,294;;;;EZTC3
28;2019;0,140;;;;EZTC3
29;2018;0,516;;;;EZTC3
30;2017;3,762;;;;EZTC3
31;2016;0,990;;;;EZTC3
32;2015;1,109;;;;EZTC3
33;2014;0,949;;;;EZTC3
34;2013;0,544;;;;EZTC3
35;2012;0,532;;;;EZTC3
36;2011;0,395;;;;EZTC3
37;2010;0,270;;;;EZTC3
