;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;27/12/2024;0,8162;JRS CAP PROPRIO;31/01/2025							  ;1;MOAR3
1;27/11/2024;11,2642;JRS CAP PROPRIO;11/12/2024							  ;1;MOAR3
2;27/11/2024;5,8770;DIVIDENDO;11/12/2024							  ;1;MOAR3
3;05/04/2024;1,2244;JRS CAP PROPRIO;11/12/2024							  ;1;MOAR3
4;04/01/2024;14,5700;JRS CAP PROPRIO;11/12/2024							  ;1;MOAR3
5;28/12/2023;1,5427;JRS CAP PROPRIO;11/12/2024							  ;1;MOAR3
6;28/12/2023;0,0898;DIVIDENDO;11/12/2024							  ;1;MOAR3
7;05/09/2023;4,8975;JRS CAP PROPRIO;22/12/2023							  ;1;MOAR3
8;05/09/2023;0,8979;JRS CAP PROPRIO;29/09/2023							  ;1;MOAR3
9;03/08/2023;4,8975;JRS CAP PROPRIO;22/12/2023							  ;1;MOAR3
10;03/08/2023;0,9795;JRS CAP PROPRIO;31/08/2023							  ;1;MOAR3
11;05/07/2023;0,5714;JRS CAP PROPRIO;28/07/2023							  ;1;MOAR3
12;19/05/2023;1,2244;JRS CAP PROPRIO;31/05/2023							  ;1;MOAR3
13;24/03/2023;1,2244;JRS CAP PROPRIO;05/04/2023							  ;1;MOAR3
14;20/12/2022;1,2244;DIVIDENDO;29/12/2022							  ;1;MOAR3
15;21/09/2022;0,8162;JRS CAP PROPRIO;03/10/2022							  ;1;MOAR3
16;21/09/2022;0,4081;DIVIDENDO;03/10/2022							  ;1;MOAR3
17;19/07/2022;0,7346;JRS CAP PROPRIO;01/08/2022							  ;1;MOAR3
18;19/07/2022;1,3060;DIVIDENDO;01/08/2022							  ;1;MOAR3
19;20/05/2022;0,7346;JRS CAP PROPRIO;01/06/2022							  ;1;MOAR3
20;20/05/2022;1,3060;DIVIDENDO;01/06/2022							  ;1;MOAR3
21;21/03/2022;0,6530;JRS CAP PROPRIO;31/03/2022							  ;1;MOAR3
22;21/03/2022;1,3876;DIVIDENDO;31/03/2022							  ;1;MOAR3
23;21/01/2022;0,4081;JRS CAP PROPRIO;02/02/2022							  ;1;MOAR3
24;21/01/2022;5,7137;DIVIDENDO;02/02/2022							  ;1;MOAR3
25;17/12/2021;0,7346;JRS CAP PROPRIO;30/12/2021							  ;1;MOAR3
26;17/12/2021;5,3872;DIVIDENDO;30/12/2021							  ;1;MOAR3
27;04/11/2021;24,4874;DIVIDENDO;12/11/2021							  ;1;MOAR3
28;20/09/2021;0,5714;JRS CAP PROPRIO;01/10/2021							  ;1;MOAR3
29;20/09/2021;3,5099;DIVIDENDO;01/10/2021							  ;1;MOAR3
30;20/07/2021;0,5714;JRS CAP PROPRIO;02/08/2021							  ;1;MOAR3
31;20/07/2021;0,6530;DIVIDENDO;02/08/2021							  ;1;MOAR3
32;20/05/2021;0,6530;JRS CAP PROPRIO;02/06/2021							  ;1;MOAR3
