Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
28/06/2011;0,2337;REST CAP DIN;-							  ;1;FRIO3
07/04/2011;0,4490;DIVIDENDO;-							  ;1;FRIO3
07/05/2010;0,3020;DIVIDENDO;-							  ;1;FRIO3
30/04/2010;0,2923;DIVIDENDO;-							  ;1;FRIO3
10/11/2009;0,2650;DIVIDENDO;-							  ;1;FRIO3
08/04/2008;0,0640;DIVIDENDO;-							  ;1;FRIO3
;;;;;FRIO3
2011;0,683;;;;FRIO3
2010;0,594;;;;FRIO3
