Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
16/07/2026;0,2516;JRS CAP PROPRIO;24/08/2026							  ;1;FRAS3
16/12/2025;0,3693;JRS CAP PROPRIO;16/01/2026							  ;1;FRAS3
04/07/2025;0,3402;JRS CAP PROPRIO;14/08/2025							  ;1;FRAS3
19/12/2024;0,2727;JRS CAP PROPRIO;23/01/2025							  ;1;FRAS3
22/07/2024;0,2459;JRS CAP PROPRIO;14/08/2024							  ;1;FRAS3
22/04/2024;0,1321;DIVIDENDO;30/04/2024							  ;1;FRAS3
20/12/2023;0,2319;JRS CAP PROPRIO;23/01/2024							  ;1;FRAS3
20/07/2023;0,2417;JRS CAP PROPRIO;14/08/2023							  ;1;FRAS3
21/12/2022;0,1750;JRS CAP PROPRIO;19/01/2023							  ;1;FRAS3
19/07/2022;0,0892;JRS CAP PROPRIO;24/08/2022							  ;1;FRAS3
18/04/2022;0,0872;DIVIDENDO;28/04/2022							  ;1;FRAS3
21/12/2021;0,1072;JRS CAP PROPRIO;19/01/2022							  ;1;FRAS3
22/07/2021;0,0932;JRS CAP PROPRIO;18/08/2021							  ;1;FRAS3
16/04/2021;0,0997;DIVIDENDO;30/04/2021							  ;1;FRAS3
18/12/2020;0,1748;JRS CAP PROPRIO;20/01/2021							  ;1;FRAS3
16/12/2019;0,0723;JRS CAP PROPRIO;23/01/2020							  ;1;FRAS3
26/07/2019;0,0378;JRS CAP PROPRIO;09/08/2019							  ;1;FRAS3
03/05/2019;0,1886;DIVIDENDO;15/05/2019							  ;1;FRAS3
14/12/2018;0,1165;JRS CAP PROPRIO;23/01/2019							  ;1;FRAS3
27/06/2018;0,1148;JRS CAP PROPRIO;25/07/2018							  ;1;FRAS3
19/12/2017;0,1223;JRS CAP PROPRIO;-							  ;1;FRAS3
22/06/2017;0,1233;JRS CAP PROPRIO;-							  ;1;FRAS3
04/05/2017;0,0507;DIVIDENDO;-							  ;1;FRAS3
19/12/2016;0,0316;JRS CAP PROPRIO;-							  ;1;FRAS3
15/07/2016;0,0429;JRS CAP PROPRIO;-							  ;1;FRAS3
