Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
21/09/2022;0,1978;DIVIDENDO;04/10/2022							  ;1;MRVE3
23/06/2022;0,1978;DIVIDENDO;05/07/2022							  ;1;MRVE3
06/12/2021;0,1624;DIVIDENDO;16/12/2021							  ;1;MRVE3
29/04/2021;0,2706;DIVIDENDO;11/05/2021							  ;1;MRVE3
18/01/2021;0,2071;DIVIDENDO;28/01/2021							  ;1;MRVE3
13/10/2020;0,3401;DIVIDENDO;23/10/2020							  ;1;MRVE3
10/12/2019;0,3701;DIVIDENDO;20/12/2019							  ;1;MRVE3
18/11/2019;0,3701;DIVIDENDO;27/11/2019							  ;1;MRVE3
06/06/2019;0,3710;DIVIDENDO;13/06/2019							  ;1;MRVE3
13/12/2018;0,3300;DIVIDENDO;21/12/2018							  ;1;MRVE3
28/05/2018;0,3500;DIVIDENDO;15/06/2018							  ;1;MRVE3
20/04/2018;0,3500;DIVIDENDO;27/04/2018							  ;1;MRVE3
15/05/2017;0,2997;DIVIDENDO;-							  ;1;MRVE3
03/03/2017;0,3400;DIVIDENDO;-							  ;1;MRVE3
16/05/2016;0,3538;DIVIDENDO;-							  ;1;MRVE3
30/04/2015;0,3877;Dividendo;-							  ;1;MRVE3
15/05/2014;0,3006;DIVIDENDO;-							  ;1;MRVE3
15/05/2013;0,2624;DIVIDENDO;-							  ;1;MRVE3
17/05/2012;0,3771;DIVIDENDO;-							  ;1;MRVE3
17/05/2011;0,1802;DIVIDENDO;-							  ;1;MRVE3
29/12/2010;0,1560;JRS CAP PRÓPRIO;-							  ;1;MRVE3
19/05/2010;0,1714;DIVIDENDO;-							  ;1;MRVE3
15/05/2009;0,3774;DIVIDENDO;-							  ;1;MRVE3
14/04/2008;0,0752;DIVIDENDO;-							  ;1;MRVE3
;;;;;MRVE3
2022;0,396;;;;MRVE3
2021;0,640;;;;MRVE3
2020;0,340;;;;MRVE3
2019;1,111;;;;MRVE3
2018;1,030;;;;MRVE3
2017;0,640;;;;MRVE3
2016;0,354;;;;MRVE3
2015;0,388;;;;MRVE3
2014;0,301;;;;MRVE3
2013;0,262;;;;MRVE3
2012;0,377;;;;MRVE3
2011;0,180;;;;MRVE3
2010;0,327;;;;MRVE3
