Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
25/04/2023;0,1442;DIVIDENDO;23/06/2023							  ;1;RDNI3
26/04/2022;0,0572;DIVIDENDO;24/06/2022							  ;1;RDNI3
23/04/2021;0,0100;DIVIDENDO;22/06/2021							  ;1;RDNI3
23/04/2020;0,0091;DIVIDENDO;22/06/2020							  ;1;RDNI3
26/04/2016;0,2370;DIVIDENDO;-							  ;1;RDNI3
24/04/2015;0,3830;Dividendo;-							  ;1;RDNI3
23/04/2014;0,5242;DIVIDENDO;-							  ;1;RDNI3
09/12/2013;0,4182;DIVIDENDO;-							  ;1;RDNI3
29/04/2013;0,6686;DIVIDENDO;-							  ;1;RDNI3
27/04/2012;0,3437;DIVIDENDO;-							  ;1;RDNI3
13/04/2011;0,3503;DIVIDENDO;-							  ;1;RDNI3
29/04/2010;0,1358;DIVIDENDO;-							  ;1;RDNI3
15/04/2009;0,4049;DIVIDENDO;-							  ;1;RDNI3
17/04/2008;0,0220;DIVIDENDO;-							  ;1;RDNI3
19/12/2007;0,1750;JRS CAP PRÓPRIO;-							  ;1;RDNI3
30/04/2007;0,0038;DIVIDENDO;-							  ;1;RDNI3
;;;;;RDNI3
2023;0,144;;;;RDNI3
2022;0,057;;;;RDNI3
2021;0,010;;;;RDNI3
2020;0,009;;;;RDNI3
2016;0,237;;;;RDNI3
2015;0,383;;;;RDNI3
2014;0,524;;;;RDNI3
2013;1,087;;;;RDNI3
2012;0,344;;;;RDNI3
2011;0,350;;;;RDNI3
2010;0,136;;;;RDNI3
