Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
30/04/2025;0,1215;DIVIDENDO;27/06/2025							  ;1;MSPA3
29/04/2024;0,2889;DIVIDENDO;16/12/2024							  ;1;MSPA3
28/04/2023;0,0554;DIVIDENDO;15/05/2023							  ;1;MSPA3
29/04/2019;0,4000;DIVIDENDO;15/05/2019							  ;1;MSPA3
05/10/2018;2,3000;DIVIDENDO;19/10/2018							  ;1;MSPA3
30/04/2018;2,8500;DIVIDENDO;15/05/2018							  ;1;MSPA3
12/05/2017;2,8300;DIVIDENDO;-							  ;1;MSPA3
12/05/2017;2,8200;DIVIDENDO;-							  ;1;MSPA3
26/08/2016;1,1900;DIVIDENDO;-							  ;1;MSPA3
;;;;;MSPA3
2025;0,121;;;;MSPA3
2024;0,289;;;;MSPA3
2023;0,055;;;;MSPA3
2019;0,400;;;;MSPA3
2018;5,150;;;;MSPA3
2017;5,650;;;;MSPA3
2016;1,190;;;;MSPA3
