Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
28/04/2026;0,4337;DIVIDENDO;31/12/2026							  ;1;PATI3
20/10/2025;1,9290;DIVIDENDO;29/10/2025							  ;1;PATI3
24/04/2025;0,7914;DIVIDENDO;29/10/2025							  ;1;PATI3
18/10/2024;1,3765;DIVIDENDO;25/10/2024							  ;1;PATI3
05/09/2024;5,0141;DIVIDENDO;21/10/2024							  ;1;PATI3
02/05/2024;0,0448;DIVIDENDO;31/07/2024							  ;1;PATI3
12/04/2023;0,4831;DIVIDENDO;28/12/2023							  ;1;PATI3
26/04/2022;2,9111;DIVIDENDO;29/12/2022							  ;1;PATI3
14/04/2021;2,3724;DIVIDENDO;30/12/2021							  ;1;PATI3
28/07/2020;0,1794;DIVIDENDO;30/11/2020							  ;1;PATI3
03/04/2019;0,8313;DIVIDENDO;30/09/2019							  ;1;PATI3
05/04/2018;0,1901;DIVIDENDO;02/10/2018							  ;1;PATI3
26/04/2017;0,1591;DIVIDENDO;-							  ;1;PATI3
26/04/2016;0,1148;DIVIDENDO;-							  ;1;PATI3
28/04/2015;0,1861;Dividendo;-							  ;1;PATI3
24/04/2014;0,2905;DIVIDENDO;-							  ;1;PATI3
10/04/2013;0,3496;DIVIDENDO;-							  ;1;PATI3
25/04/2012;0,3081;DIVIDENDO;-							  ;1;PATI3
29/04/2011;0,5193;DIVIDENDO;-							  ;1;PATI3
28/04/2010;0,2269;DIVIDENDO;-							  ;1;PATI3
07/04/2009;0,5061;DIVIDENDO;-							  ;1;PATI3
25/03/2008;0,2888;DIVIDENDO;-							  ;1;PATI3
11/04/2007;0,2261;DIVIDENDO;-							  ;1;PATI3
11/04/2007;0,2135;DIVIDENDO;-							  ;1;PATI3
29/03/2006;0,4869;DIVIDENDO;-							  ;1;PATI3
29/03/2006;0,3895;DIVIDENDO;-							  ;1;PATI3
12/04/2005;83,3000;DIVIDENDO;-							  ;1000;PATI3
27/04/2004;62,7900;DIVIDENDO;-							  ;1000;PATI3
27/04/2004;17,2100;JRS CAP PRÓPRIO;-							  ;1000;PATI3
29/04/2003;18,1550;DIVIDENDO;-							  ;1000;PATI3
25/04/2002;11,9715;DIVIDENDO;-							  ;1000;PATI3
30/04/2001;3,2050;DIVIDENDO;-							  ;1000;PATI3
02/05/2000;3,3200;DIVIDENDO;-							  ;1000;PATI3
22/04/1999;1,2300;DIVIDENDO;-							  ;1000;PATI3
17/08/1998;4,9819;DIVIDENDO;-							  ;1000;PATI3
28/05/1998;2,3307;DIVIDENDO;-							  ;1000;PATI3
16/05/1997;0,2164;DIVIDENDO;-							  ;1000;PATI3
;;;;;PATI3
2026;0,434;;;;PATI3
2025;2,720;;;;PATI3
2024;6,435;;;;PATI3
2023;0,483;;;;PATI3
2022;2,911;;;;PATI3
2021;2,372;;;;PATI3
2020;0,179;;;;PATI3
2019;0,831;;;;PATI3
2018;0,190;;;;PATI3
2017;0,159;;;;PATI3
2016;0,115;;;;PATI3
2015;0,186;;;;PATI3
2014;0,291;;;;PATI3
2013;0,350;;;;PATI3
2012;0,308;;;;PATI3
2011;0,519;;;;PATI3
2010;0,227;;;;PATI3
