Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
28/04/2026;0,1084;DIVIDENDO;30/11/2026							  ;1;RAIL3
16/06/2025;0,8104;DIVIDENDO;25/06/2025							  ;1;RAIL3
30/04/2024;0,0924;DIVIDENDO;31/05/2024							  ;1;RAIL3
19/04/2023;0,0660;DIVIDENDO;31/05/2023							  ;1;RAIL3
27/04/2022;0,0193;DIVIDENDO;31/05/2022							  ;1;RAIL3
;;;;;RAIL3
2026;0,108;;;;RAIL3
2025;0,810;;;;RAIL3
2024;0,092;;;;RAIL3
2023;0,066;;;;RAIL3
2022;0,019;;;;RAIL3
