;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;01/03/2021;0,0199;DIVIDENDO;26/05/2021 ;1
1;14/12/2020;0,0893;JRS CAP PROPRIO;26/05/2021 ;1
2;10/11/2020;0,1632;DIVIDENDO;25/11/2020 ;1
3;10/08/2020;0,3330;DIVIDENDO;23/09/2020 ;1
4;31/07/2020;0,2442;DIVIDENDO;26/08/2020 ;1
5;11/05/2020;0,2235;DIVIDENDO;20/05/2020 ;1
6;10/12/2019;0,1113;JRS CAP PROPRIO;- ;1
7;08/11/2019;0,2667;DIVIDENDO;22/11/2019 ;1
8;08/08/2019;0,0895;DIVIDENDO;23/10/2019 ;1
9;09/05/2019;0,1614;DIVIDENDO;24/07/2019 ;1
10;25/04/2019;0,1998;DIVIDENDO;24/07/2019 ;1
11;11/12/2018;0,1204;JRS CAP PROPRIO;- ;1
12;08/11/2018;0,1001;DIVIDENDO;22/11/2018 ;1
13;09/08/2018;0,2635;DIVIDENDO;10/10/2018 ;1
14;10/05/2018;0,1748;DIVIDENDO;25/07/2018 ;1
15;27/04/2018;0,1212;DIVIDENDO;25/07/2018 ;1
16;12/12/2017;0,0316;JRS CAP PROPRIO;- ;1
17;07/11/2017;0,0947;JRS CAP PROPRIO;- ;1
18;07/11/2017;0,0112;DIVIDENDO;- ;1
19;10/08/2017;0,2603;DIVIDENDO;- ;1
20;10/05/2017;0,3388;DIVIDENDO;- ;1
21;20/04/2017;0,0877;DIVIDENDO;- ;1
22;09/12/2016;0,1524;JRS CAP PROPRIO;- ;1
23;08/11/2016;0,2477;DIVIDENDO;- ;1
24;09/08/2016;0,3112;DIVIDENDO;- ;1
25;06/05/2016;0,2344;DIVIDENDO;- ;1
26;28/04/2016;1,2166;DIVIDENDO;- ;1
