Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
29/04/2026;0,1004;DIVIDENDO;31/12/2026							  ;1;MELK3
16/12/2025;0,2510;DIVIDENDO;29/12/2025							  ;1;MELK3
16/12/2025;0,0653;DIVIDENDO;29/12/2025							  ;1;MELK3
25/06/2025;0,1081;DIVIDENDO;04/07/2025							  ;1;MELK3
29/04/2025;0,1361;DIVIDENDO;04/07/2025							  ;1;MELK3
18/03/2025;0,7343;REST CAP DIN;28/03/2025							  ;1;MELK3
16/12/2024;0,1958;DIVIDENDO;27/12/2024							  ;1;MELK3
29/04/2024;0,2043;DIVIDENDO;05/06/2024							  ;1;MELK3
15/12/2023;0,0862;DIVIDENDO;27/12/2023							  ;1;MELK3
04/10/2023;0,1963;DIVIDENDO;17/10/2023							  ;1;MELK3
28/04/2023;0,2785;DIVIDENDO;25/07/2023							  ;1;MELK3
16/11/2022;0,0544;DIVIDENDO;11/01/2023							  ;1;MELK3
18/08/2022;0,0346;DIVIDENDO;01/09/2022							  ;1;MELK3
19/05/2022;0,0297;DIVIDENDO;09/06/2022							  ;1;MELK3
25/04/2022;0,0908;DIVIDENDO;30/05/2022							  ;1;MELK3
22/12/2021;0,0692;DIVIDENDO;30/12/2021							  ;1;MELK3
16/11/2021;0,2077;DIVIDENDO;24/11/2021							  ;1;MELK3
26/04/2021;0,0064;DIVIDENDO;31/05/2021							  ;1;MELK3
;;;;;MELK3
2026;0,100;;;;MELK3
2025;1,295;;;;MELK3
2024;0,400;;;;MELK3
2023;0,561;;;;MELK3
2022;0,210;;;;MELK3
2021;0,283;;;;MELK3
