;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;23/06/2025;0,1043;JRS CAP PROPRIO;-							  ;1;CMIG3
1;30/04/2025;0,3294;DIVIDENDO;-							  ;1;CMIG3
2;25/03/2025;0,0946;JRS CAP PROPRIO;-							  ;1;CMIG3
3;23/12/2024;0,0979;JRS CAP PROPRIO;30/12/2025							  ;1;CMIG3
4;23/12/2024;0,0979;JRS CAP PROPRIO;30/06/2025							  ;1;CMIG3
5;23/09/2024;0,0826;JRS CAP PROPRIO;-							  ;1;CMIG3
6;23/08/2024;0,4964;DIVIDENDO;30/08/2024							  ;1;CMIG3
7;21/06/2024;0,0751;JRS CAP PROPRIO;30/06/2025							  ;1;CMIG3
8;29/04/2024;0,1211;DIVIDENDO;28/06/2024							  ;1;CMIG3
9;26/03/2024;0,0878;JRS CAP PROPRIO;-							  ;1;CMIG3
10;21/12/2023;0,3005;JRS CAP PROPRIO;30/12/2024							  ;1;CMIG3
11;21/12/2023;0,3005;JRS CAP PROPRIO;28/06/2024							  ;1;CMIG3
12;25/09/2023;0,0950;JRS CAP PROPRIO;30/12/2024							  ;1;CMIG3
13;25/09/2023;0,0950;JRS CAP PROPRIO;28/06/2024							  ;1;CMIG3
14;23/06/2023;0,0970;JRS CAP PROPRIO;30/12/2024							  ;1;CMIG3
15;23/06/2023;0,0970;JRS CAP PROPRIO;30/06/2024							  ;1;CMIG3
16;27/04/2023;0,0565;DIVIDENDO;28/12/2023							  ;1;CMIG3
17;27/04/2023;0,0565;DIVIDENDO;30/06/2023							  ;1;CMIG3
18;27/03/2023;0,0964;JRS CAP PROPRIO;30/12/2024							  ;1;CMIG3
19;27/03/2023;0,0964;JRS CAP PROPRIO;30/06/2024							  ;1;CMIG3
20;27/12/2022;0,1171;JRS CAP PROPRIO;30/12/2023							  ;1;CMIG3
21;27/12/2022;0,1171;JRS CAP PROPRIO;30/06/2023							  ;1;CMIG3
22;21/12/2022;0,0906;JRS CAP PROPRIO;30/12/2023							  ;1;CMIG3
23;21/12/2022;0,0906;JRS CAP PROPRIO;30/06/2023							  ;1;CMIG3
24;23/09/2022;0,1071;JRS CAP PROPRIO;29/12/2023							  ;1;CMIG3
25;23/09/2022;0,1071;JRS CAP PROPRIO;30/06/2023							  ;1;CMIG3
26;24/06/2022;0,0802;JRS CAP PROPRIO;29/12/2023							  ;1;CMIG3
27;24/06/2022;0,0802;JRS CAP PROPRIO;30/06/2023							  ;1;CMIG3
28;29/04/2022;0,2987;DIVIDENDO;29/12/2022							  ;1;CMIG3
29;29/04/2022;0,2987;DIVIDENDO;30/06/2022							  ;1;CMIG3
30;28/03/2022;0,1447;JRS CAP PROPRIO;29/12/2022							  ;1;CMIG3
31;21/12/2021;0,2822;JRS CAP PROPRIO;30/12/2022							  ;1;CMIG3
32;21/12/2021;0,2822;JRS CAP PROPRIO;30/06/2022							  ;1;CMIG3
33;30/04/2021;0,3058;DIVIDENDO;30/12/2021							  ;1;CMIG3
34;30/04/2021;0,3058;DIVIDENDO;30/06/2021							  ;1;CMIG3
35;30/12/2020;0,1428;JRS CAP PROPRIO;30/12/2021							  ;1;CMIG3
36;30/12/2020;0,1428;JRS CAP PROPRIO;30/06/2021							  ;1;CMIG3
37;25/09/2020;0,0395;JRS CAP PROPRIO;30/12/2021							  ;1;CMIG3
38;25/09/2020;0,0395;JRS CAP PROPRIO;30/06/2021							  ;1;CMIG3
39;31/07/2020;0,2497;DIVIDENDO;30/12/2020							  ;1;CMIG3
40;23/12/2019;0,1372;JRS CAP PROPRIO;30/12/2020							  ;1;CMIG3
41;23/12/2019;0,1372;JRS CAP PROPRIO;30/06/2020							  ;1;CMIG3
42;03/05/2019;0,4508;DIVIDENDO;30/12/2019							  ;1;CMIG3
43;21/12/2018;0,0720;JRS CAP PROPRIO;30/12/2019							  ;1;CMIG3
44;21/12/2018;0,0720;JRS CAP PROPRIO;28/06/2019							  ;1;CMIG3
45;30/04/2018;0,0306;DIVIDENDO;-							  ;1;CMIG3
