;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;24/04/2025;0,4372;DIVIDENDO;15/05/2025							  ;1;CPLE6
1;11/12/2024;0,2095;JRS CAP PROPRIO;23/12/2024							  ;1;CPLE6
2;30/09/2024;0,0988;JRS CAP PROPRIO;29/11/2024							  ;1;CPLE6
3;30/09/2024;0,0706;DIVIDENDO;29/11/2024							  ;1;CPLE6
4;22/04/2024;0,0457;DIVIDENDO;28/06/2024							  ;1;CPLE6
5;29/09/2023;0,1749;JRS CAP PROPRIO;-							  ;1;CPLE6
6;29/09/2023;0,1595;JRS CAP PROPRIO;30/11/2023							  ;1;CPLE6
7;21/11/2022;0,2272;JRS CAP PROPRIO;30/11/2022							  ;1;CPLE6
8;21/11/2022;0,1401;JRS CAP PROPRIO;-							  ;1;CPLE6
9;29/04/2022;0,5183;DIVIDENDO;30/06/2022							  ;1;CPLE6
10;30/12/2021;0,1072;JRS CAP PROPRIO;30/06/2022							  ;1;CPLE6
11;30/09/2021;0,0907;JRS CAP PROPRIO;30/11/2021							  ;1;CPLE6
12;30/09/2021;0,4533;DIVIDENDO;30/11/2021							  ;1;CPLE6
13;29/04/2021;0,0796;DIVIDENDO;11/08/2021							  ;1;CPLE6
14;31/03/2021;0,0515;JRS CAP PROPRIO;11/08/2021							  ;1;CPLE6
15;31/03/2021;0,0473;DIVIDENDO;-							  ;1;CPLE6
16;31/03/2021;0,4799;DIVIDENDO;30/04/2021							  ;1;CPLE6
17;28/12/2020;3,1002;JRS CAP PROPRIO;11/08/2021							  ;1;CPLE6
18;23/12/2019;2,4669;JRS CAP PROPRIO;-							  ;1;CPLE6
19;29/04/2019;0,3788;DIVIDENDO;28/06/2019							  ;1;CPLE6
20;27/12/2018;1,0727;JRS CAP PROPRIO;-							  ;1;CPLE6
21;15/06/2018;0,0900;DIVIDENDO;14/08/2018							  ;1;CPLE6
22;28/12/2017;1,0189;JRS CAP PROPRIO;-							  ;1;CPLE6
23;28/04/2017;1,0841;JRS CAP PROPRIO;-							  ;1;CPLE6
24;28/04/2017;0,8593;DIVIDENDO;-							  ;1;CPLE6
25;28/04/2016;0,7602;JUROS;-							  ;1;CPLE6
26;28/04/2016;0,4945;DIVIDENDO;-							  ;1;CPLE6
27;23/04/2015;1,0631;Dividendo;-							  ;1;CPLE6
28;06/11/2014;1,3468;DIVIDENDO;-							  ;1;CPLE6
29;06/11/2014;0,1152;JRS CAP PROPRIO;-							  ;1;CPLE6
30;24/04/2014;0,9037;DIVIDENDO;-							  ;1;CPLE6
31;26/11/2013;0,6911;JRS CAP PRÓPRIO;-							  ;1;CPLE6
32;26/11/2013;0,5569;DIVIDENDO;-							  ;1;CPLE6
33;25/04/2013;0,5017;DIVIDENDO;-							  ;1;CPLE6
34;02/01/2013;0,5272;JRS CAP PRÓPRIO;-							  ;1;CPLE6
35;26/04/2012;0,7484;JRS CAP PRÓPRIO;-							  ;1;CPLE6
36;18/08/2011;0,8671;JRS CAP PRÓPRIO;-							  ;1;CPLE6
37;28/04/2011;0,4405;JRS CAP PRÓPRIO;-							  ;1;CPLE6
38;28/04/2011;0,3117;DIVIDENDO;-							  ;1;CPLE6
39;20/08/2010;0,3264;JRS CAP PRÓPRIO;-							  ;1;CPLE6
40;27/04/2010;0,2371;JRS CAP PRÓPRIO;-							  ;1;CPLE6
41;27/04/2010;0,0746;DIVIDENDO;-							  ;1;CPLE6
42;12/11/2009;0,6451;JRS CAP PRÓPRIO;-							  ;1;CPLE6
43;23/04/2009;0,8746;JRS CAP PRÓPRIO;-							  ;1;CPLE6
44;23/04/2009;0,1298;DIVIDENDO;-							  ;1;CPLE6
45;17/04/2008;0,7672;JRS CAP PRÓPRIO;-							  ;1;CPLE6
46;17/04/2008;0,2599;DIVIDENDO;-							  ;1;CPLE6
47;27/04/2007;0,6062;DIVIDENDO;-							  ;1000;CPLE6
48;27/04/2007;0,4720;JRS CAP PRÓPRIO;-							  ;1000;CPLE6
49;27/04/2006;0,4710;JRS CAP PRÓPRIO;-							  ;1000;CPLE6
50;25/04/2005;0,3674;JRS CAP PRÓPRIO;-							  ;1000;CPLE6
51;29/04/2004;0,1621;JRS CAP PRÓPRIO;-							  ;1000;CPLE6
52;30/04/2002;0,3466;JRS CAP PRÓPRIO;-							  ;1000;CPLE6
53;15/10/2001;0,3079;JRS CAP PRÓPRIO;-							  ;1000;CPLE6
54;27/03/2001;0,3461;JRS CAP PRÓPRIO;-							  ;1000;CPLE6
55;11/12/2000;0,2683;JRS CAP PRÓPRIO;-							  ;1000;CPLE6
56;27/03/2000;0,4221;JRS CAP PRÓPRIO;-							  ;1000;CPLE6
57;25/03/1999;0,5227;JRS CAP PRÓPRIO;-							  ;1000;CPLE6
58;12/03/1998;0,2894;JRS CAP PRÓPRIO;-							  ;1000;CPLE6
59;28/11/1997;0,2865;JRS CAP PRÓPRIO;-							  ;1000;CPLE6
60;25/04/1997;0,4835;JRS CAP PRÓPRIO;-							  ;1000;CPLE6
61;;;;;;CPLE6
62;2025;0,437;;;;CPLE6
63;2024;0,424;;;;CPLE6
64;2023;0,334;;;;CPLE6
65;2022;0,886;;;;CPLE6
66;2021;1,310;;;;CPLE6
67;2020;3,100;;;;CPLE6
68;2019;2,846;;;;CPLE6
69;2018;1,163;;;;CPLE6
70;2017;2,962;;;;CPLE6
71;2016;1,255;;;;CPLE6
72;2015;1,063;;;;CPLE6
73;2014;2,366;;;;CPLE6
74;2013;2,277;;;;CPLE6
75;2012;0,748;;;;CPLE6
76;2011;1,619;;;;CPLE6
77;2010;0,638;;;;CPLE6
