Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
30/12/2025;1,1250;JRS CAP PROPRIO;-							  ;1;EUCA4
06/01/2025;0,7355;JRS CAP PROPRIO;29/12/2025							  ;1;EUCA4
26/12/2023;0,2702;JRS CAP PROPRIO;-							  ;1;EUCA4
15/12/2023;0,6500;DIVIDENDO;27/12/2023							  ;1;EUCA4
02/01/2023;0,7902;JRS CAP PROPRIO;27/12/2023							  ;1;EUCA4
21/12/2021;0,2830;JRS CAP PROPRIO;-							  ;1;EUCA4
11/05/2021;0,1882;DIVIDENDO;29/10/2021							  ;1;EUCA4
06/01/2021;0,2210;JRS CAP PROPRIO;-							  ;1;EUCA4
06/05/2019;0,0457;DIVIDENDO;-							  ;1;EUCA4
30/04/2018;0,0666;DIVIDENDO;-							  ;1;EUCA4
25/04/2017;0,0535;DIVIDENDO;-							  ;1;EUCA4
18/04/2016;0,0081;DIVIDENDO;-							  ;1;EUCA4
10/04/2015;0,0418;Dividendo;-							  ;1;EUCA4
26/12/2013;0,2049;JRS CAP PRÓPRIO;-							  ;1;EUCA4
26/12/2013;0,2049;JRS CAP PROPRIO;-							  ;1;EUCA4
27/12/2012;0,1905;JRS CAP PRÓPRIO;-							  ;1;EUCA4
16/04/2012;0,0371;DIVIDENDO;-							  ;1;EUCA4
23/12/2011;0,2514;JRS CAP PRÓPRIO;-							  ;1;EUCA4
05/05/2011;0,0066;DIVIDENDO;-							  ;1;EUCA4
29/12/2010;0,2737;JRS CAP PRÓPRIO;-							  ;1;EUCA4
;;;;;EUCA4
2025;1,860;;;;EUCA4
2023;1,710;;;;EUCA4
2021;0,692;;;;EUCA4
2019;0,046;;;;EUCA4
2018;0,067;;;;EUCA4
2017;0,053;;;;EUCA4
2016;0,008;;;;EUCA4
2015;0,042;;;;EUCA4
2013;0,410;;;;EUCA4
2012;0,228;;;;EUCA4
2011;0,258;;;;EUCA4
2010;0,274;;;;EUCA4
