;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;28/07/2023;0,7939;DIVIDENDO;15/08/2023 ;1;SMTO3
1;22/06/2023;0,4475;JRS CAP PROPRIO;04/07/2023 ;1;SMTO3
2;15/12/2022;0,4042;JRS CAP PROPRIO;23/12/2022 ;1;SMTO3
3;29/07/2022;0,3968;DIVIDENDO;16/08/2022 ;1;SMTO3
4;23/06/2022;0,3320;JRS CAP PROPRIO;05/07/2022 ;1;SMTO3
5;11/11/2021;0,3898;JRS CAP PROPRIO;30/11/2021 ;1;SMTO3
6;11/11/2021;1,0756;DIVIDENDO;30/11/2021 ;1;SMTO3
7;30/07/2021;0,8661;DIVIDENDO;17/08/2021 ;1;SMTO3
8;12/11/2020;0,3464;JRS CAP PROPRIO;10/12/2020 ;1;SMTO3
9;31/07/2020;0,1950;DIVIDENDO;17/08/2020 ;1;SMTO3
10;12/12/2019;0,3446;JRS CAP PROPRIO;23/12/2019 ;1;SMTO3
11;26/07/2019;0,3136;DIVIDENDO;16/08/2019 ;1;SMTO3
12;27/07/2018;0,5131;DIVIDENDO;15/08/2018 ;1;SMTO3
13;28/07/2017;0,2789;DIVIDENDO;- ;1;SMTO3
14;29/07/2016;0,4920;DIVIDENDO;- ;1;SMTO3
15;31/07/2015;0,6013;DIVIDENDO;- ;1;SMTO3
16;31/07/2014;0,3595;DIVIDENDO;- ;1;SMTO3
17;31/07/2013;0,2673;DIVIDENDO;- ;1;SMTO3
18;27/07/2012;0,3213;DIVIDENDO;- ;1;SMTO3
19;29/07/2011;0,2680;DIVIDENDO;- ;1;SMTO3
20;13/12/2010;0,1733;JRS CAP PRÓPRIO;- ;1;SMTO3
21;30/07/2010;0,1356;DIVIDENDO;- ;1;SMTO3
22;30/11/2009;0,1624;JRS CAP PRÓPRIO;- ;1;SMTO3
23;27/07/2007;0,1770;DIVIDENDO;- ;1;SMTO3
24;;;;;;SMTO3
25;2023;1,241;;;;SMTO3
26;2022;1,133;;;;SMTO3
27;2021;2,331;;;;SMTO3
28;2020;0,541;;;;SMTO3
29;2019;0,658;;;;SMTO3
30;2018;0,513;;;;SMTO3
31;2017;0,279;;;;SMTO3
32;2016;0,492;;;;SMTO3
33;2015;0,601;;;;SMTO3
34;2014;0,360;;;;SMTO3
35;2013;0,267;;;;SMTO3
36;2012;0,321;;;;SMTO3
37;2011;0,268;;;;SMTO3
38;2010;0,309;;;;SMTO3
