Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
30/12/2025;0,1023;JRS CAP PROPRIO;26/06/2026							  ;1;SAPR3
30/06/2025;0,2608;JRS CAP PROPRIO;26/06/2026							  ;1;SAPR3
30/12/2024;0,1482;JRS CAP PROPRIO;26/06/2025							  ;1;SAPR3
28/06/2024;0,1390;JRS CAP PROPRIO;26/06/2025							  ;1;SAPR3
28/12/2023;0,1139;JRS CAP PROPRIO;27/06/2024							  ;1;SAPR3
30/06/2023;0,1668;JRS CAP PROPRIO;27/06/2024							  ;1;SAPR3
29/12/2022;0,1727;JRS CAP PROPRIO;27/06/2023							  ;1;SAPR3
30/06/2022;0,0957;JRS CAP PROPRIO;27/06/2023							  ;1;SAPR3
28/04/2022;0,0110;DIVIDENDO;24/06/2022							  ;1;SAPR3
30/12/2021;0,1084;JRS CAP PROPRIO;24/06/2022							  ;1;SAPR3
30/06/2021;0,0937;JRS CAP PROPRIO;24/06/2022							  ;1;SAPR3
30/12/2020;0,0904;JRS CAP PROPRIO;18/06/2021							  ;1;SAPR3
30/06/2020;0,0935;JRS CAP PROPRIO;18/06/2021							  ;1;SAPR3
30/12/2019;0,2908;JRS CAP PROPRIO;-							  ;1;SAPR3
28/06/2019;0,3241;JRS CAP PROPRIO;-							  ;1;SAPR3
24/04/2019;0,1818;DIVIDENDO;21/06/2019							  ;1;SAPR3
28/12/2018;0,3105;JRS CAP PROPRIO;-							  ;1;SAPR3
02/07/2018;0,2965;JRS CAP PROPRIO;-							  ;1;SAPR3
26/04/2018;0,0121;DIVIDENDO;-							  ;1;SAPR3
28/12/2017;0,2970;JRS CAP PROPRIO;-							  ;1;SAPR3
30/06/2017;0,2969;JRS CAP PROPRIO;-							  ;1;SAPR3
27/04/2017;0,0078;DIVIDENDO;-							  ;1;SAPR3
29/12/2016;0,2793;JRS CAP PROPRIO;-							  ;1;SAPR3
30/06/2016;0,2860;JRS CAP PROPRIO;-							  ;1;SAPR3
28/04/2016;0,0070;DIVIDENDO;-							  ;1;SAPR3
30/12/2015;0,2140;JUROS;-							  ;1;SAPR3
30/06/2015;0,1939;JUROS;-							  ;1;SAPR3
28/04/2015;0,0647;Dividendo;-							  ;1;SAPR3
30/12/2014;0,1673;JRS CAP PROPRIO;-							  ;1;SAPR3
30/06/2014;0,1671;JRS CAP PROPRIO;-							  ;1;SAPR3
25/04/2014;0,1301;DIVIDENDO;-							  ;1;SAPR3
30/12/2013;0,1380;JRS CAP PRÓPRIO;-							  ;1;SAPR3
28/06/2013;0,1371;JRS CAP PRÓPRIO;-							  ;1;SAPR3
25/04/2013;0,0872;DIVIDENDO;-							  ;1;SAPR3
28/12/2012;0,1368;JRS CAP PRÓPRIO;-							  ;1;SAPR3
29/06/2012;0,1486;JRS CAP PRÓPRIO;-							  ;1;SAPR3
29/12/2011;0,1392;JRS CAP PRÓPRIO;-							  ;1;SAPR3
30/06/2011;0,1387;JRS CAP PRÓPRIO;-							  ;1;SAPR3
30/12/2010;0,0216;JRS CAP PRÓPRIO;-							  ;1;SAPR3
30/06/2010;0,0656;JRS CAP PRÓPRIO;-							  ;1;SAPR3
30/12/2009;0,0281;JRS CAP PRÓPRIO;-							  ;1;SAPR3
30/06/2009;0,0634;JRS CAP PRÓPRIO;-							  ;1;SAPR3
30/12/2008;0,0306;JRS CAP PRÓPRIO;-							  ;1;SAPR3
30/06/2008;0,0629;JRS CAP PRÓPRIO;-							  ;1;SAPR3
28/12/2007;0,0455;JRS CAP PRÓPRIO;-							  ;1;SAPR3
29/06/2007;0,0575;JRS CAP PRÓPRIO;-							  ;1;SAPR3
28/12/2006;0,0521;JRS CAP PRÓPRIO;-							  ;1;SAPR3
30/06/2006;0,0644;JRS CAP PRÓPRIO;-							  ;1;SAPR3
29/12/2005;0,0630;JRS CAP PRÓPRIO;-							  ;1;SAPR3
30/06/2005;0,0637;JRS CAP PRÓPRIO;-							  ;1;SAPR3
30/12/2004;0,1396;JRS CAP PRÓPRIO;-							  ;1;SAPR3
30/12/2003;0,2385;JRS CAP PRÓPRIO;-							  ;1;SAPR3
30/12/2002;0,0648;JRS CAP PRÓPRIO;-							  ;1;SAPR3
28/06/2002;0,0919;JRS CAP PRÓPRIO;-							  ;1;SAPR3
28/12/2001;1,0799;JRS CAP PRÓPRIO;-							  ;10;SAPR3
29/06/2001;1,1077;JRS CAP PRÓPRIO;-							  ;10;SAPR3
28/12/2000;1,0469;JRS CAP PRÓPRIO;-							  ;10;SAPR3
31/07/2000;1,2357;JRS CAP PRÓPRIO;-							  ;1;SAPR3
;;;;;SAPR3
2025;0,363;;;;SAPR3
2024;0,287;;;;SAPR3
2023;0,281;;;;SAPR3
2022;0,279;;;;SAPR3
2021;0,202;;;;SAPR3
2020;0,184;;;;SAPR3
2019;0,797;;;;SAPR3
2018;0,619;;;;SAPR3
2017;0,602;;;;SAPR3
2016;0,572;;;;SAPR3
2015;0,473;;;;SAPR3
2014;0,464;;;;SAPR3
2013;0,362;;;;SAPR3
2012;0,285;;;;SAPR3
2011;0,278;;;;SAPR3
2010;0,087;;;;SAPR3
