;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;11/12/2024;1,5517;DIVIDENDO;23/12/2024							  ;1;PETR3
1;21/08/2024;0,5266;DIVIDENDO;20/12/2024							  ;1;PETR3
2;21/08/2024;0,4128;JRS CAP PROPRIO;21/11/2024							  ;1;PETR3
3;21/08/2024;0,1138;DIVIDENDO;21/11/2024							  ;1;PETR3
4;11/06/2024;0,5208;JRS CAP PROPRIO;20/08/2024							  ;1;PETR3
5;11/06/2024;0,4474;DIVIDENDO;20/09/2024							  ;1;PETR3
6;11/06/2024;0,0734;JRS CAP PROPRIO;20/09/2024							  ;1;PETR3
7;02/05/2024;0,8496;DIVIDENDO;20/06/2024							  ;1;PETR3
8;02/05/2024;0,8496;DIVIDENDO;20/05/2024							  ;1;PETR3
9;25/04/2024;0,5502;DIVIDENDO;20/06/2024							  ;1;PETR3
10;25/04/2024;0,5502;DIVIDENDO;20/05/2024							  ;1;PETR3
11;21/11/2023;0,6722;DIVIDENDO;20/02/2024							  ;1;PETR3
12;21/11/2023;0,4291;JRS CAP PROPRIO;20/02/2024							  ;1;PETR3
13;21/11/2023;0,2431;DIVIDENDO;20/02/2024							  ;1;PETR3
14;21/08/2023;0,5747;DIVIDENDO;15/12/2023							  ;1;PETR3
15;21/08/2023;0,3655;JRS CAP PROPRIO;21/11/2023							  ;1;PETR3
16;21/08/2023;0,2092;DIVIDENDO;21/11/2023							  ;1;PETR3
17;12/06/2023;0,9468;DIVIDENDO;20/09/2023							  ;1;PETR3
18;12/06/2023;0,6686;JRS CAP PROPRIO;18/08/2023							  ;1;PETR3
19;12/06/2023;0,2782;DIVIDENDO;18/08/2023							  ;1;PETR3
20;27/04/2023;1,3729;DIVIDENDO;19/05/2023							  ;1;PETR3
21;27/04/2023;0,8748;DIVIDENDO;16/06/2023							  ;1;PETR3
22;27/04/2023;0,4981;DIVIDENDO;27/12/2023							  ;1;PETR3
23;21/11/2022;1,6002;DIVIDENDO;19/01/2023							  ;1;PETR3
24;21/11/2022;1,1558;DIVIDENDO;20/12/2022							  ;1;PETR3
25;21/11/2022;0,5186;JRS CAP PROPRIO;20/12/2022							  ;1;PETR3
26;21/11/2022;0,0743;JRS CAP PROPRIO;19/01/2023							  ;1;PETR3
27;11/08/2022;3,3660;DIVIDENDO;20/09/2022							  ;1;PETR3
28;11/08/2022;2,9389;DIVIDENDO;31/08/2022							  ;1;PETR3
29;11/08/2022;0,4271;JRS CAP PROPRIO;31/08/2022							  ;1;PETR3
30;23/05/2022;0,4302;JRS CAP PROPRIO;20/06/2022							  ;1;PETR3
31;23/05/2022;1,8578;DIVIDENDO;20/07/2022							  ;1;PETR3
32;23/05/2022;1,4276;DIVIDENDO;20/06/2022							  ;1;PETR3
33;13/04/2022;2,8611;DIVIDENDO;16/05/2022							  ;1;PETR3
34;01/12/2021;1,0554;JRS CAP PROPRIO;15/12/2021							  ;1;PETR3
35;01/12/2021;2,1951;DIVIDENDO;15/12/2021							  ;1;PETR3
36;16/08/2021;1,6099;DIVIDENDO;25/08/2021							  ;1;PETR3
37;14/04/2021;0,7874;DIVIDENDO;29/04/2021							  ;1;PETR3
38;22/07/2020;0,2336;DIVIDENDO;15/12/2020							  ;1;PETR3
39;11/11/2019;0,2000;JRS CAP PROPRIO;07/02/2020							  ;1;PETR3
40;12/08/2019;0,2000;JRS CAP PROPRIO;04/10/2019							  ;1;PETR3
41;21/05/2019;0,1000;JRS CAP PROPRIO;05/07/2019							  ;1;PETR3
42;21/12/2018;0,0500;JRS CAP PROPRIO;-							  ;1;PETR3
43;21/11/2018;0,1000;JRS CAP PROPRIO;03/12/2018							  ;1;PETR3
44;13/08/2018;0,0500;JRS CAP PROPRIO;23/08/2018							  ;1;PETR3
45;21/05/2018;0,0500;JRS CAP PROPRIO;29/05/2018							  ;1;PETR3
46;02/04/2014;0,5217;JRS CAP PROPRIO;-							  ;1;PETR3
47;29/04/2013;0,1350;JRS CAP PRÓPRIO;-							  ;1;PETR3
48;11/05/2012;0,2000;JRS CAP PRÓPRIO;-							  ;1;PETR3
49;19/03/2012;0,1200;DIVIDENDO;-							  ;1;PETR3
50;02/01/2012;0,2000;JRS CAP PRÓPRIO;-							  ;1;PETR3
51;11/11/2011;0,2000;JRS CAP PRÓPRIO;-							  ;1;PETR3
52;02/08/2011;0,2000;JRS CAP PRÓPRIO;-							  ;1;PETR3
53;11/05/2011;0,2000;JRS CAP PRÓPRIO;-							  ;1;PETR3
54;28/04/2011;0,1200;DIVIDENDO;-							  ;1;PETR3
55;21/03/2011;0,1493;JRS CAP PRÓPRIO;-							  ;1;PETR3
56;21/12/2010;0,2000;JRS CAP PRÓPRIO;-							  ;1;PETR3
57;01/11/2010;0,1400;JRS CAP PRÓPRIO;-							  ;1;PETR3
58;30/07/2010;0,2000;JRS CAP PRÓPRIO;-							  ;1;PETR3
59;21/05/2010;0,2000;JRS CAP PRÓPRIO;-							  ;1;PETR3
60;22/04/2010;0,1300;DIVIDENDO;-							  ;1;PETR3
61;22/04/2010;0,1172;JRS CAP PRÓPRIO;-							  ;1;PETR3
62;18/12/2009;0,2000;JRS CAP PRÓPRIO;-							  ;1;PETR3
63;30/09/2009;0,2000;JRS CAP PRÓPRIO;-							  ;1;PETR3
64;03/07/2009;0,3000;JRS CAP PRÓPRIO;-							  ;1;PETR3
65;08/04/2009;0,3300;DIVIDENDO;-							  ;1;PETR3
66;26/12/2008;0,8000;JRS CAP PRÓPRIO;-							  ;1;PETR3
