;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;25/03/2025;0,1878;JRS CAP PROPRIO;09/04/2025							  ;1;LREN3
1;26/12/2024;0,1706;JRS CAP PROPRIO;08/01/2025							  ;1;LREN3
2;24/09/2024;0,1688;JRS CAP PROPRIO;08/10/2024							  ;1;LREN3
3;25/06/2024;0,1559;JRS CAP PROPRIO;09/07/2024							  ;1;LREN3
4;19/03/2024;0,1503;JRS CAP PROPRIO;02/04/2024							  ;1;LREN3
5;20/12/2023;0,1715;JRS CAP PROPRIO;05/01/2024							  ;1;LREN3
6;26/09/2023;0,1797;JRS CAP PROPRIO;05/01/2024							  ;1;LREN3
7;27/06/2023;0,1802;JRS CAP PROPRIO;05/10/2023							  ;1;LREN3
8;21/03/2023;0,1823;JRS CAP PROPRIO;05/10/2023							  ;1;LREN3
9;21/12/2022;0,1840;JRS CAP PROPRIO;06/01/2023							  ;1;LREN3
10;27/09/2022;0,1747;JRS CAP PROPRIO;06/10/2022							  ;1;LREN3
11;28/06/2022;0,1642;JRS CAP PROPRIO;11/07/2022							  ;1;LREN3
12;22/03/2022;0,1442;JRS CAP PROPRIO;11/07/2022							  ;1;LREN3
13;21/12/2021;0,1289;JRS CAP PROPRIO;04/05/2022							  ;1;LREN3
14;21/09/2021;0,1278;JRS CAP PROPRIO;04/05/2022							  ;1;LREN3
15;25/06/2021;0,0983;JRS CAP PROPRIO;04/05/2022							  ;1;LREN3
16;23/04/2021;0,0389;DIVIDENDO;07/05/2021							  ;1;LREN3
17;18/03/2021;0,0735;JRS CAP PROPRIO;-							  ;1;LREN3
18;18/12/2020;0,0763;JRS CAP PROPRIO;-							  ;1;LREN3
19;22/09/2020;0,0833;JRS CAP PROPRIO;-							  ;1;LREN3
20;23/06/2020;0,0706;JRS CAP PROPRIO;-							  ;1;LREN3
21;29/04/2020;0,0198;DIVIDENDO;08/05/2020							  ;1;LREN3
22;19/03/2020;0,0736;JRS CAP PROPRIO;-							  ;1;LREN3
23;23/12/2019;0,0773;JRS CAP PROPRIO;-							  ;1;LREN3
24;24/09/2019;0,0786;JRS CAP PROPRIO;-							  ;1;LREN3
25;25/06/2019;0,0777;JRS CAP PROPRIO;-							  ;1;LREN3
26;18/04/2019;0,2542;DIVIDENDO;29/04/2019							  ;1;LREN3
27;21/03/2019;0,0929;JRS CAP PROPRIO;-							  ;1;LREN3
28;26/12/2018;0,0896;JRS CAP PROPRIO;-							  ;1;LREN3
29;24/09/2018;0,0797;JRS CAP PROPRIO;-							  ;1;LREN3
30;22/06/2018;0,0732;JRS CAP PROPRIO;-							  ;1;LREN3
31;19/04/2018;0,1352;DIVIDENDO;27/04/2018							  ;1;LREN3
32;20/03/2018;0,0730;JRS CAP PROPRIO;-							  ;1;LREN3
33;19/12/2017;0,0743;JRS CAP PROPRIO;-							  ;1;LREN3
34;22/09/2017;0,0704;JRS CAP PROPRIO;-							  ;1;LREN3
35;23/06/2017;0,0647;JRS CAP PROPRIO;-							  ;1;LREN3
36;19/04/2017;0,1196;DIVIDENDO;-							  ;1;LREN3
37;21/03/2017;0,0748;JRS CAP PROPRIO;-							  ;1;LREN3
38;15/12/2016;0,0726;JRS CAP PROPRIO;-							  ;1;LREN3
39;26/09/2016;0,0698;JRS CAP PROPRIO;-							  ;1;LREN3
40;22/06/2016;0,0642;JRS CAP PROPRIO;-							  ;1;LREN3
41;20/04/2016;0,1860;DIVIDENDO;-							  ;1;LREN3
42;15/03/2016;0,0637;JUROS;-							  ;1;LREN3
43;17/12/2015;0,0510;JUROS;-							  ;1;LREN3
44;23/09/2015;0,2333;JUROS;-							  ;1;LREN3
45;18/06/2015;0,2086;JUROS;-							  ;1;LREN3
46;16/04/2015;0,9157;Dividendo;-							  ;1;LREN3
47;18/03/2015;0,1868;Juros;-							  ;1;LREN3
48;17/12/2014;0,1463;JRS CAP PROPRIO;-							  ;1;LREN3
49;17/09/2014;0,1448;JRS CAP PROPRIO;-							  ;1;LREN3
50;17/06/2014;0,1412;JRS CAP PROPRIO;-							  ;1;LREN3
51;17/04/2014;0,8363;DIVIDENDO;-							  ;1;LREN3
