Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
12/12/2025;0,8605;DIVIDENDO;22/12/2025							  ;1;SLCE3
12/12/2025;0,0453;JRS CAP PROPRIO;23/12/2025							  ;1;SLCE3
05/05/2025;0,5463;DIVIDENDO;15/05/2025							  ;1;SLCE3
30/04/2024;0,8300;DIVIDENDO;15/05/2024							  ;1;SLCE3
27/12/2023;0,0545;JRS CAP PROPRIO;11/01/2024							  ;1;SLCE3
04/05/2023;2,5962;DIVIDENDO;18/05/2023							  ;1;SLCE3
26/12/2022;0,3478;JRS CAP PROPRIO;13/01/2023							  ;1;SLCE3
29/04/2022;2,4262;DIVIDENDO;18/05/2022							  ;1;SLCE3
29/04/2021;1,0627;DIVIDENDO;13/05/2021							  ;1;SLCE3
13/11/2020;0,1980;JRS CAP PROPRIO;16/12/2020							  ;1;SLCE3
30/07/2020;0,3938;DIVIDENDO;13/08/2020							  ;1;SLCE3
07/05/2020;0,3940;DIVIDENDO;14/05/2020							  ;1;SLCE3
30/04/2019;1,8941;DIVIDENDO;09/05/2019							  ;1;SLCE3
30/04/2018;2,1340;DIVIDENDO;10/05/2018							  ;1;SLCE3
29/09/2017;2,0698;DIVIDENDO;-							  ;1;SLCE3
26/04/2017;0,1465;DIVIDENDO;-							  ;1;SLCE3
29/04/2016;0,5995;DIVIDENDO;-							  ;1;SLCE3
29/04/2015;0,2797;Dividendo;-							  ;1;SLCE3
16/04/2014;0,3882;DIVIDENDO;-							  ;1;SLCE3
17/04/2013;0,1549;DIVIDENDO;-							  ;1;SLCE3
30/04/2012;0,6344;DIVIDENDO;-							  ;1;SLCE3
27/04/2011;0,1590;DIVIDENDO;-							  ;1;SLCE3
07/04/2010;0,0726;DIVIDENDO;-							  ;1;SLCE3
06/04/2009;0,1086;DIVIDENDO;-							  ;1;SLCE3
03/04/2008;0,0838;DIVIDENDO;-							  ;1;SLCE3
;;;;;SLCE3
2025;1,452;;;;SLCE3
2024;0,830;;;;SLCE3
2023;2,651;;;;SLCE3
2022;2,774;;;;SLCE3
2021;1,063;;;;SLCE3
2020;0,986;;;;SLCE3
2019;1,894;;;;SLCE3
2018;2,134;;;;SLCE3
2017;2,216;;;;SLCE3
2016;0,600;;;;SLCE3
2015;0,280;;;;SLCE3
2014;0,388;;;;SLCE3
2013;0,155;;;;SLCE3
2012;0,634;;;;SLCE3
2011;0,159;;;;SLCE3
2010;0,073;;;;SLCE3
