Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
10/06/2026;0,2865;JRS CAP PROPRIO;19/06/2026							  ;1;WLMM4
08/01/2026;0,3581;JRS CAP PROPRIO;27/02/2026							  ;1;WLMM4
26/12/2025;0,3438;DIVIDENDO;30/06/2028							  ;1;WLMM4
26/12/2025;0,3438;DIVIDENDO;30/06/2027							  ;1;WLMM4
26/12/2025;0,3438;DIVIDENDO;30/06/2026							  ;1;WLMM4
09/09/2025;0,3581;JRS CAP PROPRIO;29/09/2025							  ;1;WLMM4
29/04/2025;0,6278;DIVIDENDO;27/06/2025							  ;1;WLMM4
29/04/2025;0,3264;DIVIDENDO;27/06/2025							  ;1;WLMM4
14/02/2025;0,2292;JRS CAP PROPRIO;28/02/2025							  ;1;WLMM4
08/11/2024;0,2005;JRS CAP PROPRIO;27/11/2024							  ;1;WLMM4
12/08/2024;0,2292;JRS CAP PROPRIO;27/08/2024							  ;1;WLMM4
29/04/2024;0,6943;DIVIDENDO;28/06/2024							  ;1;WLMM4
29/04/2024;0,0352;DIVIDENDO;28/06/2024							  ;1;WLMM4
08/02/2024;0,2292;JRS CAP PROPRIO;23/02/2024							  ;1;WLMM4
10/11/2023;0,2292;JRS CAP PROPRIO;27/11/2023							  ;1;WLMM4
08/08/2023;0,2292;JRS CAP PROPRIO;25/08/2023							  ;1;WLMM4
28/04/2023;0,2695;DIVIDENDO;27/06/2023							  ;1;WLMM4
28/04/2023;0,1694;DIVIDENDO;27/06/2023							  ;1;WLMM4
06/01/2023;0,2865;JRS CAP PROPRIO;27/02/2023							  ;1;WLMM4
17/10/2022;0,1432;JRS CAP PROPRIO;28/11/2022							  ;1;WLMM4
06/07/2022;0,0945;JRS CAP PROPRIO;26/08/2022							  ;1;WLMM4
23/06/2022;0,2936;DIVIDENDO;29/06/2022							  ;1;WLMM4
29/04/2022;0,2782;DIVIDENDO;29/06/2022							  ;1;WLMM4
04/04/2022;0,0945;JRS CAP PROPRIO;18/05/2022							  ;1;WLMM4
07/01/2022;0,1289;JRS CAP PROPRIO;25/02/2022							  ;1;WLMM4
08/10/2021;0,0831;JRS CAP PROPRIO;26/11/2021							  ;1;WLMM4
05/07/2021;0,0831;JRS CAP PROPRIO;27/08/2021							  ;1;WLMM4
30/04/2021;0,3786;DIVIDENDO;29/06/2021							  ;1;WLMM4
06/04/2021;0,0831;JRS CAP PROPRIO;26/04/2021							  ;1;WLMM4
30/04/2020;0,3517;DIVIDENDO;31/12/2020							  ;1;WLMM4
30/04/2019;0,1243;DIVIDENDO;-							  ;1;WLMM4
30/04/2019;0,0843;DIVIDENDO;-							  ;1;WLMM4
29/04/2016;0,0464;DIVIDENDO;-							  ;1;WLMM4
29/04/2016;0,0396;DIVIDENDO;-							  ;1;WLMM4
17/09/2015;5,1943;DIVIDENDO;-							  ;1;WLMM4
30/04/2015;1,0578;Dividendo;-							  ;1;WLMM4
30/04/2015;0,7327;Dividendo;-							  ;1;WLMM4
30/04/2014;0,7115;DIVIDENDO;-							  ;1;WLMM4
30/04/2014;0,3627;DIVIDENDO;-							  ;1;WLMM4
17/12/2013;2,0053;DIVIDENDO;-							  ;1;WLMM4
30/04/2013;1,9300;DIVIDENDO;-							  ;1;WLMM4
30/04/2013;0,2185;DIVIDENDO;-							  ;1;WLMM4
16/02/2012;2,2220;DIVIDENDO;-							  ;1;WLMM4
29/04/2011;0,1747;DIVIDENDO;-							  ;1;WLMM4
07/10/2010;1,7655;DIVIDENDO;-							  ;1;WLMM4
30/04/2010;0,9073;DIVIDENDO;-							  ;1;WLMM4
30/04/2009;0,4308;DIVIDENDO;-							  ;1;WLMM4
27/01/2009;2,5017;DIVIDENDO;-							  ;1;WLMM4
21/01/2008;0,7161;DIVIDENDO;-							  ;1;WLMM4
18/12/2006;0,7942;DIVIDENDO;-							  ;1000;WLMM4
16/11/2005;0,9306;DIVIDENDO;-							  ;1000;WLMM4
29/04/2005;1,2364;DIVIDENDO;-							  ;1000;WLMM4
20/12/2004;0,7150;DIVIDENDO;-							  ;1000;WLMM4
;;;;;WLMM4
2026;0,645;;;;WLMM4
2025;2,573;;;;WLMM4
2024;1,388;;;;WLMM4
2023;1,184;;;;WLMM4
2022;1,033;;;;WLMM4
2021;0,628;;;;WLMM4
2020;0,352;;;;WLMM4
2019;0,209;;;;WLMM4
2016;0,086;;;;WLMM4
2015;6,985;;;;WLMM4
2014;1,074;;;;WLMM4
2013;4,154;;;;WLMM4
2012;2,222;;;;WLMM4
2011;0,175;;;;WLMM4
2010;2,673;;;;WLMM4
