Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
30/04/2026;1,1507;DIVIDENDO;-							  ;1;MRSA5B
30/04/2025;1,0474;DIVIDENDO;19/12/2025							  ;1;MRSA5B
26/04/2024;0,8881;DIVIDENDO;20/12/2024							  ;1;MRSA5B
27/04/2023;0,6430;DIVIDENDO;15/12/2023							  ;1;MRSA5B
26/04/2022;0,5146;DIVIDENDO;16/12/2022							  ;1;MRSA5B
29/04/2021;0,3165;DIVIDENDO;17/12/2021							  ;1;MRSA5B
27/11/2020;0,3703;DIVIDENDO;16/12/2020							  ;1;MRSA5B
17/06/2020;0,3703;DIVIDENDO;16/12/2020							  ;1;MRSA5B
25/11/2019;0,3837;DIVIDENDO;20/12/2019							  ;1;MRSA5B
;;;;;MRSA5B
2026;1,151;;;;MRSA5B
2025;1,047;;;;MRSA5B
2024;0,888;;;;MRSA5B
2023;0,643;;;;MRSA5B
2022;0,515;;;;MRSA5B
2021;0,317;;;;MRSA5B
2020;0,741;;;;MRSA5B
2019;0,384;;;;MRSA5B
