Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
15/07/2026;0,0241;DIVIDENDO;29/07/2026							  ;1;IGTI3
14/04/2026;0,0241;DIVIDENDO;29/04/2026							  ;1;IGTI3
19/02/2026;0,0241;DIVIDENDO;05/03/2026							  ;1;IGTI3
17/04/2025;0,0241;DIVIDENDO;30/10/2025							  ;1;IGTI3
17/04/2025;0,0241;DIVIDENDO;30/07/2025							  ;1;IGTI3
17/04/2025;0,0241;DIVIDENDO;30/04/2025							  ;1;IGTI3
21/02/2025;0,0241;DIVIDENDO;06/03/2025							  ;1;IGTI3
18/04/2024;0,0240;DIVIDENDO;30/10/2024							  ;1;IGTI3
18/04/2024;0,0240;DIVIDENDO;30/07/2024							  ;1;IGTI3
18/04/2024;0,0240;DIVIDENDO;30/04/2024							  ;1;IGTI3
23/02/2024;0,0239;DIVIDENDO;04/03/2024							  ;1;IGTI3
20/04/2023;0,0131;DIVIDENDO;15/12/2023							  ;1;IGTI3
20/04/2023;0,0131;DIVIDENDO;15/09/2023							  ;1;IGTI3
20/04/2023;0,0131;DIVIDENDO;15/06/2023							  ;1;IGTI3
03/03/2023;0,0131;DIVIDENDO;15/03/2023							  ;1;IGTI3
29/04/2022;0,0163;DIVIDENDO;10/11/2022							  ;1;IGTI3
29/04/2022;0,0163;DIVIDENDO;10/08/2022							  ;1;IGTI3
29/04/2022;0,0163;DIVIDENDO;10/05/2022							  ;1;IGTI3
27/04/2021;0,0569;DIVIDENDO;29/10/2021							  ;1;IGTI3
27/04/2021;0,0569;DIVIDENDO;30/06/2021							  ;1;IGTI3
08/07/2020;0,1138;DIVIDENDO;20/07/2020							  ;1;IGTI3
22/04/2019;0,1991;DIVIDENDO;31/10/2019							  ;1;IGTI3
22/04/2019;0,1991;DIVIDENDO;09/05/2019							  ;1;IGTI3
26/04/2018;0,1991;DIVIDENDO;28/09/2018							  ;1;IGTI3
26/04/2018;0,1991;DIVIDENDO;28/05/2018							  ;1;IGTI3
14/07/2017;0,4500;REST CAP DIN;-							  ;1;IGTI3
27/04/2017;0,1495;DIVIDENDO;-							  ;1;IGTI3
29/04/2014;0,0219;DIVIDENDO;-							  ;1;IGTI3
27/04/2012;0,0992;DIVIDENDO;-							  ;1;IGTI3
27/04/2012;0,0173;DIVIDENDO;-							  ;1;IGTI3
01/07/2011;0,1462;DIVIDENDO;-							  ;1;IGTI3
01/07/2011;0,0109;DIVIDENDO;-							  ;1;IGTI3
30/04/2010;0,0160;DIVIDENDO;-							  ;1;IGTI3
29/04/2009;0,0178;DIVIDENDO;-							  ;1;IGTI3
28/04/2008;0,0157;DIVIDENDO;-							  ;1;IGTI3
26/04/2007;0,0112;DIVIDENDO;-							  ;1;IGTI3
24/11/2006;0,0034;DIVIDENDO;-							  ;1;IGTI3
29/04/2004;0,0153;DIVIDENDO;-							  ;1;IGTI3
25/04/2003;0,0141;DIVIDENDO;-							  ;1;IGTI3
29/04/2002;0,0117;DIVIDENDO;-							  ;1;IGTI3
27/04/2000;0,0333;DIVIDENDO;-							  ;1;IGTI3
27/04/2000;0,0222;DIVIDENDO;-							  ;1;IGTI3
29/04/1999;0,0584;DIVIDENDO;-							  ;1;IGTI3
29/04/1998;0,0519;DIVIDENDO;-							  ;1;IGTI3
06/02/1997;0,0968;DIVIDENDO;-							  ;1;IGTI3
06/02/1997;0,0089;DIVIDENDO;-							  ;1;IGTI3
30/04/1996;0,0783;DIVIDENDO;-							  ;1;IGTI3
;;;;;IGTI3
2026;0,072;;;;IGTI3
2025;0,096;;;;IGTI3
2024;0,096;;;;IGTI3
2023;0,052;;;;IGTI3
2022;0,049;;;;IGTI3
2021;0,114;;;;IGTI3
2020;0,114;;;;IGTI3
2019;0,398;;;;IGTI3
2018;0,398;;;;IGTI3
2017;0,600;;;;IGTI3
2014;0,022;;;;IGTI3
2012;0,116;;;;IGTI3
2011;0,157;;;;IGTI3
2010;0,016;;;;IGTI3
