Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
01/07/2026;0,0692;DIVIDENDO;10/07/2026							  ;1;JHSF3
28/05/2026;0,0692;DIVIDENDO;09/06/2026							  ;1;JHSF3
29/04/2026;0,0692;DIVIDENDO;11/05/2026							  ;1;JHSF3
30/03/2026;0,0687;DIVIDENDO;09/04/2026							  ;1;JHSF3
26/02/2026;0,0685;DIVIDENDO;09/03/2026							  ;1;JHSF3
29/01/2026;0,0685;DIVIDENDO;09/02/2026							  ;1;JHSF3
20/01/2026;0,0685;DIVIDENDO;29/01/2026							  ;1;JHSF3
28/11/2025;0,0313;DIVIDENDO;09/12/2025							  ;1;JHSF3
30/10/2025;0,0313;DIVIDENDO;10/11/2025							  ;1;JHSF3
30/09/2025;0,0313;DIVIDENDO;09/10/2025							  ;1;JHSF3
29/08/2025;0,0313;DIVIDENDO;09/09/2025							  ;1;JHSF3
31/07/2025;0,0312;DIVIDENDO;11/08/2025							  ;1;JHSF3
01/07/2025;0,0311;DIVIDENDO;10/07/2025							  ;1;JHSF3
01/07/2025;0,0310;DIVIDENDO;10/07/2025							  ;1;JHSF3
29/05/2025;0,0310;DIVIDENDO;09/06/2025							  ;1;JHSF3
29/04/2025;0,0310;DIVIDENDO;09/05/2025							  ;1;JHSF3
03/04/2025;0,0310;DIVIDENDO;14/04/2025							  ;1;JHSF3
25/02/2025;0,0311;DIVIDENDO;10/03/2025							  ;1;JHSF3
30/01/2025;0,0310;DIVIDENDO;10/02/2025							  ;1;JHSF3
27/12/2024;0,0310;DIVIDENDO;09/01/2025							  ;1;JHSF3
28/11/2024;0,0310;DIVIDENDO;09/12/2024							  ;1;JHSF3
31/10/2024;0,0310;DIVIDENDO;11/11/2024							  ;1;JHSF3
30/09/2024;0,0309;DIVIDENDO;09/10/2024							  ;1;JHSF3
29/08/2024;0,0309;DIVIDENDO;09/09/2024							  ;1;JHSF3
31/07/2024;0,0309;DIVIDENDO;09/08/2024							  ;1;JHSF3
28/06/2024;0,0309;DIVIDENDO;10/07/2024							  ;1;JHSF3
29/05/2024;0,0309;DIVIDENDO;10/06/2024							  ;1;JHSF3
29/04/2024;0,0309;DIVIDENDO;09/05/2024							  ;1;JHSF3
28/03/2024;0,0308;DIVIDENDO;09/04/2024							  ;1;JHSF3
29/02/2024;0,0308;DIVIDENDO;11/03/2024							  ;1;JHSF3
31/01/2024;0,0308;DIVIDENDO;09/02/2024							  ;1;JHSF3
27/12/2023;0,0307;DIVIDENDO;09/01/2024							  ;1;JHSF3
11/09/2023;0,0443;DIVIDENDO;20/09/2023							  ;1;JHSF3
10/08/2023;0,0443;DIVIDENDO;21/08/2023							  ;1;JHSF3
26/07/2023;0,0443;DIVIDENDO;02/08/2023							  ;1;JHSF3
19/06/2023;0,0479;DIVIDENDO;28/06/2023							  ;1;JHSF3
18/05/2023;0,0479;DIVIDENDO;29/05/2023							  ;1;JHSF3
19/04/2023;0,0479;DIVIDENDO;28/04/2023							  ;1;JHSF3
16/03/2023;0,0479;DIVIDENDO;27/03/2023							  ;1;JHSF3
14/02/2023;0,0479;DIVIDENDO;27/02/2023							  ;1;JHSF3
17/01/2023;0,0479;DIVIDENDO;26/01/2023							  ;1;JHSF3
15/12/2022;0,0480;DIVIDENDO;26/12/2022							  ;1;JHSF3
03/03/2022;0,1607;DIVIDENDO;14/03/2022							  ;1;JHSF3
14/10/2021;0,1835;DIVIDENDO;25/10/2021							  ;1;JHSF3
01/04/2021;0,2104;DIVIDENDO;12/04/2021							  ;1;JHSF3
07/10/2020;0,0671;DIVIDENDO;19/10/2020							  ;1;JHSF3
18/08/2020;0,0788;DIVIDENDO;28/08/2020							  ;1;JHSF3
27/12/2019;0,0832;DIVIDENDO;20/01/2020							  ;1;JHSF3
03/04/2019;0,1164;DIVIDENDO;11/04/2019							  ;1;JHSF3
07/11/2014;0,0116;DIVIDENDO;-							  ;1;JHSF3
30/04/2014;0,0463;DIVIDENDO;-							  ;1;JHSF3
30/04/2013;0,1160;DIVIDENDO;-							  ;1;JHSF3
12/04/2013;0,0696;DIVIDENDO;-							  ;1;JHSF3
26/03/2012;0,0467;DIVIDENDO;-							  ;1;JHSF3
24/01/2012;0,1400;DIVIDENDO;-							  ;1;JHSF3
29/04/2011;0,2346;DIVIDENDO;-							  ;1;JHSF3
27/10/2010;0,1126;JRS CAP PRÓPRIO;-							  ;1;JHSF3
30/04/2010;0,0704;DIVIDENDO;-							  ;1;JHSF3
23/12/2009;0,1229;JRS CAP PRÓPRIO;-							  ;1;JHSF3
28/04/2009;0,1056;DIVIDENDO;-							  ;1;JHSF3
13/03/2008;0,0352;DIVIDENDO;-							  ;1;JHSF3
;;;;;JHSF3
2026;0,482;;;;JHSF3
2025;0,373;;;;JHSF3
2024;0,371;;;;JHSF3
2023;0,451;;;;JHSF3
2022;0,209;;;;JHSF3
2021;0,394;;;;JHSF3
2020;0,146;;;;JHSF3
2019;0,200;;;;JHSF3
2014;0,058;;;;JHSF3
2013;0,186;;;;JHSF3
2012;0,187;;;;JHSF3
2011;0,235;;;;JHSF3
2010;0,183;;;;JHSF3
