Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
16/12/2025;0,5585;DIVIDENDO;29/12/2025							  ;1;DEXP3
28/04/2025;0,3835;DIVIDENDO;22/05/2025							  ;1;DEXP3
16/12/2024;0,1428;DIVIDENDO;27/12/2024							  ;1;DEXP3
29/04/2024;0,3884;DIVIDENDO;24/05/2024							  ;1;DEXP3
19/12/2023;0,1225;DIVIDENDO;28/12/2023							  ;1;DEXP3
28/04/2023;0,2684;DIVIDENDO;18/08/2023							  ;1;DEXP3
28/04/2022;0,3848;DIVIDENDO;31/12/2022							  ;1;DEXP3
28/04/2021;0,8411;DIVIDENDO;-							  ;1;DEXP3
28/07/2020;0,3067;DIVIDENDO;20/10/2020							  ;1;DEXP3
30/04/2019;0,1946;DIVIDENDO;-							  ;1;DEXP3
30/06/2005;0,0102;DIVIDENDO;-							  ;1;DEXP3
02/08/1999;22,3440;JRS CAP PRÓPRIO;-							  ;1000;DEXP3
06/07/1998;2,2700;DIVIDENDO;-							  ;1000;DEXP3
;;;;;DEXP3
2025;0,942;;;;DEXP3
2024;0,531;;;;DEXP3
2023;0,391;;;;DEXP3
2022;0,385;;;;DEXP3
2021;0,841;;;;DEXP3
2020;0,307;;;;DEXP3
2019;0,195;;;;DEXP3
