;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;01/03/2021;0,0040;DIVIDENDO;26/05/2021 ;1
1;14/12/2020;0,0179;JRS CAP PROPRIO;26/05/2021 ;1
2;10/11/2020;0,0326;DIVIDENDO;25/11/2020 ;1
3;10/08/2020;0,0666;DIVIDENDO;23/09/2020 ;1
4;31/07/2020;0,0488;DIVIDENDO;26/08/2020 ;1
5;11/05/2020;0,0447;DIVIDENDO;20/05/2020 ;1
6;10/12/2019;0,0223;JRS CAP PROPRIO;- ;1
7;08/11/2019;0,0533;DIVIDENDO;22/11/2019 ;1
8;08/08/2019;0,0179;DIVIDENDO;23/10/2019 ;1
9;09/05/2019;0,0323;DIVIDENDO;24/07/2019 ;1
10;25/04/2019;0,0400;DIVIDENDO;24/07/2019 ;1
11;11/12/2018;0,0241;JRS CAP PROPRIO;- ;1
12;08/11/2018;0,0200;DIVIDENDO;22/11/2018 ;1
13;09/08/2018;0,0527;DIVIDENDO;10/10/2018 ;1
14;10/05/2018;0,0350;DIVIDENDO;25/07/2018 ;1
15;27/04/2018;0,0242;DIVIDENDO;25/07/2018 ;1
16;12/12/2017;0,0063;JRS CAP PROPRIO;- ;1
17;07/11/2017;0,0189;JRS CAP PROPRIO;- ;1
18;07/11/2017;0,0022;DIVIDENDO;-  ;1
19;10/08/2017;0,0521;DIVIDENDO;- ;1
20;10/05/2017;0,0678;DIVIDENDO;- ;1
21;20/04/2017;0,0176;DIVIDENDO;- ;1
22;09/12/2016;0,0305;JRS CAP PROPRIO;- ;1
23;08/11/2016;0,0495;DIVIDENDO;- ;1
24;09/08/2016;0,0622;DIVIDENDO;- ;1
25;06/05/2016;0,0469;DIVIDENDO;- ;1
26;28/04/2016;0,2433;DIVIDENDO;- ;1
