Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
01/06/2026;0,3505;JRS CAP PROPRIO;21/09/2026							  ;1;PETR4
01/06/2026;0,3505;JRS CAP PROPRIO;20/08/2026							  ;1;PETR4
22/04/2026;0,3131;JRS CAP PROPRIO;20/05/2026							  ;1;PETR4
22/04/2026;0,3131;JRS CAP PROPRIO;22/06/2026							  ;1;PETR4
22/12/2025;0,4716;JRS CAP PROPRIO;20/02/2026							  ;1;PETR4
22/12/2025;0,2964;DIVIDENDO;20/03/2026							  ;1;PETR4
22/12/2025;0,1752;JRS CAP PROPRIO;20/03/2026							  ;1;PETR4
21/08/2025;0,3360;JRS CAP PROPRIO;21/11/2025							  ;1;PETR4
21/08/2025;0,2009;DIVIDENDO;22/12/2025							  ;1;PETR4
21/08/2025;0,1350;JRS CAP PROPRIO;22/12/2025							  ;1;PETR4
02/06/2025;0,4546;JRS CAP PROPRIO;20/08/2025							  ;1;PETR4
02/06/2025;0,3084;DIVIDENDO;22/09/2025							  ;1;PETR4
02/06/2025;0,1461;JRS CAP PROPRIO;22/09/2025							  ;1;PETR4
16/04/2025;0,3548;DIVIDENDO;20/06/2025							  ;1;PETR4
16/04/2025;0,3548;DIVIDENDO;20/05/2025							  ;1;PETR4
23/12/2024;0,6641;JRS CAP PROPRIO;20/02/2025							  ;1;PETR4
23/12/2024;0,6536;DIVIDENDO;20/03/2025							  ;1;PETR4
23/12/2024;0,0105;JRS CAP PROPRIO;20/03/2025							  ;1;PETR4
11/12/2024;1,5517;DIVIDENDO;23/12/2024							  ;1;PETR4
21/08/2024;0,5266;DIVIDENDO;20/12/2024							  ;1;PETR4
21/08/2024;0,4128;JRS CAP PROPRIO;21/11/2024							  ;1;PETR4
21/08/2024;0,1138;DIVIDENDO;21/11/2024							  ;1;PETR4
11/06/2024;0,5208;JRS CAP PROPRIO;20/08/2024							  ;1;PETR4
11/06/2024;0,4474;DIVIDENDO;20/09/2024							  ;1;PETR4
11/06/2024;0,0734;JRS CAP PROPRIO;20/09/2024							  ;1;PETR4
02/05/2024;0,8496;DIVIDENDO;20/06/2024							  ;1;PETR4
02/05/2024;0,8496;DIVIDENDO;20/05/2024							  ;1;PETR4
25/04/2024;0,5502;DIVIDENDO;20/06/2024							  ;1;PETR4
25/04/2024;0,5502;DIVIDENDO;20/05/2024							  ;1;PETR4
21/11/2023;0,6722;DIVIDENDO;20/02/2024							  ;1;PETR4
21/11/2023;0,4294;JRS CAP PROPRIO;20/02/2024							  ;1;PETR4
21/11/2023;0,2431;DIVIDENDO;20/02/2024							  ;1;PETR4
21/08/2023;0,5747;DIVIDENDO;15/12/2023							  ;1;PETR4
21/08/2023;0,3655;JRS CAP PROPRIO;21/11/2023							  ;1;PETR4
21/08/2023;0,2092;DIVIDENDO;21/11/2023							  ;1;PETR4
12/06/2023;0,9468;DIVIDENDO;20/09/2023							  ;1;PETR4
12/06/2023;0,6686;JRS CAP PROPRIO;18/08/2023							  ;1;PETR4
12/06/2023;0,2782;DIVIDENDO;18/08/2023							  ;1;PETR4
27/04/2023;1,3729;DIVIDENDO;19/05/2023							  ;1;PETR4
27/04/2023;0,8748;DIVIDENDO;16/06/2023							  ;1;PETR4
27/04/2023;0,4981;DIVIDENDO;27/12/2023							  ;1;PETR4
21/11/2022;1,6002;DIVIDENDO;19/01/2023							  ;1;PETR4
21/11/2022;1,1558;DIVIDENDO;20/12/2022							  ;1;PETR4
21/11/2022;0,5186;JRS CAP PROPRIO;20/12/2022							  ;1;PETR4
21/11/2022;0,0743;JRS CAP PROPRIO;19/01/2023							  ;1;PETR4
11/08/2022;3,3660;DIVIDENDO;20/09/2022							  ;1;PETR4
11/08/2022;2,9389;DIVIDENDO;31/08/2022							  ;1;PETR4
11/08/2022;0,4271;JRS CAP PROPRIO;31/08/2022							  ;1;PETR4
23/05/2022;0,4302;JRS CAP PROPRIO;20/06/2022							  ;1;PETR4
23/05/2022;1,8578;DIVIDENDO;20/07/2022							  ;1;PETR4
23/05/2022;1,4276;DIVIDENDO;20/06/2022							  ;1;PETR4
13/04/2022;2,8611;DIVIDENDO;16/05/2022							  ;1;PETR4
01/12/2021;1,0554;JRS CAP PROPRIO;15/12/2021							  ;1;PETR4
01/12/2021;2,1951;DIVIDENDO;15/12/2021							  ;1;PETR4
16/08/2021;1,6099;DIVIDENDO;25/08/2021							  ;1;PETR4
14/04/2021;0,7874;DIVIDENDO;29/04/2021							  ;1;PETR4
22/07/2020;0,0004;DIVIDENDO;15/12/2020							  ;1;PETR4
26/12/2019;0,4200;JRS CAP PROPRIO;07/02/2020							  ;1;PETR4
11/11/2019;0,2000;JRS CAP PROPRIO;07/02/2020							  ;1;PETR4
12/08/2019;0,2000;JRS CAP PROPRIO;04/10/2019							  ;1;PETR4
21/05/2019;0,1000;JRS CAP PROPRIO;05/07/2019							  ;1;PETR4
25/04/2019;0,0190;DIVIDENDO;20/05/2019							  ;1;PETR4
21/12/2018;0,7000;JRS CAP PROPRIO;-							  ;1;PETR4
21/11/2018;0,1000;JRS CAP PROPRIO;03/12/2018							  ;1;PETR4
13/08/2018;0,0500;JRS CAP PROPRIO;23/08/2018							  ;1;PETR4
21/05/2018;0,0500;JRS CAP PROPRIO;29/05/2018							  ;1;PETR4
02/04/2014;0,9672;JRS CAP PROPRIO;-							  ;1;PETR4
29/04/2013;0,3800;JRS CAP PRÓPRIO;-							  ;1;PETR4
11/05/2012;0,2000;JRS CAP PRÓPRIO;-							  ;1;PETR4
19/03/2012;0,1200;DIVIDENDO;-							  ;1;PETR4
02/01/2012;0,2000;JRS CAP PRÓPRIO;-							  ;1;PETR4
11/11/2011;0,2000;JRS CAP PRÓPRIO;-							  ;1;PETR4
02/08/2011;0,2000;JRS CAP PRÓPRIO;-							  ;1;PETR4
11/05/2011;0,2000;JRS CAP PRÓPRIO;-							  ;1;PETR4
28/04/2011;0,1200;DIVIDENDO;-							  ;1;PETR4
21/03/2011;0,1493;JRS CAP PRÓPRIO;-							  ;1;PETR4
21/12/2010;0,2000;JRS CAP PRÓPRIO;-							  ;1;PETR4
01/11/2010;0,1400;JRS CAP PRÓPRIO;-							  ;1;PETR4
30/07/2010;0,2000;JRS CAP PRÓPRIO;-							  ;1;PETR4
21/05/2010;0,2000;JRS CAP PRÓPRIO;-							  ;1;PETR4
22/04/2010;0,1300;DIVIDENDO;-							  ;1;PETR4
22/04/2010;0,1172;JRS CAP PRÓPRIO;-							  ;1;PETR4
18/12/2009;0,2000;JRS CAP PRÓPRIO;-							  ;1;PETR4
30/09/2009;0,2000;JRS CAP PRÓPRIO;-							  ;1;PETR4
03/07/2009;0,3000;JRS CAP PRÓPRIO;-							  ;1;PETR4
08/04/2009;0,3300;DIVIDENDO;-							  ;1;PETR4
26/12/2008;0,8000;JRS CAP PRÓPRIO;-							  ;1;PETR4
04/04/2008;0,1500;JRS CAP PRÓPRIO;-							  ;1;PETR4
04/04/2008;0,0500;DIVIDENDO;-							  ;1;PETR4
