;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;21/03/2024;0,0162;DIVIDENDO;28/03/2024 ;1;RAIZ4
1;20/12/2023;0,0723;JRS CAP PROPRIO;28/12/2023 ;1;RAIZ4
2;20/12/2023;0,0568;JRS CAP PROPRIO;31/03/2024 ;1;RAIZ4
3;17/10/2023;0,0242;DIVIDENDO;26/10/2023 ;1;RAIZ4
4;26/07/2023;0,0242;DIVIDENDO;04/08/2023 ;1;RAIZ4
5;16/03/2023;0,0891;DIVIDENDO;27/03/2023 ;1;RAIZ4
6;07/12/2022;0,0890;DIVIDENDO;15/12/2022 ;1;RAIZ4
7;30/09/2022;0,0316;DIVIDENDO;13/10/2022 ;1;RAIZ4
8;05/04/2022;0,0278;JRS CAP PROPRIO;27/04/2022 ;1;RAIZ4
9;05/01/2022;0,0220;JRS CAP PROPRIO;25/03/2022 ;1;RAIZ4
10;05/10/2021;0,0162;JRS CAP PROPRIO;25/03/2022 ;1;RAIZ4
11;;;;;;RAIZ4
12;2024;0,016;;;;RAIZ4
13;2023;0,267;;;;RAIZ4
14;2022;0,170;;;;RAIZ4
15;2021;0,016;;;;RAIZ4
