Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
29/12/2025;0,4928;DIVIDENDO;01/07/2026							  ;1;PLPL3
28/01/2025;1,0060;DIVIDENDO;04/02/2025							  ;1;PLPL3
18/01/2024;0,5044;DIVIDENDO;08/02/2024							  ;1;PLPL3
28/04/2023;0,1601;DIVIDENDO;31/05/2023							  ;1;PLPL3
29/04/2022;0,1612;DIVIDENDO;31/05/2022							  ;1;PLPL3
30/04/2021;0,1958;DIVIDENDO;31/05/2021							  ;1;PLPL3
;;;;;PLPL3
2025;1,499;;;;PLPL3
2024;0,504;;;;PLPL3
2023;0,160;;;;PLPL3
2022;0,161;;;;PLPL3
2021;0,196;;;;PLPL3
