Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
16/12/2025;0,5729;DIVIDENDO;29/12/2025							  ;1;DEXP4
28/04/2025;0,1228;DIVIDENDO;22/05/2025							  ;1;DEXP4
16/12/2024;0,4147;DIVIDENDO;27/12/2024							  ;1;DEXP4
29/04/2024;0,3192;DIVIDENDO;24/05/2024							  ;1;DEXP4
19/12/2023;0,2207;DIVIDENDO;28/12/2023							  ;1;DEXP4
28/04/2023;0,2732;DIVIDENDO;18/08/2023							  ;1;DEXP4
28/04/2022;0,4057;DIVIDENDO;31/12/2022							  ;1;DEXP4
;;;;;DEXP4
2025;0,696;;;;DEXP4
2024;0,734;;;;DEXP4
2023;0,494;;;;DEXP4
2022;0,406;;;;DEXP4
