Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
05/12/2024;0,1816;JRS CAP PROPRIO;29/05/2025							  ;1;UCAS3
06/12/2023;0,2009;JRS CAP PROPRIO;30/05/2024							  ;1;UCAS3
06/12/2022;0,1816;JRS CAP PROPRIO;25/05/2023							  ;1;UCAS3
16/12/2021;0,1079;JRS CAP PROPRIO;26/05/2022							  ;1;UCAS3
11/05/2021;0,1058;DIVIDENDO;28/05/2021							  ;1;UCAS3
04/12/2020;0,1074;JRS CAP PROPRIO;28/05/2021							  ;1;UCAS3
05/08/2020;0,1828;DIVIDENDO;16/12/2020							  ;1;UCAS3
05/02/2020;0,3672;REST CAP DIN;14/02/2020							  ;1;UCAS3
16/12/2019;0,0757;JRS CAP PROPRIO;-							  ;1;UCAS3
11/12/2015;0,1135;JUROS;-							  ;1;UCAS3
22/12/2014;0,1514;JRS CAP PROPRIO;-							  ;1;UCAS3
23/12/2013;0,0984;JRS CAP PRÓPRIO;-							  ;1;UCAS3
20/05/2013;0,3943;DIVIDENDO;-							  ;1;UCAS3
21/12/2012;0,1362;JRS CAP PRÓPRIO;-							  ;1;UCAS3
;;;;;UCAS3
2024;0,182;;;;UCAS3
2023;0,201;;;;UCAS3
2022;0,182;;;;UCAS3
2021;0,214;;;;UCAS3
2020;0,657;;;;UCAS3
2019;0,076;;;;UCAS3
2015;0,113;;;;UCAS3
2014;0,151;;;;UCAS3
2013;0,493;;;;UCAS3
2012;0,136;;;;UCAS3
