;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;26/08/2025;0,0900;JRS CAP PROPRIO;08/09/2025							  ;1;POMO4
1;26/08/2025;0,0750;DIVIDENDO;08/09/2025							  ;1;POMO4
2;30/04/2025;0,0850;JRS CAP PROPRIO;09/05/2025							  ;1;POMO4
3;26/02/2025;0,2300;DIVIDENDO;07/03/2025							  ;1;POMO4
4;26/11/2024;0,0770;DIVIDENDO;13/12/2024							  ;1;POMO4
5;26/11/2024;0,0630;JRS CAP PROPRIO;13/12/2024							  ;1;POMO4
6;28/08/2024;0,0820;JRS CAP PROPRIO;06/09/2024							  ;1;POMO4
7;28/08/2024;0,0380;DIVIDENDO;06/09/2024							  ;1;POMO4
8;23/05/2024;0,1000;JRS CAP PROPRIO;10/06/2024							  ;1;POMO4
9;29/02/2024;0,2300;JRS CAP PROPRIO;12/03/2024							  ;1;POMO4
10;21/12/2023;0,1000;JRS CAP PROPRIO;03/01/2024							  ;1;POMO4
11;05/10/2023;0,0700;JRS CAP PROPRIO;19/10/2023							  ;1;POMO4
12;11/07/2023;0,0700;JRS CAP PROPRIO;20/07/2023							  ;1;POMO4
13;06/03/2023;0,0920;DIVIDENDO;04/04/2023							  ;1;POMO4
14;26/12/2022;0,1420;JRS CAP PROPRIO;04/04/2023							  ;1;POMO4
15;28/12/2021;0,0370;JRS CAP PROPRIO;04/04/2022							  ;1;POMO4
16;05/07/2021;0,0700;JRS CAP PROPRIO;04/04/2022							  ;1;POMO4
17;22/12/2020;0,0200;JRS CAP PROPRIO;31/03/2021							  ;1;POMO4
18;23/03/2020;0,0250;JRS CAP PROPRIO;03/07/2020							  ;1;POMO4
19;27/02/2020;0,0480;DIVIDENDO;03/04/2020							  ;1;POMO4
20;23/09/2019;0,0300;JRS CAP PROPRIO;03/01/2020							  ;1;POMO4
21;25/06/2019;0,0300;JRS CAP PROPRIO;04/10/2019							  ;1;POMO4
22;14/12/2018;0,0900;JRS CAP PROPRIO;01/02/2019							  ;1;POMO4
23;26/02/2018;0,0210;DIVIDENDO;29/03/2018							  ;1;POMO4
24;27/12/2017;0,0185;JRS CAP PROPRIO;-							  ;1;POMO4
25;10/11/2016;0,1310;JRS CAP PROPRIO;-							  ;1;POMO4
26;22/06/2015;0,0243;JUROS;-							  ;1;POMO4
27;23/03/2015;0,0243;Juros;-							  ;1;POMO4
28;23/02/2015;0,0339;Dividendo;-							  ;1;POMO4
