Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
23/06/2026;0,3759;JRS CAP PROPRIO;17/08/2026							  ;1;CSMG3
23/03/2026;0,4684;JRS CAP PROPRIO;11/05/2026							  ;1;CSMG3
06/03/2026;0,0018;DIVIDENDO;30/06/2026							  ;1;CSMG3
22/12/2025;0,3641;JRS CAP PROPRIO;30/06/2026							  ;1;CSMG3
16/12/2025;0,3700;DIVIDENDO;26/12/2025							  ;1;CSMG3
16/12/2025;0,1575;JRS CAP PROPRIO;26/12/2025							  ;1;CSMG3
22/09/2025;0,4476;JRS CAP PROPRIO;10/11/2025							  ;1;CSMG3
23/06/2025;0,4333;JRS CAP PROPRIO;11/08/2025							  ;1;CSMG3
26/03/2025;0,0355;DIVIDENDO;30/06/2025							  ;1;CSMG3
05/03/2025;0,2989;JRS CAP PROPRIO;25/04/2025							  ;1;CSMG3
05/03/2025;0,1773;DIVIDENDO;25/04/2025							  ;1;CSMG3
23/12/2024;0,3695;JRS CAP PROPRIO;30/06/2025							  ;1;CSMG3
17/09/2024;0,3282;JRS CAP PROPRIO;30/09/2024							  ;1;CSMG3
17/09/2024;0,0250;DIVIDENDO;30/09/2024							  ;1;CSMG3
25/06/2024;0,3168;JRS CAP PROPRIO;19/08/2024							  ;1;CSMG3
25/06/2024;0,0679;DIVIDENDO;19/08/2024							  ;1;CSMG3
26/04/2024;0,7912;DIVIDENDO;10/05/2024							  ;1;CSMG3
25/03/2024;0,4184;DIVIDENDO;-							  ;1;CSMG3
25/03/2024;0,3101;JRS CAP PROPRIO;17/05/2024							  ;1;CSMG3
25/03/2024;0,1446;DIVIDENDO;17/05/2024							  ;1;CSMG3
21/12/2023;0,2416;JRS CAP PROPRIO;28/06/2024							  ;1;CSMG3
13/12/2023;0,9823;DIVIDENDO;28/12/2023							  ;1;CSMG3
21/09/2023;0,3361;JRS CAP PROPRIO;14/11/2023							  ;1;CSMG3
21/06/2023;0,3389;JRS CAP PROPRIO;14/08/2023							  ;1;CSMG3
22/03/2023;0,6471;JRS CAP PROPRIO;-							  ;1;CSMG3
22/03/2023;0,3470;JRS CAP PROPRIO;16/05/2023							  ;1;CSMG3
20/09/2022;0,1549;JRS CAP PROPRIO;14/11/2022							  ;1;CSMG3
21/06/2022;0,1401;JRS CAP PROPRIO;12/08/2022							  ;1;CSMG3
22/03/2022;0,0893;JRS CAP PROPRIO;16/05/2022							  ;1;CSMG3
24/09/2021;0,2777;JRS CAP PROPRIO;19/11/2021							  ;1;CSMG3
24/09/2021;0,1513;DIVIDENDO;19/11/2021							  ;1;CSMG3
22/06/2021;0,1455;JRS CAP PROPRIO;16/08/2021							  ;1;CSMG3
24/03/2021;0,1710;JRS CAP PROPRIO;18/05/2021							  ;1;CSMG3
02/03/2021;0,1992;JRS CAP PROPRIO;25/06/2021							  ;1;CSMG3
19/11/2020;6,4877;DIVIDENDO;10/12/2020							  ;1;CSMG3
22/09/2020;0,4994;JRS CAP PROPRIO;16/11/2020							  ;1;CSMG3
23/06/2020;0,3473;JRS CAP PROPRIO;17/08/2020							  ;1;CSMG3
25/03/2020;0,6686;JRS CAP PROPRIO;-							  ;1;CSMG3
25/03/2020;0,3597;JRS CAP PROPRIO;-							  ;1;CSMG3
24/09/2019;0,4124;JRS CAP PROPRIO;-							  ;1;CSMG3
21/06/2019;0,1659;JRS CAP PROPRIO;-							  ;1;CSMG3
26/03/2019;0,4192;JRS CAP PROPRIO;-							  ;1;CSMG3
