Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
29/12/2025;0,4906;DIVIDENDO;13/02/2026							  ;1;RPAD5
25/09/2025;0,0805;DIVIDENDO;14/11/2025							  ;1;RPAD5
29/01/2025;0,5381;DIVIDENDO;21/03/2025							  ;1;RPAD5
19/08/2024;0,0805;DIVIDENDO;07/10/2024							  ;1;RPAD5
24/01/2024;0,5304;DIVIDENDO;21/02/2024							  ;1;RPAD5
15/08/2023;0,0793;DIVIDENDO;03/10/2023							  ;1;RPAD5
25/01/2023;0,4992;DIVIDENDO;15/03/2023							  ;1;RPAD5
15/08/2022;0,0747;DIVIDENDO;03/10/2022							  ;1;RPAD5
26/01/2022;0,4901;DIVIDENDO;16/03/2022							  ;1;RPAD5
16/08/2021;0,0733;DIVIDENDO;04/10/2021							  ;1;RPAD5
27/01/2021;0,4743;DIVIDENDO;16/03/2021							  ;1;RPAD5
14/08/2020;0,0709;DIVIDENDO;05/10/2020							  ;1;RPAD5
27/01/2020;0,4551;DIVIDENDO;16/03/2020							  ;1;RPAD5
13/08/2019;0,0681;DIVIDENDO;-							  ;1;RPAD5
28/01/2019;0,3402;DIVIDENDO;-							  ;1;RPAD5
14/08/2018;0,1597;DIVIDENDO;02/10/2018							  ;1;RPAD5
26/01/2018;0,3260;DIVIDENDO;19/03/2018							  ;1;RPAD5
17/08/2017;0,1505;DIVIDENDO;-							  ;1;RPAD5
23/01/2017;0,3008;DIVIDENDO;-							  ;1;RPAD5
15/08/2016;0,1482;DIVIDENDO;-							  ;1;RPAD5
21/01/2015;0,2824;DIVIDENDO;-							  ;1;RPAD5
12/08/2014;0,1210;DIVIDENDO;-							  ;1;RPAD5
21/01/2014;0,1569;DIVIDENDO;-							  ;1;RPAD5
21/01/2014;0,0559;JRS CAP PRÓPRIO;-							  ;1;RPAD5
21/01/2014;0,0559;JRS CAP PROPRIO;-							  ;1;RPAD5
13/08/2013;0,1478;DIVIDENDO;-							  ;1;RPAD5
13/08/2013;0,0318;JRS CAP PRÓPRIO;-							  ;1;RPAD5
23/01/2013;0,1754;DIVIDENDO;-							  ;1;RPAD5
13/08/2012;0,2064;JRS CAP PRÓPRIO;-							  ;1;RPAD5
24/01/2012;0,1847;DIVIDENDO;-							  ;1;RPAD5
24/01/2012;0,0240;JRS CAP PRÓPRIO;-							  ;1;RPAD5
11/08/2011;0,1382;JRS CAP PRÓPRIO;-							  ;1;RPAD5
27/01/2011;0,2109;JRS CAP PRÓPRIO;-							  ;1;RPAD5
12/08/2010;0,1328;JRS CAP PRÓPRIO;-							  ;1;RPAD5
28/01/2010;0,1275;DIVIDENDO;-							  ;1;RPAD5
28/01/2010;0,0092;JRS CAP PRÓPRIO;-							  ;1;RPAD5
13/08/2009;0,1592;JRS CAP PRÓPRIO;-							  ;1;RPAD5
05/02/2009;0,1210;DIVIDENDO;-							  ;1;RPAD5
12/08/2008;0,1424;JRS CAP PRÓPRIO;-							  ;1;RPAD5
17/01/2008;0,1343;JRS CAP PRÓPRIO;-							  ;1;RPAD5
14/08/2007;0,0948;DIVIDENDO;-							  ;1;RPAD5
22/01/2007;0,1465;JRS CAP PRÓPRIO;-							  ;1;RPAD5
10/08/2006;0,0650;DIVIDENDO;-							  ;1;RPAD5
31/01/2006;0,1162;DIVIDENDO;-							  ;1;RPAD5
10/08/2005;0,0687;JRS CAP PRÓPRIO;-							  ;1;RPAD5
02/02/2005;0,1002;DIVIDENDO;-							  ;1;RPAD5
