Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
06/03/2026;1,4000;DIVIDENDO;18/03/2026							  ;1;BMIN4
07/02/2025;1,4000;DIVIDENDO;19/02/2025							  ;1;BMIN4
30/01/2024;0,9372;DIVIDENDO;07/02/2024							  ;1;BMIN4
30/01/2024;0,4628;JRS CAP PROPRIO;07/02/2024							  ;1;BMIN4
10/03/2023;1,5896;JRS CAP PROPRIO;17/03/2023							  ;1;BMIN4
03/03/2022;0,8502;JRS CAP PROPRIO;15/03/2022							  ;1;BMIN4
17/08/2021;0,5498;JRS CAP PROPRIO;31/08/2021							  ;1;BMIN4
01/03/2021;1,4000;JRS CAP PROPRIO;17/03/2021							  ;1;BMIN4
03/03/2020;1,4000;JRS CAP PROPRIO;24/03/2020							  ;1;BMIN4
06/03/2019;1,4000;JRS CAP PROPRIO;02/04/2019							  ;1;BMIN4
05/03/2018;1,1900;DIVIDENDO;27/03/2018							  ;1;BMIN4
03/03/2017;0,0233;JRS CAP PROPRIO;-							  ;1;BMIN4
17/03/2016;0,0071;JUROS;-							  ;1;BMIN4
14/08/2015;0,0071;JUROS;-							  ;1;BMIN4
25/02/2015;0,0066;Juros;-							  ;1;BMIN4
18/08/2014;0,0066;JRS CAP PROPRIO;-							  ;1;BMIN4
25/02/2014;0,0066;JRS CAP PRÓPRIO;-							  ;1;BMIN4
21/08/2013;0,0066;JRS CAP PRÓPRIO;-							  ;1;BMIN4
21/02/2013;0,0062;JRS CAP PRÓPRIO;-							  ;1;BMIN4
17/08/2012;0,0062;JRS CAP PRÓPRIO;-							  ;1;BMIN4
16/02/2012;0,0058;JRS CAP PRÓPRIO;-							  ;1;BMIN4
11/08/2011;0,0058;JRS CAP PRÓPRIO;-							  ;1;BMIN4
21/02/2011;0,0061;JRS CAP PRÓPRIO;-							  ;1;BMIN4
12/08/2010;0,0055;JRS CAP PRÓPRIO;-							  ;1;BMIN4
09/03/2010;0,0055;JRS CAP PRÓPRIO;-							  ;1;BMIN4
23/07/2009;0,0055;JRS CAP PRÓPRIO;-							  ;1;BMIN4
20/01/2009;0,0050;JRS CAP PRÓPRIO;-							  ;1;BMIN4
21/08/2008;0,0050;JRS CAP PRÓPRIO;-							  ;1;BMIN4
29/01/2008;0,0050;JRS CAP PRÓPRIO;-							  ;1;BMIN4
21/08/2007;0,0050;JRS CAP PRÓPRIO;-							  ;1;BMIN4
16/01/2007;0,0046;JRS CAP PRÓPRIO;-							  ;1;BMIN4
21/08/2006;0,0046;JRS CAP PRÓPRIO;-							  ;1;BMIN4
20/01/2006;0,0046;JRS CAP PRÓPRIO;-							  ;1;BMIN4
01/09/2005;0,0048;JRS CAP PRÓPRIO;-							  ;1;BMIN4
12/01/2005;0,0084;JRS CAP PRÓPRIO;-							  ;1;BMIN4
16/08/2004;0,0042;JRS CAP PRÓPRIO;-							  ;1;BMIN4
09/01/2004;0,0033;JRS CAP PRÓPRIO;-							  ;1;BMIN4
19/08/2003;0,0110;JRS CAP PRÓPRIO;-							  ;1;BMIN4
16/08/2002;4,2000;JRS CAP PRÓPRIO;-							  ;1000;BMIN4
01/04/2002;3,5000;DIVIDENDO;-							  ;1000;BMIN4
28/08/2001;3,5000;DIVIDENDO;-							  ;1000;BMIN4
07/02/2001;6,8800;DIVIDENDO;-							  ;1000;BMIN4
09/08/2000;0,1200;DIVIDENDO;-							  ;1000;BMIN4
01/03/2000;6,8100;DIVIDENDO;-							  ;1000;BMIN4
16/08/1999;0,1900;DIVIDENDO;-							  ;1000;BMIN4
02/03/1999;6,8600;DIVIDENDO;-							  ;1000;BMIN4
24/08/1998;0,1400;DIVIDENDO;-							  ;1000;BMIN4
14/01/1998;4,5882;JRS CAP PRÓPRIO;-							  ;1000;BMIN4
13/08/1997;2,8000;JRS CAP PRÓPRIO;-							  ;1000;BMIN4
13/08/1997;1,1000;DIVIDENDO;-							  ;1000;BMIN4
24/02/1997;3,1000;DIVIDENDO;-							  ;1000;BMIN4
27/08/1996;3,5000;DIVIDENDO;-							  ;1000;BMIN4
12/02/1996;2,3000;DIVIDENDO;-							  ;1000;BMIN4
;;;;;BMIN4
2026;1,400;;;;BMIN4
2025;1,400;;;;BMIN4
2024;1,400;;;;BMIN4
2023;1,590;;;;BMIN4
2022;0,850;;;;BMIN4
2021;1,950;;;;BMIN4
2020;1,400;;;;BMIN4
2019;1,400;;;;BMIN4
2018;1,190;;;;BMIN4
2017;0,023;;;;BMIN4
2016;0,007;;;;BMIN4
2015;0,014;;;;BMIN4
2014;0,013;;;;BMIN4
2013;0,013;;;;BMIN4
2012;0,012;;;;BMIN4
2011;0,012;;;;BMIN4
2010;0,011;;;;BMIN4
