Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
30/06/2026;0,0996;JRS CAP PROPRIO;-							  ;1;RIAA3
13/05/2026;0,0797;JRS CAP PROPRIO;28/12/2026							  ;1;RIAA3
06/04/2026;0,0997;JRS CAP PROPRIO;-							  ;1;RIAA3
22/12/2025;1,7494;DIVIDENDO;30/12/2025							  ;1;RIAA3
22/12/2025;0,8266;JRS CAP PROPRIO;05/01/2026							  ;1;RIAA3
22/12/2025;0,4000;DIVIDENDO;30/12/2025							  ;1;RIAA3
24/07/2025;0,1177;DIVIDENDO;04/08/2025							  ;1;RIAA3
23/05/2024;0,0601;DIVIDENDO;04/12/2024							  ;1;RIAA3
23/05/2024;0,0601;DIVIDENDO;04/06/2024							  ;1;RIAA3
27/09/2022;0,0201;JRS CAP PROPRIO;22/11/2023							  ;1;RIAA3
28/06/2022;0,0603;JRS CAP PROPRIO;22/11/2023							  ;1;RIAA3
29/03/2022;0,0601;JRS CAP PROPRIO;-							  ;1;RIAA3
21/12/2021;0,4097;JRS CAP PROPRIO;03/05/2022							  ;1;RIAA3
29/09/2021;0,0302;JRS CAP PROPRIO;03/05/2022							  ;1;RIAA3
29/06/2021;0,0301;JRS CAP PROPRIO;03/05/2022							  ;1;RIAA3
30/11/2020;0,4058;JRS CAP PROPRIO;07/05/2021							  ;1;RIAA3
30/12/2019;0,4771;JRS CAP PROPRIO;30/04/2020							  ;1;RIAA3
30/09/2019;0,0300;JRS CAP PROPRIO;-							  ;1;RIAA3
27/06/2019;0,0326;JRS CAP PROPRIO;-							  ;1;RIAA3
30/04/2019;0,3312;DIVIDENDO;10/05/2019							  ;1;RIAA3
27/03/2019;0,4446;JRS CAP PROPRIO;-							  ;1;RIAA3
20/12/2018;2,6412;JRS CAP PROPRIO;-							  ;1;RIAA3
26/09/2018;0,4695;JRS CAP PROPRIO;-							  ;1;RIAA3
27/06/2018;0,3911;JRS CAP PROPRIO;-							  ;1;RIAA3
27/04/2018;0,0955;DIVIDENDO;09/05/2018							  ;1;RIAA3
28/03/2018;0,4200;JRS CAP PROPRIO;-							  ;1;RIAA3
28/12/2017;0,5770;JRS CAP PROPRIO;-							  ;1;RIAA3
27/09/2017;0,3892;JRS CAP PROPRIO;-							  ;1;RIAA3
28/06/2017;0,3892;JRS CAP PROPRIO;-							  ;1;RIAA3
28/03/2017;0,3872;JRS CAP PROPRIO;-							  ;1;RIAA3
28/06/2016;0,4634;JRS CAP PROPRIO;-							  ;1;RIAA3
29/04/2016;0,6075;DIVIDENDO;-							  ;1;RIAA3
22/03/2016;0,9268;JUROS;-							  ;1;RIAA3
11/06/2015;0,6914;JUROS;-							  ;1;RIAA3
11/03/2015;0,6337;Juros;-							  ;1;RIAA3
11/12/2014;0,5091;JRS CAP PROPRIO;-							  ;1;RIAA3
11/09/2014;0,5091;JRS CAP PROPRIO;-							  ;1;RIAA3
11/06/2014;0,5091;JRS CAP PROPRIO;-							  ;1;RIAA3
11/03/2014;0,5091;JRS CAP PROPRIO;-							  ;1;RIAA3
11/12/2013;1,8023;JRS CAP PRÓPRIO;-							  ;1;RIAA3
12/04/2013;1,1600;DIVIDENDO;-							  ;1;RIAA3
30/04/2012;1,1600;DIVIDENDO;-							  ;1;RIAA3
02/05/2011;1,0900;DIVIDENDO;-							  ;1;RIAA3
26/04/2010;0,6300;DIVIDENDO;-							  ;1;RIAA3
24/04/2009;0,4400;DIVIDENDO;-							  ;1;RIAA3
22/04/2008;0,6800;DIVIDENDO;-							  ;1;RIAA3
18/04/2007;0,7300;DIVIDENDO;-							  ;1;RIAA3
18/04/2006;0,3000;DIVIDENDO;-							  ;1;RIAA3
19/04/2005;0,4500;DIVIDENDO;-							  ;1;RIAA3
26/04/2004;0,1700;DIVIDENDO;-							  ;1;RIAA3
25/04/2003;0,2800;DIVIDENDO;-							  ;1;RIAA3
19/04/2002;0,1900;DIVIDENDO;-							  ;1;RIAA3
25/04/2001;0,2400;DIVIDENDO;-							  ;1;RIAA3
17/04/2000;0,2000;DIVIDENDO;-							  ;1;RIAA3
05/04/1999;0,1500;DIVIDENDO;-							  ;1;RIAA3
27/03/1998;0,1300;DIVIDENDO;-							  ;1;RIAA3
23/04/1997;0,1500;DIVIDENDO;-							  ;1;RIAA3
24/04/1996;0,0900;DIVIDENDO;-							  ;1;RIAA3
;;;;;RIAA3
2026;0,279;;;;RIAA3
2025;3,094;;;;RIAA3
2024;0,120;;;;RIAA3
2022;0,140;;;;RIAA3
2021;0,470;;;;RIAA3
2020;0,406;;;;RIAA3
2019;1,316;;;;RIAA3
2018;4,017;;;;RIAA3
2017;1,743;;;;RIAA3
2016;1,998;;;;RIAA3
2015;1,325;;;;RIAA3
2014;2,036;;;;RIAA3
2013;2,962;;;;RIAA3
2012;1,160;;;;RIAA3
2011;1,090;;;;RIAA3
2010;0,630;;;;RIAA3
