Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
29/06/2026;1,1680;JRS CAP PROPRIO;12/08/2026							  ;1;ABCB4
29/12/2025;1,5320;JRS CAP PROPRIO;11/02/2026							  ;1;ABCB4
30/06/2025;1,0860;JRS CAP PROPRIO;10/07/2025							  ;1;ABCB4
27/12/2024;0,8600;JRS CAP PROPRIO;09/01/2025							  ;1;ABCB4
28/06/2024;0,7850;JRS CAP PROPRIO;12/07/2024							  ;1;ABCB4
28/12/2023;0,7410;JRS CAP PROPRIO;20/02/2024							  ;1;ABCB4
30/06/2023;0,8360;JRS CAP PROPRIO;16/08/2023							  ;1;ABCB4
29/12/2022;0,3700;JRS CAP PROPRIO;13/01/2023							  ;1;ABCB4
30/09/2022;0,3620;JRS CAP PROPRIO;13/10/2022							  ;1;ABCB4
30/06/2022;0,3520;JRS CAP PROPRIO;13/07/2022							  ;1;ABCB4
31/03/2022;0,3130;JRS CAP PROPRIO;13/04/2022							  ;1;ABCB4
30/12/2021;0,2520;JRS CAP PROPRIO;13/01/2022							  ;1;ABCB4
06/10/2021;0,2320;JRS CAP PROPRIO;20/10/2021							  ;1;ABCB4
30/06/2021;0,2190;JRS CAP PROPRIO;12/07/2021							  ;1;ABCB4
31/03/2021;0,2130;JRS CAP PROPRIO;12/04/2021							  ;1;ABCB4
06/01/2021;0,3382;JRS CAP PROPRIO;18/02/2021							  ;1;ABCB4
12/08/2020;0,1587;JRS CAP PROPRIO;23/09/2020							  ;1;ABCB4
30/12/2019;0,4910;JRS CAP PROPRIO;14/01/2020							  ;1;ABCB4
04/07/2019;0,5590;JRS CAP PROPRIO;17/07/2019							  ;1;ABCB4
28/12/2018;0,5390;JRS CAP PROPRIO;12/02/2019							  ;1;ABCB4
29/06/2018;0,5400;JRS CAP PROPRIO;10/08/2018							  ;1;ABCB4
28/12/2017;0,5320;JRS CAP PROPRIO;-							  ;1;ABCB4
30/06/2017;0,5540;JRS CAP PROPRIO;-							  ;1;ABCB4
29/12/2016;0,5390;JRS CAP PROPRIO;-							  ;1;ABCB4
30/06/2016;0,5480;JRS CAP PROPRIO;-							  ;1;ABCB4
30/12/2015;0,4630;JUROS;-							  ;1;ABCB4
30/06/2015;0,4020;JUROS;-							  ;1;ABCB4
30/12/2014;0,3330;JRS CAP PROPRIO;-							  ;1;ABCB4
30/06/2014;0,3260;JRS CAP PROPRIO;-							  ;1;ABCB4
30/12/2013;0,3030;JRS CAP PRÓPRIO;-							  ;1;ABCB4
28/06/2013;0,2966;JRS CAP PRÓPRIO;-							  ;1;ABCB4
02/01/2013;0,3080;JRS CAP PRÓPRIO;-							  ;1;ABCB4
02/07/2012;0,3300;JRS CAP PRÓPRIO;-							  ;1;ABCB4
29/12/2011;0,1600;JRS CAP PRÓPRIO;-							  ;1;ABCB4
30/09/2011;0,1500;JRS CAP PRÓPRIO;-							  ;1;ABCB4
30/06/2011;0,1500;JRS CAP PRÓPRIO;-							  ;1;ABCB4
31/03/2011;0,1400;JRS CAP PRÓPRIO;-							  ;1;ABCB4
30/12/2010;0,1400;JRS CAP PRÓPRIO;-							  ;1;ABCB4
30/09/2010;0,1400;JRS CAP PRÓPRIO;-							  ;1;ABCB4
30/06/2010;0,1300;JRS CAP PRÓPRIO;-							  ;1;ABCB4
31/03/2010;0,1300;JRS CAP PRÓPRIO;-							  ;1;ABCB4
30/12/2009;0,1300;JRS CAP PRÓPRIO;-							  ;1;ABCB4
30/09/2009;0,1200;JRS CAP PRÓPRIO;-							  ;1;ABCB4
30/06/2009;0,1300;JRS CAP PRÓPRIO;-							  ;1;ABCB4
31/03/2009;0,1300;JRS CAP PRÓPRIO;-							  ;1;ABCB4
30/12/2008;0,1300;JRS CAP PRÓPRIO;-							  ;1;ABCB4
30/09/2008;0,1300;JRS CAP PRÓPRIO;-							  ;1;ABCB4
30/06/2008;0,1200;JRS CAP PRÓPRIO;-							  ;1;ABCB4
31/03/2008;0,1200;JRS CAP PRÓPRIO;-							  ;1;ABCB4
20/12/2007;0,3200;JRS CAP PRÓPRIO;-							  ;1;ABCB4
;;;;;ABCB4
2026;1,168;;;;ABCB4
2025;2,618;;;;ABCB4
2024;1,645;;;;ABCB4
2023;1,577;;;;ABCB4
2022;1,397;;;;ABCB4
2021;1,254;;;;ABCB4
2020;0,159;;;;ABCB4
2019;1,050;;;;ABCB4
2018;1,079;;;;ABCB4
2017;1,086;;;;ABCB4
2016;1,087;;;;ABCB4
2015;0,865;;;;ABCB4
2014;0,659;;;;ABCB4
2013;0,908;;;;ABCB4
2012;0,330;;;;ABCB4
2011;0,600;;;;ABCB4
2010;0,540;;;;ABCB4
