Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
24/04/2023;0,3204;DIVIDENDO;03/05/2023							  ;1;FICT3
29/04/2022;0,0690;DIVIDENDO;20/05/2022							  ;1;FICT3
28/04/2021;0,3000;DIVIDENDO;07/05/2021							  ;1;FICT3
;;;;;FICT3
2023;0,320;;;;FICT3
2022;0,069;;;;FICT3
2021;0,300;;;;FICT3
