Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
18/09/2025;2,8105;DIVIDENDO;30/09/2025							  ;1;MBRF3
12/12/2024;2,8337;DIVIDENDO;26/12/2024							  ;1;MBRF3
19/12/2022;0,9095;DIVIDENDO;28/12/2022							  ;1;MBRF3
19/08/2022;0,7576;DIVIDENDO;15/09/2022							  ;1;MBRF3
13/04/2022;0,5801;DIVIDENDO;22/04/2022							  ;1;MBRF3
21/12/2021;1,2502;DIVIDENDO;29/12/2021							  ;1;MBRF3
10/09/2021;1,4006;DIVIDENDO;28/09/2021							  ;1;MBRF3
09/04/2021;0,2039;DIVIDENDO;30/04/2021							  ;1;MBRF3
02/05/2011;0,0140;DIVIDENDO;-							  ;1;MBRF3
30/12/2010;0,0996;JRS CAP PRÓPRIO;-							  ;1;MBRF3
30/04/2010;0,0439;DIVIDENDO;-							  ;1;MBRF3
29/12/2009;0,4899;JRS CAP PRÓPRIO;-							  ;1;MBRF3
19/12/2007;0,1844;JRS CAP PRÓPRIO;-							  ;1;MBRF3
;;;;;MBRF3
2025;2,811;;;;MBRF3
2024;2,834;;;;MBRF3
2022;2,247;;;;MBRF3
2021;2,855;;;;MBRF3
2011;0,014;;;;MBRF3
2010;0,144;;;;MBRF3
