Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
23/06/2026;0,1102;JRS CAP PROPRIO;30/12/2027							  ;1;CMIG4
23/06/2026;0,1102;JRS CAP PROPRIO;30/06/2027							  ;1;CMIG4
30/04/2026;0,1182;DIVIDENDO;30/12/2026							  ;1;CMIG4
30/04/2026;0,1182;DIVIDENDO;30/06/2026							  ;1;CMIG4
24/03/2026;0,1150;JRS CAP PROPRIO;30/12/2027							  ;1;CMIG4
24/03/2026;0,1150;JRS CAP PROPRIO;30/06/2027							  ;1;CMIG4
23/12/2025;0,1184;JRS CAP PROPRIO;-							  ;1;CMIG4
22/12/2025;0,1459;DIVIDENDO;30/12/2025							  ;1;CMIG4
29/09/2025;0,1057;JRS CAP PROPRIO;-							  ;1;CMIG4
23/06/2025;0,1043;JRS CAP PROPRIO;-							  ;1;CMIG4
30/04/2025;0,3294;DIVIDENDO;-							  ;1;CMIG4
25/03/2025;0,0946;JRS CAP PROPRIO;-							  ;1;CMIG4
23/12/2024;0,0979;JRS CAP PROPRIO;30/12/2025							  ;1;CMIG4
23/12/2024;0,0979;JRS CAP PROPRIO;30/06/2025							  ;1;CMIG4
23/09/2024;0,0826;JRS CAP PROPRIO;30/06/2025							  ;1;CMIG4
23/08/2024;0,4964;DIVIDENDO;30/08/2024							  ;1;CMIG4
21/06/2024;0,0751;JRS CAP PROPRIO;30/06/2025							  ;1;CMIG4
29/04/2024;0,1211;DIVIDENDO;28/06/2024							  ;1;CMIG4
26/03/2024;0,0878;JRS CAP PROPRIO;-							  ;1;CMIG4
21/12/2023;0,3005;JRS CAP PROPRIO;30/12/2024							  ;1;CMIG4
21/12/2023;0,3005;JRS CAP PROPRIO;28/06/2024							  ;1;CMIG4
25/09/2023;0,0950;JRS CAP PROPRIO;30/12/2024							  ;1;CMIG4
25/09/2023;0,0950;JRS CAP PROPRIO;28/06/2024							  ;1;CMIG4
23/06/2023;0,0970;JRS CAP PROPRIO;30/12/2024							  ;1;CMIG4
23/06/2023;0,0970;JRS CAP PROPRIO;30/06/2024							  ;1;CMIG4
27/04/2023;0,0565;DIVIDENDO;28/12/2023							  ;1;CMIG4
27/04/2023;0,0565;DIVIDENDO;30/06/2023							  ;1;CMIG4
27/03/2023;0,0964;JRS CAP PROPRIO;30/12/2024							  ;1;CMIG4
27/03/2023;0,0964;JRS CAP PROPRIO;30/06/2023							  ;1;CMIG4
27/12/2022;0,1171;JRS CAP PROPRIO;30/12/2023							  ;1;CMIG4
27/12/2022;0,1171;JRS CAP PROPRIO;30/06/2023							  ;1;CMIG4
21/12/2022;0,0906;JRS CAP PROPRIO;30/12/2023							  ;1;CMIG4
21/12/2022;0,0906;JRS CAP PROPRIO;30/06/2023							  ;1;CMIG4
23/09/2022;0,1071;JRS CAP PROPRIO;29/12/2023							  ;1;CMIG4
23/09/2022;0,1071;JRS CAP PROPRIO;30/06/2023							  ;1;CMIG4
24/06/2022;0,0802;JRS CAP PROPRIO;29/12/2023							  ;1;CMIG4
24/06/2022;0,0802;JRS CAP PROPRIO;30/06/2023							  ;1;CMIG4
29/04/2022;0,2987;DIVIDENDO;29/12/2022							  ;1;CMIG4
29/04/2022;0,2987;DIVIDENDO;30/06/2022							  ;1;CMIG4
28/03/2022;0,1447;JRS CAP PROPRIO;29/12/2022							  ;1;CMIG4
21/12/2021;0,2822;JRS CAP PROPRIO;30/12/2022							  ;1;CMIG4
21/12/2021;0,2822;JRS CAP PROPRIO;30/06/2022							  ;1;CMIG4
30/04/2021;0,3058;DIVIDENDO;30/12/2021							  ;1;CMIG4
30/04/2021;0,3058;DIVIDENDO;30/06/2021							  ;1;CMIG4
30/12/2020;0,1428;JRS CAP PROPRIO;30/12/2021							  ;1;CMIG4
30/12/2020;0,1428;JRS CAP PROPRIO;30/06/2021							  ;1;CMIG4
25/09/2020;0,0395;JRS CAP PROPRIO;30/12/2021							  ;1;CMIG4
25/09/2020;0,0395;JRS CAP PROPRIO;30/06/2021							  ;1;CMIG4
31/07/2020;0,2497;DIVIDENDO;30/12/2020							  ;1;CMIG4
23/12/2019;0,1372;JRS CAP PROPRIO;30/12/2020							  ;1;CMIG4
23/12/2019;0,1372;JRS CAP PROPRIO;30/06/2020							  ;1;CMIG4
