;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;18/08/2025;0,2130;JRS CAP PROPRIO;27/11/2025							  ;1;TAEE3
1;18/08/2025;0,0767;DIVIDENDO;27/11/2025							  ;1;TAEE3
2;12/05/2025;0,1822;JRS CAP PROPRIO;27/08/2025							  ;1;TAEE3
3;29/04/2025;0,1844;DIVIDENDO;28/05/2025							  ;1;TAEE3
4;29/04/2025;0,1073;DIVIDENDO;27/11/2025							  ;1;TAEE3
5;11/11/2024;0,1333;JRS CAP PROPRIO;29/01/2025							  ;1;TAEE3
6;11/11/2024;0,0897;DIVIDENDO;29/01/2025							  ;1;TAEE3
7;15/08/2024;0,1144;JRS CAP PROPRIO;27/11/2024							  ;1;TAEE3
8;15/08/2024;0,1017;DIVIDENDO;27/11/2024							  ;1;TAEE3
9;13/05/2024;0,1402;JRS CAP PROPRIO;27/06/2024							  ;1;TAEE3
10;03/05/2024;0,3776;DIVIDENDO;16/05/2024							  ;1;TAEE3
11;03/01/2024;0,2206;DIVIDENDO;16/01/2024							  ;1;TAEE3
12;13/11/2023;0,1940;JRS CAP PROPRIO;15/12/2023							  ;1;TAEE3
13;13/11/2023;0,0039;DIVIDENDO;15/12/2023							  ;1;TAEE3
14;07/08/2023;0,2092;JRS CAP PROPRIO;29/08/2023							  ;1;TAEE3
15;07/08/2023;0,0940;DIVIDENDO;29/08/2023							  ;1;TAEE3
16;03/05/2023;0,0252;DIVIDENDO;29/08/2023							  ;1;TAEE3
17;10/01/2023;0,4451;DIVIDENDO;23/01/2023							  ;1;TAEE3
18;14/11/2022;0,2001;JRS CAP PROPRIO;05/12/2022							  ;1;TAEE3
19;14/11/2022;0,1097;DIVIDENDO;05/12/2022							  ;1;TAEE3
20;14/11/2022;0,0437;DIVIDENDO;05/12/2022							  ;1;TAEE3
21;15/08/2022;0,2988;DIVIDENDO;26/08/2022							  ;1;TAEE3
22;15/08/2022;0,1915;JRS CAP PROPRIO;26/08/2022							  ;1;TAEE3
23;09/05/2022;0,6321;DIVIDENDO;31/05/2022							  ;1;TAEE3
24;09/05/2022;0,1422;DIVIDENDO;31/05/2022							  ;1;TAEE3
25;06/12/2021;0,1955;JRS CAP PROPRIO;29/12/2021							  ;1;TAEE3
26;06/12/2021;0,3106;DIVIDENDO;29/12/2021							  ;1;TAEE3
27;18/05/2021;0,0629;JRS CAP PROPRIO;27/05/2021							  ;1;TAEE3
28;18/05/2021;0,3886;DIVIDENDO;27/05/2021							  ;1;TAEE3
