Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
30/12/2025;0,2474;DIVIDENDO;27/02/2026							  ;1;TECN3
30/12/2025;0,1649;DIVIDENDO;-							  ;1;TECN3
24/01/2025;0,2388;DIVIDENDO;06/02/2025							  ;1;TECN3
01/02/2024;0,1484;DIVIDENDO;09/02/2024							  ;1;TECN3
25/01/2023;0,0820;DIVIDENDO;03/02/2023							  ;1;TECN3
19/01/2022;0,0810;DIVIDENDO;28/01/2022							  ;1;TECN3
22/12/2016;0,0486;DIVIDENDO;-							  ;1;TECN3
22/07/2015;0,3000;DIVIDENDO;-							  ;1;TECN3
26/12/2014;0,2068;JRS CAP PROPRIO;-							  ;1;TECN3
29/04/2014;0,1600;JRS CAP PROPRIO;-							  ;1;TECN3
25/04/2013;0,1603;DIVIDENDO;-							  ;1;TECN3
26/04/2012;0,4485;DIVIDENDO;-							  ;1;TECN3
;;;;;TECN3
2025;0,651;;;;TECN3
2024;0,148;;;;TECN3
2023;0,082;;;;TECN3
2022;0,081;;;;TECN3
2016;0,049;;;;TECN3
2015;0,300;;;;TECN3
2014;0,367;;;;TECN3
2013;0,160;;;;TECN3
2012;0,449;;;;TECN3
