;Data;Valor;Tipo;Data de Pagamento;Por quantas ações
0;30/12/2020;0,0499;JRS CAP PROPRIO;31/05/2021 ;1
1;30/12/2020;0,0499;JRS CAP PROPRIO;30/04/2021 ;1
2;30/12/2020;0,0246;JRS CAP PROPRIO;31/03/2021 ;1
3;30/10/2020;0,0253;JRS CAP PROPRIO;31/03/2021 ;1
4;26/12/2019;1,1492;JRS CAP PROPRIO;29/05/2020 ;1
5;26/12/2019;1,1492;JRS CAP PROPRIO;30/04/2020 ;1
6;02/10/2019;1,2059;JRS CAP PROPRIO;31/03/2020 ;1
7;24/06/2019;0,6809;JRS CAP PROPRIO;31/10/2019 ;1
8;24/06/2019;0,6809;JRS CAP PROPRIO;30/09/2019 ;1
9;24/06/2019;0,6809;JRS CAP PROPRIO;30/08/2019 ;1
10;20/12/2018;0,9888;JRS CAP PROPRIO;31/05/2019 ;1
11;20/12/2018;0,9888;JRS CAP PROPRIO;30/04/2019 ;1
12;20/12/2018;0,9888;JRS CAP PROPRIO;29/03/2019 ;1
13;23/08/2018;0,6155;JRS CAP PROPRIO;31/10/2018 ;1
14;23/08/2018;0,6155;JRS CAP PROPRIO;28/09/2018 ;1
15;23/08/2018;0,6155;JRS CAP PROPRIO;31/08/2018 ;1
16;28/12/2017;0,8126;JRS CAP PROPRIO;- ;1
17;16/08/2017;0,5814;JRS CAP PROPRIO;- ;1
18;28/12/2016;0,7965;JRS CAP PROPRIO;- ;1
19;19/08/2016;0,5177;JRS CAP PROPRIO;- ;1
20;21/12/2015;2,1505;JUROS;- ;1
21;18/08/2015;1,1947;JUROS;- ;1
22;28/04/2015;0,2034;Dividendo;- ;1
23;19/12/2014;0,5574;JRS CAP PROPRIO;- ;1
24;12/08/2014;0,3980;JRS CAP PROPRIO;- ;1
25;29/04/2014;0,3963;DIVIDENDO;- ;1
26;20/12/2013;0,7971;JRS CAP PRÓPRIO;- ;1
27;09/08/2013;0,5962;JRS CAP PRÓPRIO;- ;1
28;26/04/2013;0,2787;DIVIDENDO;- ;1
29;20/12/2012;0,7630;JRS CAP PRÓPRIO;- ;1
30;20/12/2012;0,7630;JRS CAP PRÓPRIO;- ;1
31;10/08/2012;0,5960;JRS CAP PRÓPRIO;- ;1
32;21/12/2011;0,7388;JRS CAP PRÓPRIO;- ;1
33;09/08/2011;0,9525;JRS CAP PRÓPRIO;- ;1
34;21/12/2010;0,6543;JRS CAP PRÓPRIO;- ;1
35;10/08/2010;0,8324;JRS CAP PRÓPRIO;- ;1
36;21/12/2009;1,1860;JRS CAP PRÓPRIO;- ;1
37;10/08/2009;0,8031;JRS CAP PRÓPRIO;- ;1
38;23/12/2008;0,5643;JRS CAP PRÓPRIO;- ;1
39;11/08/2008;0,4702;JRS CAP PRÓPRIO;- ;1
40;20/12/2007;0,5637;JRS CAP PRÓPRIO;- ;1
41;08/08/2007;0,4680;JRS CAP PRÓPRIO;- ;1
42;20/12/2006;0,5592;JRS CAP PRÓPRIO;- ;1
43;08/08/2006;0,4653;JRS CAP PRÓPRIO;- ;1
44;21/12/2005;0,5358;JRS CAP PRÓPRIO;- ;1
45;02/08/2005;0,3912;JRS CAP PRÓPRIO;- ;1
46;23/12/2004;0,5962;JRS CAP PRÓPRIO;- ;1
47;19/07/2004;0,3234;JRS CAP PRÓPRIO;- ;1
48;30/12/2003;0,5016;JRS CAP PRÓPRIO;- ;1
49;23/07/2003;0,4080;JRS CAP PRÓPRIO;- ;1
50;27/12/2002;0,4103;JRS CAP PRÓPRIO;- ;1
51;01/08/2002;0,2638;JRS CAP PRÓPRIO;- ;1
52;26/12/2001;0,3624;JRS CAP PRÓPRIO;- ;1
53;17/07/2001;0,2605;JRS CAP PRÓPRIO;- ;1
54;09/02/2001;0,0890;DIVIDENDO;- ;1
55;27/12/2000;0,1544;JRS CAP PRÓPRIO;- ;1
56;22/12/1999;0,1320;JRS CAP PRÓPRIO;- ;1
57;27/07/1999;0,3520;JRS CAP PRÓPRIO;- ;1
58;15/03/1999;0,0727;JRS CAP PRÓPRIO;- ;1
59;29/12/1998;0,2200;JRS CAP PRÓPRIO;- ;1
60;11/08/1998;0,3350;JRS CAP PRÓPRIO;- ;1
61;30/12/1997;0,3630;JRS CAP PRÓPRIO;- ;1
62;11/08/1997;0,3800;JRS CAP PRÓPRIO;- ;1
63;13/02/1997;0,4500;DIVIDENDO;- ;1
64;06/08/1996;0,3000;DIVIDENDO;- ;1
65;31/01/1996;0,2400;DIVIDENDO;- ;1
66;31/01/1996;0,1500;DIVIDENDO;- ;1
