Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
18/05/2026;0,5257;DIVIDENDO;03/06/2026							  ;1;PEAB3
23/12/2025;0,3943;DIVIDENDO;12/01/2026							  ;1;PEAB3
18/08/2025;0,5257;DIVIDENDO;08/09/2025							  ;1;PEAB3
30/04/2025;0,2629;DIVIDENDO;30/05/2025							  ;1;PEAB3
18/12/2024;0,0402;DIVIDENDO;10/01/2025							  ;1;PEAB3
19/11/2024;0,5257;DIVIDENDO;10/12/2024							  ;1;PEAB3
30/04/2024;0,6540;DIVIDENDO;29/05/2024							  ;1;PEAB3
28/03/2024;0,0615;DIVIDENDO;29/05/2024							  ;1;PEAB3
23/08/2023;0,2965;DIVIDENDO;13/09/2023							  ;1;PEAB3
17/11/2022;0,2627;DIVIDENDO;05/12/2022							  ;1;PEAB3
17/11/2022;0,2141;JRS CAP PROPRIO;05/12/2022							  ;1;PEAB3
29/04/2022;0,5474;DIVIDENDO;30/05/2022							  ;1;PEAB3
01/04/2022;0,7101;JRS CAP PROPRIO;29/04/2022							  ;1;PEAB3
16/11/2021;1,4823;JRS CAP PROPRIO;06/12/2021							  ;1;PEAB3
16/11/2021;9,1160;DIVIDENDO;06/12/2021							  ;1;PEAB3
21/05/2021;0,6991;DIVIDENDO;14/06/2021							  ;1;PEAB3
18/11/2020;29,6455;DIVIDENDO;03/12/2020							  ;1;PEAB3
28/04/2020;2,4713;DIVIDENDO;26/06/2020							  ;1;PEAB3
11/09/2019;1,1550;DIVIDENDO;24/09/2019							  ;1;PEAB3
26/04/2019;2,7334;DIVIDENDO;24/05/2019							  ;1;PEAB3
27/04/2018;3,1346;DIVIDENDO;25/05/2018							  ;1;PEAB3
28/04/2017;2,8713;DIVIDENDO;-							  ;1;PEAB3
29/04/2016;1,2143;DIVIDENDO;-							  ;1;PEAB3
30/04/2015;2,5180;Dividendo;-							  ;1;PEAB3
30/04/2014;2,3282;DIVIDENDO;-							  ;1;PEAB3
30/04/2013;1,4317;DIVIDENDO;-							  ;1;PEAB3
30/04/2012;1,0739;DIVIDENDO;-							  ;1;PEAB3
10/06/2011;1,4590;DIVIDENDO;-							  ;1;PEAB3
14/04/2011;0,5082;DIVIDENDO;-							  ;1;PEAB3
29/04/2010;0,1900;DIVIDENDO;-							  ;1;PEAB3
29/04/2009;5,7000;DIVIDENDO;-							  ;1;PEAB3
26/08/2008;2,2300;DIVIDENDO;-							  ;1;PEAB3
12/12/2007;0,9700;DIVIDENDO;-							  ;1;PEAB3
17/07/2007;0,5200;DIVIDENDO;-							  ;1;PEAB3
30/04/2007;0,5929;DIVIDENDO;-							  ;1;PEAB3
24/08/2006;0,5200;DIVIDENDO;-							  ;1;PEAB3
24/04/2006;0,2965;DIVIDENDO;-							  ;1;PEAB3
28/09/2005;0,8900;DIVIDENDO;-							  ;1;PEAB3
12/04/2005;0,3800;DIVIDENDO;-							  ;1;PEAB3
19/04/2004;0,7800;DIVIDENDO;-							  ;1;PEAB3
21/11/2003;0,7800;DIVIDENDO;-							  ;1;PEAB3
;;;;;PEAB3
2026;0,526;;;;PEAB3
2025;1,183;;;;PEAB3
2024;1,281;;;;PEAB3
2023;0,296;;;;PEAB3
2022;1,734;;;;PEAB3
2021;11,297;;;;PEAB3
2020;32,117;;;;PEAB3
2019;3,888;;;;PEAB3
2018;3,135;;;;PEAB3
2017;2,871;;;;PEAB3
2016;1,214;;;;PEAB3
2015;2,518;;;;PEAB3
2014;2,328;;;;PEAB3
2013;1,432;;;;PEAB3
2012;1,074;;;;PEAB3
2011;1,967;;;;PEAB3
2010;0,190;;;;PEAB3
