Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
04/05/2026;0,0006;DIVIDENDO;29/05/2026							  ;1;ESPA3
30/12/2025;0,0278;DIVIDENDO;07/01/2026							  ;1;ESPA3
30/12/2025;0,0097;DIVIDENDO;28/04/2026							  ;1;ESPA3
30/04/2025;0,0017;DIVIDENDO;08/05/2025							  ;1;ESPA3
06/09/2021;0,0348;JRS CAP PROPRIO;22/09/2021							  ;1;ESPA3
06/09/2021;0,0471;DIVIDENDO;22/09/2021							  ;1;ESPA3
30/04/2021;0,0604;DIVIDENDO;18/05/2021							  ;1;ESPA3
;;;;;ESPA3
2026;0,001;;;;ESPA3
2025;0,039;;;;ESPA3
2021;0,142;;;;ESPA3
