Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
29/04/2026;0,2377;JRS CAP PROPRIO;30/09/2026							  ;1;CPLE3
30/12/2025;0,4545;DIVIDENDO;30/06/2026							  ;1;CPLE3
30/12/2025;0,3704;JRS CAP PROPRIO;19/01/2026							  ;1;CPLE3
24/04/2025;0,3975;DIVIDENDO;15/05/2025							  ;1;CPLE3
11/12/2024;0,1904;JRS CAP PROPRIO;23/12/2024							  ;1;CPLE3
30/09/2024;0,0898;JRS CAP PROPRIO;29/11/2024							  ;1;CPLE3
30/09/2024;0,0641;DIVIDENDO;29/11/2024							  ;1;CPLE3
22/04/2024;0,0415;DIVIDENDO;28/06/2024							  ;1;CPLE3
29/09/2023;0,1590;JRS CAP PROPRIO;-							  ;1;CPLE3
29/09/2023;0,1450;JRS CAP PROPRIO;30/11/2023							  ;1;CPLE3
21/11/2022;0,2066;JRS CAP PROPRIO;30/11/2022							  ;1;CPLE3
21/11/2022;0,1274;JRS CAP PROPRIO;-							  ;1;CPLE3
29/04/2022;0,4712;DIVIDENDO;30/06/2022							  ;1;CPLE3
30/12/2021;0,0975;JRS CAP PROPRIO;30/06/2022							  ;1;CPLE3
30/09/2021;0,0825;JRS CAP PROPRIO;30/11/2021							  ;1;CPLE3
30/09/2021;0,4121;DIVIDENDO;30/11/2021							  ;1;CPLE3
29/04/2021;0,0723;DIVIDENDO;11/08/2021							  ;1;CPLE3
31/03/2021;0,0468;JRS CAP PROPRIO;11/08/2021							  ;1;CPLE3
31/03/2021;0,0430;DIVIDENDO;-							  ;1;CPLE3
31/03/2021;0,4363;DIVIDENDO;30/04/2021							  ;1;CPLE3
28/12/2020;2,8183;JRS CAP PROPRIO;11/08/2021							  ;1;CPLE3
23/12/2019;2,2424;JRS CAP PROPRIO;-							  ;1;CPLE3
29/04/2019;0,3444;DIVIDENDO;28/06/2019							  ;1;CPLE3
27/12/2018;0,9752;JRS CAP PROPRIO;-							  ;1;CPLE3
15/06/2018;0,0818;DIVIDENDO;14/08/2018							  ;1;CPLE3
28/12/2017;0,9262;JRS CAP PROPRIO;-							  ;1;CPLE3
28/04/2017;0,9854;JRS CAP PROPRIO;-							  ;1;CPLE3
28/04/2017;0,7793;DIVIDENDO;-							  ;1;CPLE3
28/04/2016;0,6875;JUROS;-							  ;1;CPLE3
28/04/2016;0,4497;DIVIDENDO;-							  ;1;CPLE3
23/04/2015;0,8435;Dividendo;-							  ;1;CPLE3
06/11/2014;1,2242;DIVIDENDO;-							  ;1;CPLE3
06/11/2014;0,1047;JRS CAP PROPRIO;-							  ;1;CPLE3
24/04/2014;0,8214;DIVIDENDO;-							  ;1;CPLE3
26/11/2013;0,6282;JRS CAP PRÓPRIO;-							  ;1;CPLE3
26/11/2013;0,5062;DIVIDENDO;-							  ;1;CPLE3
25/04/2013;0,4561;DIVIDENDO;-							  ;1;CPLE3
