Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
27/04/2022;0,3545;JRS CAP PROPRIO;15/06/2022							  ;1;PCAR3
05/05/2021;1,7011;JRS CAP PROPRIO;15/06/2021							  ;1;PCAR3
05/05/2021;0,4758;DIVIDENDO;15/06/2021							  ;1;PCAR3
30/04/2020;0,5820;DIVIDENDO;15/06/2020							  ;1;PCAR3
27/06/2019;0,1296;JRS CAP PROPRIO;16/08/2019							  ;1;PCAR3
28/03/2019;0,6792;JRS CAP PROPRIO;22/05/2019							  ;1;PCAR3
04/12/2018;0,2522;JRS CAP PROPRIO;13/12/2018							  ;1;PCAR3
02/10/2018;0,4060;JRS CAP PROPRIO;27/11/2018							  ;1;PCAR3
03/05/2018;0,2646;JRS CAP PROPRIO;12/06/2018							  ;1;PCAR3
29/03/2018;0,3219;JRS CAP PROPRIO;25/05/2018							  ;1;PCAR3
06/12/2017;0,2864;JRS CAP PROPRIO;-							  ;1;PCAR3
27/04/2016;0,0137;DIVIDENDO;-							  ;1;PCAR3
30/10/2015;0,1364;DIVIDENDO;-							  ;1;PCAR3
28/07/2015;0,1364;DIVIDENDO;-							  ;1;PCAR3
18/05/2015;0,1364;Dividendo;-							  ;1;PCAR3
24/04/2015;0,6890;Dividendo;-							  ;1;PCAR3
10/11/2014;0,1273;DIVIDENDO;-							  ;1;PCAR3
01/08/2014;0,1273;DIVIDENDO;-							  ;1;PCAR3
05/05/2014;0,1273;DIVIDENDO;-							  ;1;PCAR3
16/04/2014;0,5354;DIVIDENDO;-							  ;1;PCAR3
25/10/2013;0,1182;DIVIDENDO;-							  ;1;PCAR3
31/07/2013;0,1182;DIVIDENDO;-							  ;1;PCAR3
03/05/2013;0,1182;DIVIDENDO;-							  ;1;PCAR3
17/04/2013;0,5937;DIVIDENDO;-							  ;1;PCAR3
12/11/2012;0,1000;DIVIDENDO;-							  ;1;PCAR3
31/07/2012;0,1000;DIVIDENDO;-							  ;1;PCAR3
11/06/2012;0,1000;DIVIDENDO;-							  ;1;PCAR3
27/04/2012;0,3730;DIVIDENDO;-							  ;1;PCAR3
14/11/2011;0,0818;DIVIDENDO;-							  ;1;PCAR3
01/08/2011;0,0818;DIVIDENDO;-							  ;1;PCAR3
19/05/2011;0,0818;DIVIDENDO;-							  ;1;PCAR3
31/03/2011;0,4095;DIVIDENDO;-							  ;1;PCAR3
17/11/2010;0,0727;DIVIDENDO;-							  ;1;PCAR3
03/08/2010;0,0727;DIVIDENDO;-							  ;1;PCAR3
17/05/2010;0,0727;DIVIDENDO;-							  ;1;PCAR3
29/04/2010;0,3579;DIVIDENDO;-							  ;1;PCAR3
18/11/2009;0,0600;DIVIDENDO;-							  ;1;PCAR3
11/08/2009;0,1233;DIVIDENDO;-							  ;1;PCAR3
30/04/2009;0,2490;DIVIDENDO;-							  ;1;PCAR3
30/04/2008;0,2080;DIVIDENDO;-							  ;1;PCAR3
30/04/2007;0,1690;DIVIDENDO;-							  ;1000;PCAR3
27/04/2006;0,5169;DIVIDENDO;-							  ;1000;PCAR3
29/04/2005;0,7514;DIVIDENDO;-							  ;1000;PCAR3
30/04/2004;0,4626;DIVIDENDO;-							  ;1000;PCAR3
30/04/2003;0,5252;DIVIDENDO;-							  ;1000;PCAR3
29/04/2002;0,5375;DIVIDENDO;-							  ;1000;PCAR3
28/12/2000;0,5588;JRS CAP PRÓPRIO;-							  ;1000;PCAR3
30/11/2000;0,3731;JRS CAP PRÓPRIO;-							  ;1000;PCAR3
31/10/2000;0,8862;JRS CAP PRÓPRIO;-							  ;1000;PCAR3
13/04/2000;0,1880;DIVIDENDO;-							  ;1000;PCAR3
30/04/1999;0,5121;JRS CAP PRÓPRIO;-							  ;1000;PCAR3
30/04/1999;0,0642;DIVIDENDO;-							  ;1000;PCAR3
28/04/1998;0,4897;JRS CAP PRÓPRIO;-							  ;1000;PCAR3
28/04/1998;0,0453;DIVIDENDO;-							  ;1000;PCAR3
28/04/1997;0,4337;DIVIDENDO;-							  ;1000;PCAR3
09/04/1996;0,3100;DIVIDENDO;-							  ;1000;PCAR3
;;;;;PCAR3
2022;0,354;;;;PCAR3
2021;2,177;;;;PCAR3
2020;0,582;;;;PCAR3
2019;0,809;;;;PCAR3
2018;1,245;;;;PCAR3
2017;0,286;;;;PCAR3
2016;0,014;;;;PCAR3
2015;1,098;;;;PCAR3
2014;0,917;;;;PCAR3
2013;0,948;;;;PCAR3
2012;0,673;;;;PCAR3
2011;0,655;;;;PCAR3
2010;0,576;;;;PCAR3
