Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
18/05/2026;0,3408;JRS CAP PROPRIO;28/05/2026							  ;1;RECV3
08/01/2026;0,3413;DIVIDENDO;31/12/2027							  ;1;RECV3
08/01/2026;0,3413;DIVIDENDO;31/12/2026							  ;1;RECV3
08/01/2026;0,3413;DIVIDENDO;31/12/2028							  ;1;RECV3
15/05/2025;0,9001;JRS CAP PROPRIO;27/05/2025							  ;1;RECV3
12/11/2024;1,2931;DIVIDENDO;26/11/2024							  ;1;RECV3
05/06/2024;1,3988;JRS CAP PROPRIO;17/06/2024							  ;1;RECV3
24/04/2024;0,0593;DIVIDENDO;15/05/2024							  ;1;RECV3
05/12/2023;0,5460;JRS CAP PROPRIO;15/12/2023							  ;1;RECV3
26/04/2023;0,4441;DIVIDENDO;05/05/2023							  ;1;RECV3
01/12/2022;0,6150;JRS CAP PROPRIO;13/12/2022							  ;1;RECV3
27/04/2022;0,1633;DIVIDENDO;10/05/2022							  ;1;RECV3
;;;;;RECV3
2026;1,365;;;;RECV3
2025;0,900;;;;RECV3
2024;2,751;;;;RECV3
2023;0,990;;;;RECV3
2022;0,778;;;;RECV3
