;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;01/04/2021;0,2757;DIVIDENDO;15/09/2021 ;1;CESP3
1;01/04/2021;0,4960;DIVIDENDO;15/04/2021 ;1;CESP3
2;01/04/2021;0,7753;DIVIDENDO;15/09/2021 ;1;CESP3
3;01/04/2021;1,3946;DIVIDENDO;15/04/2021 ;1;CESP3
4;21/12/2020;0,4265;JRS CAP PROPRIO;- ;1;CESP3
5;02/04/2020;0,6000;DIVIDENDO;22/10/2020 ;1;CESP3
6;02/04/2020;1,2500;DIVIDENDO;22/04/2020 ;1;CESP3
7;29/04/2019;0,8866;DIVIDENDO;15/05/2019 ;1;CESP3
8;30/04/2018;0,0381;DIVIDENDO;28/06/2018 ;1;CESP3
9;02/05/2017;0,4837;DIVIDENDO;- ;1;CESP3
10;22/11/2016;0,3952;JRS CAP PROPRIO;- ;1;CESP3
11;29/04/2016;0,0867;DIVIDENDO;- ;1;CESP3
12;29/04/2015;4,8544;Dividendo;- ;1;CESP3
13;18/08/2014;0,5599;JRS CAP PROPRIO;- ;1;CESP3
14;29/04/2014;1,3635;DIVIDENDO;- ;1;CESP3
15;29/04/2014;1,2556;DIVIDENDO;- ;1;CESP3
16;16/08/2013;0,2658;JRS CAP PRÓPRIO;- ;1;CESP3
17;10/05/2013;0,3031;JRS CAP PRÓPRIO;- ;1;CESP3
18;26/04/2013;0,8479;DIVIDENDO;- ;1;CESP3
19;08/08/2012;0,1251;JRS CAP PRÓPRIO;- ;1;CESP3
20;09/05/2012;0,1884;JRS CAP PRÓPRIO;- ;1;CESP3
21;25/04/2012;0,7214;DIVIDENDO;- ;1;CESP3
22;25/04/2012;0,5010;DIVIDENDO;- ;1;CESP3
23;08/08/2011;0,1566;JRS CAP PRÓPRIO;- ;1;CESP3
24;06/05/2011;0,0319;JRS CAP PRÓPRIO;- ;1;CESP3
25;02/05/2011;0,5149;DIVIDENDO;- ;1;CESP3
26;16/11/2010;0,0783;JRS CAP PRÓPRIO;- ;1;CESP3
27;12/08/2010;0,0783;JRS CAP PRÓPRIO;- ;1;CESP3
28;11/05/2010;0,0319;JRS CAP PRÓPRIO;- ;1;CESP3
29;30/04/2010;0,1084;DIVIDENDO;- ;1;CESP3
30;11/11/2009;0,1096;JRS CAP PRÓPRIO;- ;1;CESP3
31;13/08/2009;0,1409;JRS CAP PRÓPRIO;- ;1;CESP3
32;14/05/2009;0,0475;JRS CAP PRÓPRIO;- ;1;CESP3
33;12/08/2008;0,1374;JRS CAP PRÓPRIO;- ;1;CESP3
34;13/05/2008;0,0178;JRS CAP PRÓPRIO;- ;1;CESP3
35;27/04/1999;0,5871;DIVIDENDO;- ;1000;CESP3
36;24/08/1998;3,3271;JRS CAP PRÓPRIO;- ;1000;CESP3
37;10/12/1997;3,9142;JRS CAP PRÓPRIO;- ;1000;CESP3
