Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
06/01/2026;0,1043;JRS CAP PROPRIO;26/06/2026							  ;1;ASAI3
25/04/2025;0,0145;DIVIDENDO;23/06/2025							  ;1;ASAI3
06/01/2025;0,0927;JRS CAP PROPRIO;28/02/2025							  ;1;ASAI3
27/04/2023;0,0500;DIVIDENDO;26/06/2023							  ;1;ASAI3
28/12/2022;0,0371;JRS CAP PROPRIO;17/02/2023							  ;1;ASAI3
28/04/2022;0,1250;DIVIDENDO;27/06/2022							  ;1;ASAI3
05/10/2021;0,0470;JRS CAP PROPRIO;14/10/2021							  ;1;ASAI3
28/04/2021;0,3165;DIVIDENDO;07/06/2021							  ;1;ASAI3
;;;;;ASAI3
2026;0,104;;;;ASAI3
2025;0,107;;;;ASAI3
2023;0,050;;;;ASAI3
2022;0,162;;;;ASAI3
2021;0,364;;;;ASAI3
